start;end;pitch;pitchclass;instrument
1.4200;1.9223;62;2;"piano"
1.4200;2.3900;50;2;"piano"
1.4200;2.3900;53;5;"piano"
1.4200;2.3900;57;9;"piano"
1.9015;2.3077;69;9;"piano"
2.3046;2.7325;74;2;"piano"
2.3900;2.8600;50;2;"piano"
2.3900;2.8600;53;5;"piano"
2.3900;2.8600;57;9;"piano"
2.8600;4.8471;69;9;"piano"
2.8600;5.4600;52;4;"piano"
2.8600;5.4600;55;7;"piano"
2.8600;5.4600;57;9;"piano"
4.8200;5.4329;61;1;"piano"
5.4600;5.9088;62;2;"piano"
5.4600;6.3900;50;2;"piano"
5.4600;6.3900;53;5;"piano"
5.4600;6.3900;57;9;"piano"
5.8838;6.3077;69;9;"piano"
6.3046;6.7223;74;2;"piano"
6.3900;6.8400;50;2;"piano"
6.3900;6.8400;53;5;"piano"
6.3900;6.8400;57;9;"piano"
6.8400;8.7671;69;9;"piano"
6.8400;9.5600;52;4;"piano"
6.8400;9.5600;55;7;"piano"
6.8400;9.5600;57;9;"piano"
8.7400;9.5329;61;1;"piano"
9.5600;10.4900;62;2;"piano"
9.5600;10.4900;50;2;"piano"
9.5600;10.4900;53;5;"piano"
9.5600;10.4900;57;9;"piano"
10.4900;10.7840;62;2;"piano"
10.4900;10.7800;50;2;"piano"
10.4900;10.7800;53;5;"piano"
10.4900;10.7800;57;9;"piano"
10.7800;11.4910;69;9;"piano"
10.7800;11.6700;45;9;"piano"
10.7800;11.6700;53;5;"piano"
10.7800;11.6700;57;9;"piano"
11.6700;12.0200;69;9;"piano"
11.6700;12.0200;45;9;"piano"
11.6700;12.0200;53;5;"piano"
11.6700;12.0200;57;9;"piano"
12.0200;13.0110;69;9;"piano"
12.0200;12.5760;61;1;"piano"
12.0200;12.5760;64;4;"piano"
12.0200;13.3500;45;9;"piano"
12.0200;13.3500;57;9;"piano"
12.5720;12.9680;62;2;"piano"
12.5720;12.9680;65;5;"piano"
12.9650;13.4210;64;4;"piano"
12.9650;13.4210;67;7;"piano"
13.3500;14.0600;69;9;"piano"
13.3500;14.0600;45;9;"piano"
13.3500;14.0600;57;9;"piano"
14.0600;17.1400;62;2;"piano"
14.0600;17.1400;65;5;"piano"
14.0600;17.1400;69;9;"piano"
14.0600;17.1400;50;2;"piano"
14.0600;17.1400;57;9;"piano"
17.1400;17.7960;50;2;"voice"
17.1400;18.4300;57;9;"piano"
17.1400;18.4300;62;2;"piano"
17.1400;18.4300;65;5;"piano"
17.1400;18.4300;50;2;"piano"
17.7920;18.2050;53;5;"voice"
18.2250;18.7000;57;9;"voice"
18.4300;18.7000;57;9;"piano"
18.4300;18.7000;62;2;"piano"
18.4300;18.7000;65;5;"piano"
18.4300;18.7000;50;2;"piano"
18.7000;20.6400;62;2;"voice"
