start;end;pitch;pitchclass;instrument
0.6800;0.8325;62;2;"piano"
0.6800;0.8325;50;2;"piano"
0.8300;0.9825;64;4;"piano"
0.8300;0.9825;52;4;"piano"
0.9800;1.1325;61;1;"piano"
0.9800;1.1325;49;1;"piano"
1.1300;1.2506;62;2;"piano"
1.1300;1.2506;50;2;"piano"
1.2600;1.5600;64;4;"piano"
1.2600;1.5600;52;4;"piano"
1.5600;1.8600;69;9;"piano"
1.5600;1.8600;57;9;"piano"
1.8600;2.0325;66;6;"piano"
1.8600;2.0325;54;6;"piano"
2.0300;2.1825;67;7;"piano"
2.0300;2.1825;55;7;"piano"
2.1800;2.3325;64;4;"piano"
2.1800;2.3325;52;4;"piano"
2.3300;2.4706;66;6;"piano"
2.3300;2.4706;54;6;"piano"
2.4800;2.7200;67;7;"piano"
2.4800;2.7200;55;7;"piano"
2.7200;3.0800;74;2;"piano"
2.7200;3.0800;62;2;"piano"
3.0800;3.2325;68;8;"piano"
3.0800;3.2325;56;8;"piano"
3.2300;3.3825;74;2;"piano"
3.2300;3.3825;62;2;"piano"
3.3800;3.5325;69;9;"piano"
3.3800;3.5325;57;9;"piano"
3.5300;3.6625;74;2;"piano"
3.5300;3.6625;62;2;"piano"
3.6600;3.8125;70;10;"piano"
3.6600;3.8125;58;10;"piano"
3.8100;3.9625;74;2;"piano"
3.8100;3.9625;62;2;"piano"
3.9600;4.1925;71;11;"piano"
3.9600;4.1925;59;11;"piano"
4.1900;4.3306;74;2;"piano"
4.1900;4.3306;62;2;"piano"
4.3400;4.6600;71;11;"piano"
4.3400;4.6600;74;2;"piano"
4.3400;4.6600;77;5;"piano"
4.3400;4.6600;80;8;"piano"
4.3400;4.9700;59;11;"piano"
4.3400;4.9700;62;2;"piano"
4.3400;4.9700;65;5;"piano"
4.3400;4.9700;68;8;"piano"
5.2800;5.3788;62;2;"piano"
5.2800;5.3788;50;2;"piano"
5.3788;5.4594;61;1;"piano"
5.3788;5.4594;49;1;"piano"
5.4594;5.5600;60;0;"piano"
5.4594;5.5600;48;0;"piano"
5.5600;5.8575;59;11;"piano"
5.5600;5.8575;47;11;"piano"
5.8800;5.9988;65;5;"piano"
5.8800;5.9988;53;5;"piano"
5.9988;6.0994;62;2;"piano"
5.9988;6.0994;50;2;"piano"
6.0994;6.1931;58;10;"piano"
6.0994;6.1931;46;10;"piano"
6.2000;6.5000;57;9;"piano"
6.2000;6.5000;45;9;"piano"
6.5000;6.8400;76;4;"piano"
6.5000;6.8400;81;9;"piano"
6.5000;6.8400;85;1;"piano"
6.5000;6.8400;45;9;"piano"
6.5000;6.8400;57;9;"piano"
6.8400;7.6700;77;5;"piano"
6.8400;7.6700;81;9;"piano"
6.8400;7.6700;86;2;"piano"
6.8400;7.6700;38;2;"piano"
6.8400;7.6700;50;2;"piano"
8.0200;8.5000;50;2;"voice"
8.0200;8.5000;62;2;"piano"
8.0200;8.5000;50;2;"piano"
8.5000;8.9700;50;2;"voice"
8.5000;8.9769;62;2;"piano"
8.5000;8.9769;50;2;"piano"
8.9700;9.1200;52;4;"voice"
8.9700;9.1225;64;4;"piano"
8.9700;9.1225;52;4;"piano"
9.1200;9.2725;50;2;"voice"
9.1200;9.2725;62;2;"piano"
9.1200;9.2725;50;2;"piano"
9.2700;9.5106;52;4;"voice"
9.2700;9.5225;64;4;"piano"
9.2700;9.5225;52;4;"piano"
9.5200;9.6725;53;5;"voice"
9.5200;9.6725;65;5;"piano"
9.5200;9.6725;53;5;"piano"
9.6700;9.8106;55;7;"voice"
9.6700;9.8106;67;7;"piano"
9.6700;9.8106;55;7;"piano"
9.8200;10.4600;57;9;"voice"
9.8200;10.4720;69;9;"piano"
9.8200;10.4720;57;9;"piano"
10.4600;10.7600;50;2;"voice"
10.4600;10.7440;62;2;"piano"
10.4600;10.7440;50;2;"piano"
10.7600;11.0400;57;9;"voice"
10.7600;11.0400;69;9;"piano"
10.7600;11.0400;57;9;"piano"
11.0400;11.4900;57;9;"voice"
11.0400;11.4900;69;9;"piano"
11.0400;11.4900;57;9;"piano"
11.4900;11.6400;62;2;"voice"
11.4900;11.6400;74;2;"piano"
11.4900;11.6400;62;2;"piano"
11.6400;11.9400;61;1;"voice"
11.6400;11.9400;73;1;"piano"
11.6400;11.9400;61;1;"piano"
11.9400;12.3200;62;2;"voice"
11.9400;12.3200;74;2;"piano"
11.9400;12.3200;62;2;"piano"
12.3200;13.3800;64;4;"voice"
12.3200;13.3800;76;4;"piano"
12.3200;13.3800;64;4;"piano"
13.3800;13.8300;57;9;"voice"
13.3800;13.8300;69;9;"piano"
13.3800;13.8300;57;9;"piano"
13.8300;14.3700;58;10;"voice"
13.8300;14.3770;70;10;"piano"
13.8300;14.3770;58;10;"piano"
14.3700;14.5400;55;7;"voice"
14.3700;14.5430;67;7;"piano"
14.3700;14.5430;55;7;"piano"
14.5400;14.7130;52;4;"voice"
14.5400;14.7130;64;4;"piano"
14.5400;14.7130;52;4;"piano"
14.7100;14.8510;49;1;"voice"
14.7100;14.8630;61;1;"piano"
14.7100;14.8630;49;1;"piano"
14.8600;15.0120;52;4;"voice"
14.8600;15.0120;64;4;"piano"
14.8600;15.0120;52;4;"piano"
15.0100;15.2510;55;7;"voice"
15.0100;15.2510;67;7;"piano"
15.0100;15.2510;55;7;"piano"
15.2600;15.8600;58;10;"voice"
15.2600;15.8720;70;10;"piano"
15.2600;15.8720;58;10;"piano"
15.8600;16.1600;49;1;"voice"
15.8600;16.1440;61;1;"piano"
15.8600;16.1440;49;1;"piano"
16.1600;16.6000;57;9;"voice"
16.1600;16.6050;69;9;"piano"
16.1600;16.6050;57;9;"piano"
16.6000;16.8600;50;2;"voice"
16.6000;16.8440;62;2;"piano"
16.6000;16.8440;50;2;"piano"
16.8600;17.1400;57;9;"voice"
16.8600;17.1450;69;9;"piano"
16.8600;17.1450;57;9;"piano"
17.1400;17.4400;52;4;"voice"
17.1400;17.4240;64;4;"piano"
17.1400;17.4240;52;4;"piano"
17.4400;17.7600;57;9;"voice"
17.4400;17.7750;69;9;"piano"
17.4400;17.7750;57;9;"piano"
17.7600;18.0800;54;6;"voice"
17.7600;18.0640;66;6;"piano"
