start;end;pitch;pitchclass;instrument
0.2800;1.2083;83;11;"piano"
0.2800;0.6846;59;11;"piano"
0.6846;1.0323;62;2;"piano"
1.0323;1.2000;66;6;"piano"
1.2000;2.0283;82;10;"piano"
1.2000;1.5046;61;1;"piano"
1.5046;1.7923;64;4;"piano"
1.7923;2.0200;66;6;"piano"
2.0200;2.8283;83;11;"piano"
2.0200;2.3446;62;2;"piano"
2.3446;2.5923;66;6;"piano"
2.5923;2.8200;71;11;"piano"
2.8200;3.6483;78;6;"piano"
2.8200;3.2046;63;3;"piano"
3.2046;3.3723;66;6;"piano"
3.3723;3.6400;71;11;"piano"
3.6400;4.4467;81;9;"piano"
3.6400;3.9846;64;4;"piano"
3.9846;4.1923;67;7;"piano"
4.1923;4.4300;71;11;"piano"
4.4300;5.2083;79;7;"piano"
4.4300;4.6646;61;1;"piano"
4.6646;4.9523;64;4;"piano"
4.9523;5.2000;71;11;"piano"
5.2000;6.7290;78;6;"piano"
5.2000;5.5446;62;2;"piano"
5.5446;5.7123;66;6;"piano"
5.7123;6.1000;71;11;"piano"
6.1000;6.2646;66;6;"piano"
6.2646;6.6123;62;2;"piano"
6.6123;6.8842;59;11;"piano"
6.9000;7.6483;76;4;"piano"
6.9000;7.1738;60;0;"piano"
7.1738;7.4123;64;4;"piano"
7.4123;7.6400;67;7;"piano"
7.6400;8.4483;79;7;"piano"
7.6400;7.9392;59;11;"piano"
7.9392;8.2723;62;2;"piano"
8.2723;8.4400;67;7;"piano"
8.4400;9.3683;78;6;"piano"
8.4400;8.7246;58;10;"piano"
8.7246;9.1923;61;1;"piano"
9.1923;9.3600;66;6;"piano"
9.3600;10.0480;76;4;"piano"
9.3600;9.5246;54;6;"piano"
9.5246;9.8723;58;10;"piano"
9.8723;10.0400;64;4;"piano"
10.0400;10.7870;74;2;"piano"
10.0400;10.2450;55;7;"piano"
10.2450;10.4920;59;11;"piano"
10.4920;10.7700;62;2;"piano"
10.7700;11.5480;72;0;"piano"
10.7700;11.0850;52;4;"piano"
11.0850;11.2770;55;7;"piano"
11.2770;11.5400;60;0;"piano"
11.5400;12.3880;71;11;"piano"
11.5400;11.9250;54;6;"piano"
11.9250;12.0920;59;11;"piano"
12.0920;12.3800;62;2;"piano"
12.3800;13.0730;70;10;"piano"
12.3800;12.6450;54;6;"piano"
12.6450;12.9120;61;1;"piano"
12.9120;13.2200;64;4;"piano"
13.2200;14.5120;71;11;"piano"
13.2200;14.0480;59;11;"piano"
13.5450;13.8720;62;2;"piano"
13.8720;14.0400;66;6;"piano"
14.0400;14.7880;62;2;"piano"
