start;end;pitch;pitchclass;instrument
1.3200;2.2000;45;9;"piano"
1.3200;2.2000;52;4;"piano"
2.2000;2.6758;45;9;"piano"
2.2000;2.6758;52;4;"piano"
2.7200;3.2200;60;0;"piano"
2.7200;3.2200;69;9;"piano"
3.2200;3.7513;60;0;"piano"
3.2200;3.7513;69;9;"piano"
4.1200;4.8600;45;9;"piano"
4.1200;4.8600;52;4;"piano"
4.8600;5.3446;45;9;"piano"
4.8600;5.3446;52;4;"piano"
5.4400;5.9800;60;0;"piano"
5.4400;5.9800;64;4;"piano"
5.9800;6.5083;60;0;"piano"
5.9800;6.5083;64;4;"piano"
6.8600;7.6200;45;9;"piano"
6.8600;7.6200;53;5;"piano"
7.6200;8.1192;45;9;"piano"
7.6200;8.1192;53;5;"piano"
8.3000;9.1683;59;11;"piano"
8.3000;9.1683;62;2;"piano"
9.1600;9.5942;57;9;"piano"
9.1600;9.5942;60;0;"piano"
9.5900;9.8675;56;8;"piano"
9.5900;9.8675;59;11;"piano"
9.9000;10.6400;57;9;"piano"
9.9000;10.6400;60;0;"piano"
9.9000;10.6400;45;9;"piano"
9.9000;10.6400;52;4;"piano"
10.6400;11.1330;45;9;"piano"
10.6400;11.1330;52;4;"piano"
11.2800;12.0280;64;4;"piano"
11.2800;12.0280;72;0;"piano"
12.0200;12.3740;62;2;"piano"
12.0200;12.3740;71;11;"piano"
12.3700;12.7050;60;0;"piano"
12.3700;12.7050;69;9;"piano"
12.7600;13.2600;62;2;"piano"
12.7600;13.2600;71;11;"piano"
12.7600;13.2600;45;9;"piano"
12.7600;13.2600;53;5;"piano"
13.2600;13.7910;45;9;"piano"
13.2600;13.7910;53;5;"piano"
14.1600;14.9880;59;11;"piano"
14.1600;14.9880;62;2;"piano"
14.9800;15.4740;57;9;"piano"
14.9800;15.4740;60;0;"piano"
15.4700;15.7040;56;8;"piano"
15.4700;15.7040;59;11;"piano"
15.7200;16.4400;57;9;"piano"
15.7200;16.4400;60;0;"piano"
15.7200;16.4400;45;9;"piano"
15.7200;16.4400;52;4;"piano"
16.4400;16.9390;45;9;"piano"
16.4400;16.9390;52;4;"piano"
17.1200;17.8400;60;0;"piano"
17.1200;17.8400;69;9;"piano"
17.8400;18.5400;52;4;"voice"
17.8400;18.3590;60;0;"piano"
17.8400;18.3590;69;9;"piano"
18.5400;19.3500;52;4;"voice"
18.5400;19.0400;45;9;"piano"
18.5400;19.0400;52;4;"piano"
19.0400;19.5730;45;9;"piano"
19.0400;19.5730;52;4;"piano"
19.3500;19.6000;53;5;"voice"
19.6000;20.2940;52;4;"voice"
19.6000;20.7600;60;0;"piano"
19.6000;20.7600;69;9;"piano"
20.2900;20.6830;53;5;"voice"
20.7600;21.0270;52;4;"voice"
20.7600;21.2960;60;0;"piano"
20.7600;21.2960;69;9;"piano"
21.0100;21.3190;57;9;"voice"
21.3400;22.7600;59;11;"voice"
21.3400;22.1200;45;9;"piano"
21.3400;22.1200;52;4;"piano"
22.1200;22.7330;45;9;"piano"
22.1200;22.7330;52;4;"piano"
22.7600;23.2800;57;9;"voice"
22.7600;23.2800;60;0;"piano"
22.7600;23.2800;69;9;"piano"
23.2800;24.1400;57;9;"voice"
23.2800;24.0960;60;0;"piano"
23.2800;24.0960;69;9;"piano"
24.1400;24.3940;57;9;"voice"
24.1400;24.8200;45;9;"piano"
24.1400;24.8200;52;4;"piano"
24.3900;24.7540;52;4;"voice"
24.8200;25.5000;52;4;"voice"
24.8200;25.5000;60;0;"piano"
24.8200;25.5000;69;9;"piano"
25.5000;25.9740;52;4;"voice"
25.5000;26.2800;45;9;"piano"
25.5000;26.2800;53;5;"piano"
25.9700;26.2470;53;5;"voice"
26.2800;26.6140;50;2;"voice"
26.2800;26.9400;59;11;"piano"
26.2800;26.9400;62;2;"piano"
26.2800;26.9400;69;9;"piano"
26.6100;26.9020;47;11;"voice"
26.9400;28.3000;52;4;"voice"
26.9400;29.7400;45;9;"piano"
26.9400;29.7400;52;4;"piano"
27.5400;29.7670;60;0;"piano"
27.5400;29.7670;69;9;"piano"
28.3000;29.4090;72;0;"piano"
28.9600;29.7400;52;4;"voice"
29.7400;30.6900;52;4;"voice"
29.7400;30.4400;45;9;"piano"
29.7400;30.4400;52;4;"piano"
30.4400;30.9130;45;9;"piano"
30.4400;30.9130;52;4;"piano"
30.6900;30.9400;53;5;"voice"
30.9400;31.1940;52;4;"voice"
30.9400;31.4400;60;0;"piano"
30.9400;31.4400;69;9;"piano"
31.1900;31.4240;53;5;"voice"
31.4400;32.2140;52;4;"voice"
31.4400;32.4330;60;0;"piano"
31.4400;32.4330;69;9;"piano"
32.2100;32.4440;57;9;"voice"
32.4600;33.9000;59;11;"voice"
32.4600;33.0800;45;9;"piano"
32.4600;33.0800;52;4;"piano"
33.0800;33.8730;45;9;"piano"
33.0800;33.8730;52;4;"piano"
33.9000;34.4600;57;9;"voice"
33.9000;34.4600;60;0;"piano"
33.9000;34.4600;69;9;"piano"
34.4600;35.2000;57;9;"voice"
34.4600;35.0700;60;0;"piano"
34.4600;35.0700;69;9;"piano"
35.2000;35.4540;57;9;"voice"
35.2000;35.8800;45;9;"piano"
35.2000;35.8800;52;4;"piano"
35.4500;35.8140;52;4;"voice"
35.8800;36.5600;52;4;"voice"
35.8800;36.5600;60;0;"piano"
35.8800;36.5600;69;9;"piano"
36.5600;36.8140;52;4;"voice"
36.5600;37.2800;45;9;"piano"
36.5600;37.2800;53;5;"piano"
36.8100;37.2030;53;5;"voice"
37.2800;37.5740;50;2;"voice"
37.2800;37.9600;59;11;"piano"
37.2800;37.9600;62;2;"piano"
37.2800;37.9600;69;9;"piano"
37.5700;37.9050;47;11;"voice"
37.9600;39.4000;52;4;"voice"
37.9600;40.7800;45;9;"piano"
37.9600;40.7800;52;4;"piano"
38.7200;40.8070;60;0;"piano"
38.7200;40.8070;69;9;"piano"
39.4000;40.3490;72;0;"piano"
39.9000;40.7800;52;4;"voice"
40.7800;41.9700;52;4;"voice"
40.7800;41.7000;44;8;"piano"
40.7800;41.7000;47;11;"piano"
41.7000;42.2200;44;8;"piano"
41.7000;42.2200;52;4;"piano"
41.9700;42.2200;53;5;"voice"
42.2200;42.5540;52;4;"voice"
42.2200;42.8600;62;2;"piano"
42.2200;42.8600;64;4;"piano"
42.2200;42.8600;72;0;"piano"
42.5500;42.8390;56;8;"voice"
42.8600;43.1350;59;11;"voice"
42.8600;43.4800;62;2;"piano"
42.8600;43.4800;64;4;"piano"
42.8600;43.4800;71;11;"piano"
43.1100;43.4640;62;2;"voice"
43.4800;44.5610;60;0;"voice"
43.4800;44.1000;45;9;"piano"
43.4800;44.1000;53;5;"piano"
44.1000;44.8000;45;9;"piano"
44.1000;44.8000;52;4;"piano"
44.5500;44.7840;59;11;"voice"
44.8000;45.4400;57;9;"voice"
44.8000;45.4400;60;0;"piano"
44.8000;45.4400;63;3;"piano"
44.8000;45.4400;69;9;"piano"
45.4400;45.8140;56;8;"voice"
45.4400;46.1600;60;0;"piano"
45.4400;46.1600;64;4;"piano"
45.4400;46.1600;69;9;"piano"
45.8100;46.1280;57;9;"voice"
46.1600;46.8200;53;5;"voice"
46.1600;47.5890;53;5;"piano"
46.8200;47.0740;52;4;"voice"
46.8200;47.5480;65;5;"piano"
47.0700;47.4740;53;5;"voice"
47.5400;48.2200;50;2;"voice"
47.5400;48.2280;62;2;"piano"
47.5400;48.2280;50;2;"piano"
48.2200;48.9800;51;3;"voice"
48.2200;48.7480;63;3;"piano"
48.2200;48.7480;51;3;"piano"
48.9800;50.6200;52;4;"voice"
48.9800;50.6200;52;4;"piano"
49.7600;50.6280;64;4;"piano"
50.6200;50.6400;52;4;"piano"
50.6200;52.1890;40;4;"piano"
51.5800;51.9940;52;4;"voice"
51.9900;52.2240;53;5;"voice"
52.2400;53.1900;52;4;"voice"
52.2400;52.9400;44;8;"piano"
52.2400;52.9400;47;11;"piano"
52.9400;53.6200;44;8;"piano"
52.9400;53.6200;52;4;"piano"
53.1900;53.6200;47;11;"voice"
53.6200;53.9540;52;4;"voice"
53.6200;54.3000;62;2;"piano"
53.6200;54.3000;64;4;"piano"
53.6200;54.3000;72;0;"piano"
53.9500;54.2840;56;8;"voice"
54.3000;54.5790;59;11;"voice"
54.3000;54.9200;62;2;"piano"
54.3000;54.9200;64;4;"piano"
54.3000;54.9200;71;11;"piano"
54.5500;54.9040;62;2;"voice"
54.9200;55.8410;60;0;"voice"
54.9200;55.5800;45;9;"piano"
54.9200;55.5800;53;5;"piano"
55.5800;56.2000;45;9;"piano"
55.5800;56.2000;52;4;"piano"
55.8300;56.1560;59;11;"voice"
56.2000;56.9400;57;9;"voice"
56.2000;56.9400;60;0;"piano"
56.2000;56.9400;63;3;"piano"
56.2000;56.9400;69;9;"piano"
56.9400;57.3940;56;8;"voice"
56.9400;57.6800;60;0;"piano"
56.9400;57.6800;64;4;"piano"
56.9400;57.6800;69;9;"piano"
57.3900;57.6640;57;9;"voice"
57.6800;58.3200;53;5;"voice"
57.6800;59.0600;53;5;"piano"
58.3200;58.6140;52;4;"voice"
58.3200;59.0480;65;5;"piano"
58.6100;59.0190;53;5;"voice"
59.0400;59.7600;50;2;"voice"
59.0400;59.7680;62;2;"piano"
59.0400;59.7680;50;2;"piano"
59.7600;60.5000;51;3;"voice"
59.7600;60.5080;63;3;"piano"
59.7600;60.5080;51;3;"piano"
60.5000;61.9400;52;4;"voice"
60.5000;61.0200;64;4;"piano"
60.5000;61.0200;52;4;"piano"
61.3200;61.9480;52;4;"piano"
61.3200;61.9480;40;4;"piano"
61.9400;62.6280;53;5;"piano"
61.9400;62.6280;41;5;"piano"
62.6200;63.2680;56;8;"piano"
62.6200;63.2680;44;8;"piano"
63.2600;63.8880;59;11;"piano"
63.2600;63.8880;47;11;"piano"
63.8800;64.5280;62;2;"piano"
63.8800;64.5280;50;2;"piano"
64.5200;65.1880;65;5;"piano"
64.5200;65.1880;53;5;"piano"
65.1800;66.0400;56;8;"voice"
65.1800;65.8420;59;11;"piano"
65.1800;65.8420;68;8;"piano"
65.1800;65.8420;41;5;"piano"
65.1800;65.8420;50;2;"piano"
66.0400;67.2900;57;9;"voice"
66.0400;66.2980;60;0;"piano"
66.0400;66.2980;42;6;"piano"
66.3250;66.4230;69;9;"piano"
66.3250;66.4230;51;3;"piano"
66.4500;66.5480;60;0;"piano"
66.4500;66.5480;42;6;"piano"
66.5750;66.6730;69;9;"piano"
66.5750;66.6730;51;3;"piano"
66.7000;67.0340;60;0;"piano"
66.7000;67.0340;42;6;"piano"
67.0850;67.1830;69;9;"piano"
67.0850;67.1830;51;3;"piano"
67.2900;67.6000;57;9;"voice"
67.2900;67.4240;60;0;"piano"
67.2900;67.4240;42;6;"piano"
67.4750;67.5730;69;9;"piano"
67.4750;67.5730;51;3;"piano"
67.6000;68.3800;57;9;"voice"
67.6000;67.6980;60;0;"piano"
67.6000;67.6980;42;6;"piano"
67.7250;67.8230;69;9;"piano"
67.7250;67.8230;51;3;"piano"
68.1300;68.2280;60;0;"piano"
68.1300;68.2280;42;6;"piano"
68.2550;68.3530;69;9;"piano"
68.2550;68.3530;51;3;"piano"
68.3800;68.6940;59;11;"voice"
68.3800;68.5380;60;0;"piano"
68.3800;68.5380;42;6;"piano"
68.5650;68.6630;69;9;"piano"
68.5650;68.6630;51;3;"piano"
68.6900;69.0860;57;9;"voice"
68.6900;68.7880;60;0;"piano"
68.6900;68.7880;42;6;"piano"
69.0150;69.1570;69;9;"piano"
69.0150;69.1570;51;3;"piano"
69.0860;69.4400;57;9;"voice"
69.4400;69.9130;55;7;"voice"
69.4400;69.9400;59;11;"piano"
69.4400;69.9400;67;7;"piano"
69.4400;69.9400;43;7;"piano"
69.4400;69.9400;50;2;"piano"
69.9400;70.4400;55;7;"voice"
70.4400;71.1880;75;3;"piano"
70.4400;71.1880;63;3;"piano"
71.1800;71.9400;59;11;"voice"
71.1800;71.6740;74;2;"piano"
71.1800;71.6740;62;2;"piano"
