start;end;pitch;pitchclass;instrument
2.3400;2.7800;60;0;"piano"
2.3400;2.7800;56;8;"piano"
2.3400;2.7800;41;5;"piano"
2.3400;2.7800;48;0;"piano"
2.7800;2.9325;65;5;"piano"
2.7800;2.9325;53;5;"piano"
2.9300;3.0825;67;7;"piano"
2.9300;3.0825;55;7;"piano"
3.0800;3.9131;68;8;"piano"
3.0800;3.3438;56;8;"piano"
3.3600;3.6600;56;8;"piano"
3.3600;3.6600;60;0;"piano"
3.3600;3.6600;41;5;"piano"
3.3600;3.6600;48;0;"piano"
3.3600;3.6600;53;5;"piano"
3.6600;3.9600;58;10;"piano"
3.6600;3.9600;61;1;"piano"
3.6600;3.9600;41;5;"piano"
3.6600;3.9600;49;1;"piano"
3.6600;3.9600;53;5;"piano"
3.9600;4.1125;70;10;"piano"
3.9600;4.1125;58;10;"piano"
4.1100;4.2625;72;0;"piano"
4.1100;4.2625;60;0;"piano"
4.2600;4.8294;73;1;"piano"
4.2600;4.5438;61;1;"piano"
4.5600;4.8600;61;1;"piano"
4.5600;4.8600;65;5;"piano"
4.5600;4.8600;70;10;"piano"
4.5600;4.8600;41;5;"piano"
4.5600;4.8600;49;1;"piano"
4.5600;4.8600;53;5;"piano"
4.8600;5.1600;60;0;"piano"
4.8600;5.1600;65;5;"piano"
4.8600;5.1600;68;8;"piano"
4.8600;5.1600;72;0;"piano"
4.8600;5.1600;41;5;"piano"
4.8600;5.1600;48;0;"piano"
4.8600;5.1600;53;5;"piano"
5.1600;5.3100;67;7;"piano"
5.1600;5.3100;70;10;"piano"
5.1600;5.3800;44;8;"piano"
5.3100;5.3800;65;5;"piano"
5.3100;5.3800;68;8;"piano"
5.3800;5.6800;65;5;"piano"
5.3800;5.6800;67;7;"piano"
5.3800;5.6800;48;0;"piano"
5.6800;6.0300;60;0;"piano"
5.6800;6.0300;64;4;"piano"
5.6800;6.0300;67;7;"piano"
5.6800;6.0300;72;0;"piano"
5.6800;6.0300;36;0;"piano"
5.6800;6.0300;48;0;"piano"
6.0300;6.9600;56;8;"piano"
6.0300;6.9600;60;0;"piano"
6.0300;6.9600;65;5;"piano"
6.0300;6.9600;41;5;"piano"
6.0300;6.9600;48;0;"piano"
6.0300;6.9600;53;5;"piano"
6.9600;7.5600;53;5;"piano"
6.9600;7.5600;41;5;"piano"
7.5600;7.8600;48;0;"voice"
7.5600;7.8600;56;8;"piano"
7.5600;7.8600;60;0;"piano"
7.5600;7.8600;41;5;"piano"
7.5600;7.8600;48;0;"piano"
7.8600;8.0125;53;5;"voice"
8.0100;8.1506;55;7;"voice"
8.1600;9.0800;56;8;"voice"
8.4800;8.6325;65;5;"piano"
8.4800;8.6325;53;5;"piano"
8.6300;8.7825;67;7;"piano"
8.6300;8.7825;55;7;"piano"
8.7800;9.0850;68;8;"piano"
8.7800;9.0850;56;8;"piano"
9.0800;9.3400;55;7;"voice"
9.0800;9.3450;67;7;"piano"
9.0800;9.3450;55;7;"piano"
9.3400;9.6400;53;5;"voice"
9.3400;9.6450;65;5;"piano"
9.3400;9.6450;53;5;"piano"
9.6400;10.0200;55;7;"voice"
9.6400;9.9787;61;1;"piano"
9.6400;9.9787;67;7;"piano"
9.6400;9.9787;46;10;"piano"
9.6400;9.9787;55;7;"piano"
10.0200;10.6200;48;0;"voice"
10.0200;11.2200;55;7;"piano"
10.0200;11.2200;60;0;"piano"
10.0200;11.2200;48;0;"piano"
10.0200;11.2200;52;4;"piano"
11.2200;11.6300;55;7;"voice"
11.2200;11.6300;55;7;"piano"
11.2200;11.6300;60;0;"piano"
11.2200;11.6300;67;7;"piano"
11.2200;11.6300;43;7;"piano"
11.2200;11.6300;52;4;"piano"
11.6300;11.7800;57;9;"voice"
11.6300;11.7800;55;7;"piano"
11.6300;11.7800;60;0;"piano"
11.6300;11.7800;67;7;"piano"
11.6300;11.7800;43;7;"piano"
11.6300;11.7800;52;4;"piano"
11.7800;11.9320;55;7;"voice"
11.7800;12.0800;55;7;"piano"
11.7800;12.0800;59;11;"piano"
11.7800;12.0800;62;2;"piano"
11.7800;12.0800;67;7;"piano"
11.7800;12.0800;43;7;"piano"
11.7800;12.0800;53;5;"piano"
11.9300;12.0710;53;5;"voice"
12.0800;12.2320;52;4;"voice"
12.0800;12.3800;55;7;"piano"
12.0800;12.3800;59;11;"piano"
12.0800;12.3800;62;2;"piano"
12.0800;12.3800;67;7;"piano"
12.0800;12.3800;43;7;"piano"
12.0800;12.3800;53;5;"piano"
12.2300;12.3710;50;2;"voice"
