start;end;pitch;pitchclass;instrument
1.0600;1.2000;74;2;"piano"
1.2000;1.7169;74;2;"piano"
1.2000;1.5650;55;7;"piano"
1.2000;1.5650;59;11;"piano"
1.5600;1.8438;62;2;"piano"
1.7100;1.8625;76;4;"piano"
1.8600;2.1256;74;2;"piano"
1.8600;2.3000;67;7;"piano"
2.1256;2.3000;74;2;"piano"
2.3000;2.8694;83;11;"piano"
2.3000;2.6050;55;7;"piano"
2.3000;2.6050;59;11;"piano"
2.6000;3.0075;62;2;"piano"
3.0800;3.5200;83;11;"piano"
3.0800;3.5200;67;7;"piano"
3.5200;4.3519;81;9;"piano"
3.5200;4.0450;52;4;"piano"
3.5200;4.0450;59;11;"piano"
4.0400;4.3238;64;4;"piano"
4.3400;4.6238;79;7;"piano"
4.3400;4.6500;67;7;"piano"
4.6500;5.0650;52;4;"piano"
4.6500;5.0650;59;11;"piano"
5.0600;5.3438;64;4;"piano"
5.3600;5.7800;78;6;"piano"
5.3600;5.7800;59;11;"piano"
5.3600;5.7800;63;3;"piano"
5.3600;5.7800;69;9;"piano"
5.7800;5.8600;76;4;"piano"
5.7800;6.1650;48;0;"piano"
5.7800;6.1650;60;0;"piano"
5.8600;5.9394;78;6;"piano"
5.9394;6.3100;76;4;"piano"
6.1600;6.5237;64;4;"piano"
6.3100;6.5400;75;3;"piano"
6.5400;6.8400;76;4;"piano"
6.5400;6.8400;69;9;"piano"
6.8400;6.9200;78;6;"piano"
6.8400;7.2650;50;2;"piano"
6.8400;7.2650;60;0;"piano"
6.9200;6.9994;79;7;"piano"
6.9994;7.4100;78;6;"piano"
7.2600;7.5438;62;2;"piano"
7.4100;7.5600;76;4;"piano"
7.5600;7.9600;78;6;"piano"
7.5600;7.9600;69;9;"piano"
7.9600;8.6600;79;7;"piano"
7.9600;8.3000;55;7;"piano"
7.9600;8.3000;59;11;"piano"
8.3000;8.6600;62;2;"piano"
8.6600;9.0600;71;11;"piano"
9.0600;9.5300;67;7;"piano"
