start;end;pitch;pitchclass;instrument
0.1800;3.4400;62;2;"piano"
0.1800;3.4400;74;2;"piano"
3.4400;4.0600;62;2;"piano"
3.4400;4.0600;74;2;"piano"
3.4400;3.7400;43;7;"piano"
3.7400;4.0600;47;11;"piano"
3.7400;4.0600;50;2;"piano"
4.0600;4.3600;62;2;"piano"
4.0600;4.3600;74;2;"piano"
4.0600;4.3600;50;2;"piano"
4.0600;4.3600;55;7;"piano"
4.3600;4.9800;62;2;"piano"
4.3600;4.9800;74;2;"piano"
4.3600;4.9800;55;7;"piano"
4.3600;4.9800;59;11;"piano"
4.9800;5.3250;62;2;"piano"
4.9800;5.3250;74;2;"piano"
5.3450;5.9400;62;2;"piano"
5.3450;5.9400;74;2;"piano"
5.3450;5.6400;43;7;"piano"
5.6400;5.9400;47;11;"piano"
5.6400;5.9400;50;2;"piano"
5.9400;6.2800;62;2;"piano"
5.9400;6.2800;74;2;"piano"
5.9400;6.2800;50;2;"piano"
5.9400;6.2800;55;7;"piano"
6.2800;6.9400;62;2;"piano"
6.2800;6.9400;74;2;"piano"
6.2800;6.9400;55;7;"piano"
6.2800;6.9400;59;11;"piano"
6.9400;7.2912;62;2;"piano"
6.9400;7.2912;74;2;"piano"
7.3200;7.9400;63;3;"piano"
7.3200;7.9400;75;3;"piano"
7.3200;7.6300;42;6;"piano"
7.6300;7.9400;47;11;"piano"
7.6300;7.9400;51;3;"piano"
7.9400;8.2500;63;3;"piano"
7.9400;8.2500;75;3;"piano"
7.9400;8.2500;51;3;"piano"
7.9400;8.2500;57;9;"piano"
8.2500;8.8600;63;3;"piano"
8.2500;8.8600;75;3;"piano"
8.2500;8.8600;57;9;"piano"
8.2500;8.8600;59;11;"piano"
8.8600;9.1713;63;3;"piano"
8.8600;9.1713;75;3;"piano"
9.2000;9.8300;64;4;"piano"
9.2000;9.8300;76;4;"piano"
9.2000;9.5000;40;4;"piano"
9.5000;9.8300;47;11;"piano"
9.5000;9.8300;52;4;"piano"
9.8300;10.2000;64;4;"piano"
9.8300;10.2000;76;4;"piano"
9.8300;10.2000;52;4;"piano"
9.8300;10.2000;55;7;"piano"
10.2000;10.6840;66;6;"piano"
10.2000;10.6840;78;6;"piano"
10.2000;10.5000;38;2;"piano"
10.5000;10.8400;50;2;"piano"
10.5000;10.8400;57;9;"piano"
10.6700;10.8420;67;7;"piano"
10.6700;10.8420;79;7;"piano"
10.8400;11.3040;69;9;"piano"
10.8400;11.3040;81;9;"piano"
10.8400;11.3200;54;6;"piano"
10.8400;11.3200;60;0;"piano"
11.3200;11.9400;67;7;"piano"
11.3200;11.9400;79;7;"piano"
11.3200;11.6200;43;7;"piano"
11.6200;11.9400;47;11;"piano"
11.6200;11.9400;50;2;"piano"
11.9400;12.2800;62;2;"piano"
11.9400;12.2800;74;2;"piano"
11.9400;12.2800;50;2;"piano"
11.9400;12.2800;55;7;"piano"
12.2800;12.9600;62;2;"piano"
12.2800;12.9600;74;2;"piano"
12.2800;12.9600;55;7;"piano"
12.2800;12.9600;59;11;"piano"
12.9600;13.4600;59;11;"voice"
12.9600;13.4600;62;2;"piano"
12.9600;13.4600;74;2;"piano"
13.4600;15.0700;59;11;"voice"
13.4600;14.0800;62;2;"piano"
13.4600;14.0800;74;2;"piano"
13.4600;13.7600;43;7;"piano"
13.7600;14.0800;47;11;"piano"
13.7600;14.0800;50;2;"piano"
14.0800;14.4600;62;2;"piano"
14.0800;14.4600;74;2;"piano"
14.0800;14.4600;50;2;"piano"
14.0800;14.4600;55;7;"piano"
14.4600;15.0700;62;2;"piano"
14.4600;15.0700;74;2;"piano"
14.4600;15.0700;55;7;"piano"
14.4600;15.0700;59;11;"piano"
15.0700;15.4450;55;7;"voice"
15.0700;15.4450;62;2;"piano"
15.0700;15.4450;74;2;"piano"
15.4450;16.0400;50;2;"voice"
15.4450;16.0400;62;2;"piano"
15.4450;16.0400;74;2;"piano"
15.4450;15.7400;43;7;"piano"
15.7400;16.0400;47;11;"piano"
15.7400;16.0400;50;2;"piano"
16.0400;16.3310;50;2;"voice"
16.0400;16.3900;62;2;"piano"
16.0400;16.3900;74;2;"piano"
16.0400;16.3900;50;2;"piano"
16.0400;16.3900;55;7;"piano"
16.3310;16.3900;52;4;"voice"
16.3900;16.7080;50;2;"voice"
16.3900;17.0400;62;2;"piano"
16.3900;17.0400;74;2;"piano"
16.3900;17.0400;55;7;"piano"
16.3900;17.0400;59;11;"piano"
16.7200;17.0240;49;1;"voice"
17.0400;17.3800;50;2;"voice"
17.0400;17.3800;62;2;"piano"
17.0400;17.3800;74;2;"piano"
17.3800;18.2560;52;4;"voice"
17.3800;17.9400;62;2;"piano"
17.3800;17.9400;74;2;"piano"
17.3800;17.6400;42;6;"piano"
17.6400;17.9400;48;0;"piano"
17.6400;17.9400;50;2;"piano"
17.9400;18.2400;62;2;"piano"
17.9400;18.2400;74;2;"piano"
17.9400;18.2400;50;2;"piano"
17.9400;18.2400;57;9;"piano"
18.2400;18.8090;50;2;"voice"
18.2400;18.8400;62;2;"piano"
18.2400;18.8400;74;2;"piano"
18.2400;18.8400;57;9;"piano"
18.2400;18.8400;60;0;"piano"
18.8400;19.2400;62;2;"piano"
18.8400;19.2400;74;2;"piano"
19.2400;19.8600;64;4;"piano"
19.2400;19.8600;76;4;"piano"
19.2400;19.5400;42;6;"piano"
19.5400;19.8600;48;0;"piano"
19.5400;19.8600;50;2;"piano"
19.8600;20.2500;62;2;"piano"
19.8600;20.2500;74;2;"piano"
19.8600;20.2500;50;2;"piano"
19.8600;20.2500;57;9;"piano"
20.2500;20.8800;62;2;"piano"
20.2500;20.8800;74;2;"piano"
20.2500;20.8800;57;9;"piano"
20.2500;20.8800;60;0;"piano"
20.8800;21.2700;51;3;"voice"
20.8800;21.2700;63;3;"piano"
20.8800;21.2700;75;3;"piano"
20.8800;21.2700;47;11;"piano"
20.8800;21.2700;54;6;"piano"
20.8800;21.2700;57;9;"piano"
21.2700;22.8000;52;4;"voice"
21.2700;21.8900;64;4;"piano"
21.2700;21.8900;76;4;"piano"
21.2700;21.5800;40;4;"piano"
21.5800;21.8900;47;11;"piano"
21.5800;21.8900;52;4;"piano"
21.8900;22.2000;64;4;"piano"
21.8900;22.2000;76;4;"piano"
21.8900;22.2000;52;4;"piano"
21.8900;22.2000;55;7;"piano"
22.2000;22.8000;64;4;"piano"
22.2000;22.8000;76;4;"piano"
22.2000;22.8000;55;7;"piano"
22.2000;22.8000;59;11;"piano"
22.8000;23.0460;54;6;"voice"
22.8000;23.2600;66;6;"piano"
22.8000;23.2600;78;6;"piano"
23.0460;23.2600;55;7;"voice"
23.2110;23.2600;57;9;"voice"
23.2600;23.5480;55;7;"voice"
23.2600;23.8600;67;7;"piano"
23.2600;23.8600;79;7;"piano"
23.2600;23.5600;38;2;"piano"
23.5600;23.8440;54;6;"voice"
23.5600;23.8600;47;11;"piano"
23.5600;23.8600;50;2;"piano"
23.8600;24.2000;55;7;"voice"
23.8600;24.2000;62;2;"piano"
23.8600;24.2000;74;2;"piano"
23.8600;24.2000;50;2;"piano"
23.8600;24.2000;55;7;"piano"
24.2000;24.8400;59;11;"voice"
24.2000;24.8400;62;2;"piano"
24.2000;24.8400;74;2;"piano"
24.2000;24.5000;38;2;"piano"
24.5000;24.8400;48;0;"piano"
24.5000;24.8400;50;2;"piano"
24.8400;25.2600;57;9;"voice"
24.8400;25.2600;62;2;"piano"
24.8400;25.2600;74;2;"piano"
24.8400;25.2600;50;2;"piano"
24.8400;25.2600;54;6;"piano"
25.2600;25.9600;55;7;"voice"
25.2600;25.6050;62;2;"piano"
25.2600;25.6050;74;2;"piano"
25.2600;25.6000;43;7;"piano"
25.6000;25.9250;66;6;"piano"
25.6000;25.9250;78;6;"piano"
25.6000;25.9600;47;11;"piano"
25.6000;25.9600;50;2;"piano"
25.9600;26.4000;67;7;"piano"
25.9600;26.4000;79;7;"piano"
25.9600;26.4000;50;2;"piano"
25.9600;26.4000;55;7;"piano"
26.4000;27.2720;71;11;"piano"
26.4000;27.2720;83;11;"piano"
26.4000;26.8000;38;2;"piano"
26.8000;27.2600;48;0;"piano"
26.8000;27.2600;50;2;"piano"
27.2600;27.5980;69;9;"piano"
27.2600;27.5980;81;9;"piano"
27.2600;27.6200;50;2;"piano"
27.2600;27.6200;54;6;"piano"
27.6200;28.2600;67;7;"piano"
27.6200;28.2600;79;7;"piano"
27.6200;27.9200;43;7;"piano"
27.9200;28.2600;47;11;"piano"
27.9200;28.2600;50;2;"piano"
28.2600;28.5600;62;2;"piano"
28.2600;28.5600;74;2;"piano"
28.2600;28.5600;50;2;"piano"
28.2600;28.5600;55;7;"piano"
28.5600;29.1600;62;2;"piano"
28.5600;29.1600;74;2;"piano"
28.5600;29.1600;55;7;"piano"
28.5600;29.1600;59;11;"piano"
29.1600;29.8000;59;11;"voice"
29.1600;29.8000;62;2;"piano"
29.1600;29.8000;74;2;"piano"
29.8000;31.3000;59;11;"voice"
29.8000;30.4000;62;2;"piano"
