start;end;pitch;pitchclass;instrument
0.2400;0.9800;45;9;"piano"
0.2400;0.9800;52;4;"piano"
0.9800;1.4850;45;9;"piano"
0.9800;1.4850;52;4;"piano"
1.7000;2.6600;60;0;"piano"
1.7000;2.6600;69;9;"piano"
2.6600;3.1329;60;0;"piano"
2.6600;3.1329;69;9;"piano"
3.1600;3.8400;45;9;"piano"
3.1600;3.8400;52;4;"piano"
3.8400;4.3479;45;9;"piano"
3.8400;4.3479;52;4;"piano"
4.5800;5.3000;60;0;"piano"
4.5800;5.3000;64;4;"piano"
5.3000;5.8021;60;0;"piano"
5.3000;5.8021;64;4;"piano"
6.0000;6.7400;45;9;"piano"
6.0000;6.7400;53;5;"piano"
6.7400;7.2479;45;9;"piano"
6.7400;7.2479;53;5;"piano"
7.4800;8.2283;59;11;"piano"
7.4800;8.2283;62;2;"piano"
8.2200;8.7342;57;9;"piano"
8.2200;8.7342;60;0;"piano"
8.7300;8.9644;56;8;"piano"
8.7300;8.9644;59;11;"piano"
8.9800;9.9400;57;9;"piano"
8.9800;9.9400;60;0;"piano"
8.9800;9.9400;45;9;"piano"
8.9800;9.9400;52;4;"piano"
9.9400;10.4130;45;9;"piano"
9.9400;10.4130;52;4;"piano"
10.4400;11.1880;64;4;"piano"
10.4400;11.1880;72;0;"piano"
11.1800;11.5540;62;2;"piano"
11.1800;11.5540;71;11;"piano"
11.5500;11.8990;60;0;"piano"
11.5500;11.8990;69;9;"piano"
11.9600;12.6800;62;2;"piano"
11.9600;12.6800;71;11;"piano"
11.9600;12.6800;45;9;"piano"
11.9600;12.6800;53;5;"piano"
12.6800;13.1970;45;9;"piano"
12.6800;13.1970;53;5;"piano"
13.4800;14.1880;59;11;"piano"
13.4800;14.1880;62;2;"piano"
14.1800;14.5740;57;9;"piano"
14.1800;14.5740;60;0;"piano"
14.5700;14.9340;56;8;"piano"
14.5700;14.9340;59;11;"piano"
15.0000;15.8000;57;9;"piano"
15.0000;15.8000;60;0;"piano"
15.0000;15.8000;45;9;"piano"
15.0000;15.8000;52;4;"piano"
