start;end;pitch;pitchclass;instrument
0.2200;0.4200;60;0;"piano"
0.2200;0.6200;48;0;"piano"
0.4200;0.6200;55;7;"piano"
0.6200;0.8000;52;4;"piano"
0.8000;0.9950;60;0;"piano"
0.8000;1.2000;48;0;"piano"
0.9950;1.2000;55;7;"piano"
1.2000;1.4200;52;4;"piano"
1.4200;1.5600;60;0;"piano"
1.4200;1.7800;48;0;"piano"
1.5600;1.7800;55;7;"piano"
1.7800;1.9600;52;4;"piano"
1.9600;2.1513;60;0;"piano"
1.9600;2.3200;48;0;"piano"
2.1513;2.3200;55;7;"piano"
2.3200;2.5400;52;4;"piano"
2.5400;2.8500;64;4;"piano"
2.5400;2.7400;60;0;"piano"
2.5400;3.0000;48;0;"piano"
2.7400;3.0000;55;7;"piano"
2.8500;3.0000;67;7;"piano"
3.0000;3.0800;67;7;"piano"
3.0000;3.0800;52;4;"piano"
3.0800;3.2900;67;7;"piano"
3.0800;3.2046;60;0;"piano"
3.0800;3.4400;48;0;"piano"
3.2046;3.4400;55;7;"piano"
3.2900;3.4400;72;0;"piano"
3.4400;3.6400;72;0;"piano"
3.4400;3.6400;52;4;"piano"
3.6400;3.8375;67;7;"piano"
3.6400;3.8350;60;0;"piano"
3.6400;4.0400;48;0;"piano"
3.8350;4.0450;64;4;"piano"
3.8350;4.0400;55;7;"piano"
4.0400;4.2450;67;7;"piano"
4.0400;4.2400;52;4;"piano"
4.2400;4.4050;72;0;"piano"
4.2400;4.4000;60;0;"piano"
4.2400;4.5600;48;0;"piano"
4.4000;4.5650;67;7;"piano"
4.4000;4.5600;55;7;"piano"
4.5600;4.7438;64;4;"piano"
4.5600;4.7600;52;4;"piano"
4.7600;5.0500;67;7;"piano"
4.7600;5.0114;60;0;"piano"
4.7600;5.1800;48;0;"piano"
5.0114;5.1800;55;7;"piano"
5.0500;5.1800;72;0;"piano"
5.1800;5.3800;72;0;"piano"
5.1800;5.3800;52;4;"piano"
5.3800;5.6900;72;0;"piano"
5.3800;5.6200;60;0;"piano"
5.3800;5.7467;48;0;"piano"
5.6200;5.7467;55;7;"piano"
5.6900;5.7467;76;4;"piano"
5.7467;5.9150;76;4;"piano"
5.7467;5.9150;52;4;"piano"
5.9150;6.1050;76;4;"piano"
5.9150;6.1000;60;0;"piano"
5.9150;6.2950;48;0;"piano"
6.1000;6.2975;72;0;"piano"
6.1000;6.2950;55;7;"piano"
6.2950;6.4850;76;4;"piano"
6.2950;6.4800;52;4;"piano"
6.4800;6.6892;79;7;"piano"
6.4800;6.6883;60;0;"piano"
6.4800;6.8400;48;0;"piano"
6.6883;6.8450;76;4;"piano"
6.6883;6.8400;55;7;"piano"
6.8400;6.9892;72;0;"piano"
6.8400;7.0000;52;4;"piano"
7.0000;7.3383;67;7;"piano"
7.0000;7.2800;59;11;"piano"
7.0000;7.3533;48;0;"piano"
7.2800;7.3533;55;7;"piano"
7.3383;7.3533;67;7;"piano"
7.3533;7.6200;67;7;"piano"
7.3533;7.6200;53;5;"piano"
7.6200;7.7833;72;0;"piano"
7.6200;7.7488;52;4;"piano"
7.6200;7.8800;48;0;"piano"
7.7488;7.8800;55;7;"piano"
7.7833;7.8800;72;0;"piano"
7.8800;8.1600;72;0;"piano"
7.8800;8.1600;60;0;"piano"
8.1600;8.4700;67;7;"piano"
8.1600;8.4000;59;11;"piano"
8.1600;8.5910;48;0;"piano"
8.4000;8.5910;55;7;"piano"
8.4700;8.5910;67;7;"piano"
8.5910;8.7200;67;7;"piano"
8.5910;8.7200;53;5;"piano"
8.7200;9.1350;72;0;"piano"
8.7200;9.0200;52;4;"piano"
8.7200;9.1800;48;0;"piano"
