start;end;pitch;pitchclass;instrument
0.6800;1.0500;58;10;"piano"
1.0500;1.8515;58;10;"piano"
1.0500;4.3500;46;10;"piano"
1.0500;4.3500;49;1;"piano"
1.0500;4.3500;53;5;"piano"
1.8400;2.0942;61;1;"piano"
2.0900;3.9504;65;5;"piano"
4.0400;4.3542;66;6;"piano"
4.3500;5.1529;65;5;"piano"
4.3500;7.4500;46;10;"piano"
4.3500;7.4500;51;3;"piano"
4.3500;7.4500;53;5;"piano"
4.3500;7.4500;57;9;"piano"
5.1800;5.4342;69;9;"piano"
5.4300;7.0904;72;0;"piano"
7.1800;7.4542;72;0;"piano"
7.4500;8.7348;78;6;"piano"
7.4500;11.0900;46;10;"piano"
7.4500;11.0900;48;0;"piano"
7.4500;11.0900;51;3;"piano"
7.4500;11.0900;54;6;"piano"
7.4500;11.0900;57;9;"piano"
9.1023;9.6177;75;3;"piano"
9.6146;9.9342;72;0;"piano"
9.9300;10.1920;69;9;"piano"
10.1920;10.3750;66;6;"piano"
10.3950;10.5940;63;3;"piano"
10.5940;11.0900;60;0;"piano"
10.6360;11.0900;61;1;"piano"
10.6600;11.0900;63;3;"piano"
11.0900;11.8300;61;1;"piano"
11.0900;13.6300;46;10;"piano"
11.0900;13.6300;49;1;"piano"
11.0900;13.6300;53;5;"piano"
11.0900;12.2100;58;10;"piano"
11.9600;12.2140;60;0;"piano"
12.2100;13.3470;58;10;"piano"
14.2700;14.7700;46;10;"voice"
14.7700;15.8000;46;10;"voice"
14.7700;18.0900;46;10;"piano"
14.7700;18.0900;49;1;"piano"
14.7700;18.0900;53;5;"piano"
14.7700;18.0900;58;10;"piano"
15.8000;16.0900;49;1;"voice"
16.0900;17.5900;53;5;"voice"
17.5900;18.0900;54;6;"voice"
18.0900;18.9000;53;5;"voice"
18.0900;21.4900;46;10;"piano"
18.0900;21.4900;51;3;"piano"
18.0900;21.4900;53;5;"piano"
18.0900;21.4900;57;9;"piano"
18.9000;19.1900;57;9;"voice"
19.1900;20.8900;60;0;"voice"
20.8900;21.4900;57;9;"voice"
21.4900;22.8620;63;3;"voice"
21.4900;24.9900;46;10;"piano"
21.4900;24.9900;48;0;"piano"
21.4900;24.9900;51;3;"piano"
21.4900;24.9900;54;6;"piano"
21.4900;24.9900;57;9;"piano"
22.8620;23.3080;60;0;"voice"
23.4350;23.8300;57;9;"voice"
23.8300;23.9080;54;6;"voice"
23.9080;23.9860;56;8;"voice"
23.9860;24.1660;54;6;"voice"
24.1620;24.4750;53;5;"voice"
24.4950;24.9900;51;3;"voice"
24.9900;25.0680;49;1;"voice"
24.9900;28.3500;46;10;"piano"
24.9900;28.3500;49;1;"piano"
24.9900;28.3500;53;5;"piano"
24.9900;28.3500;58;10;"piano"
25.0680;25.1460;51;3;"voice"
25.1460;25.7510;49;1;"voice"
25.7400;26.1340;48;0;"voice"
26.1500;27.1500;46;10;"voice"
27.6700;28.3580;77;5;"piano"
28.3500;29.6720;78;6;"piano"
28.3500;32.1900;46;10;"piano"
28.3500;32.1900;48;0;"piano"
28.3500;32.1900;51;3;"piano"
28.3500;32.1900;54;6;"piano"
28.3500;32.1900;57;9;"piano"
30.2620;30.7380;75;3;"piano"
30.7350;30.9940;72;0;"piano"
30.9900;31.2720;69;9;"piano"
31.2720;31.4980;66;6;"piano"
31.4950;31.6940;63;3;"piano"
31.6940;32.1900;60;0;"piano"
31.7360;32.1900;61;1;"piano"
31.7790;32.1900;63;3;"piano"
32.1900;32.9420;61;1;"piano"
32.1900;34.3900;46;10;"piano"
32.1900;34.3900;49;1;"piano"
32.1900;34.3900;53;5;"piano"
32.1900;33.3900;58;10;"piano"
33.1400;33.3740;60;0;"piano"
33.3900;34.3900;58;10;"piano"
35.0100;35.5300;53;5;"voice"
35.5300;36.7700;53;5;"voice"
35.5300;37.5500;65;5;"piano"
35.5300;38.0100;60;0;"piano"
35.5300;37.5500;53;5;"piano"
35.5300;38.0100;45;9;"piano"
36.7700;37.1420;53;5;"voice"
37.1420;37.5500;53;5;"voice"
37.5500;38.0100;54;6;"voice"
37.5500;37.9830;66;6;"piano"
37.5500;37.9830;51;3;"piano"
38.0100;38.7000;57;9;"voice"
38.0100;38.9500;69;9;"piano"
38.0100;39.7660;62;2;"piano"
38.0100;38.9700;50;2;"piano"
38.0100;39.7290;46;10;"piano"
38.7000;38.9500;55;7;"voice"
38.9500;39.7660;55;7;"voice"
38.9500;39.7660;67;7;"piano"
38.9500;39.7560;55;7;"piano"
40.0700;40.5700;62;2;"voice"
40.0700;42.3100;62;2;"piano"
40.0700;40.5860;54;6;"piano"
40.0700;40.5860;45;9;"piano"
40.5700;41.7020;62;2;"voice"
40.5700;42.1710;55;7;"piano"
40.5700;42.1710;46;10;"piano"
41.7020;42.0150;60;0;"voice"
42.0350;42.3100;58;10;"voice"
42.3100;42.5860;58;10;"voice"
42.3100;43.1700;60;0;"piano"
42.3100;43.1700;64;4;"piano"
42.3100;42.5860;55;7;"piano"
42.3100;43.1190;48;0;"piano"
42.5820;42.8150;57;9;"voice"
42.5820;42.8380;57;9;"piano"
42.8350;43.1230;55;7;"voice"
42.8350;43.1500;58;10;"piano"
43.1230;43.1700;55;7;"voice"
43.1700;44.1190;53;5;"voice"
43.1700;44.6970;60;0;"piano"
43.1700;44.1900;64;4;"piano"
43.1700;44.2100;58;10;"piano"
43.1700;44.2100;48;0;"piano"
44.1700;45.1700;53;5;"voice"
44.1700;44.6430;65;5;"piano"
44.1700;44.6160;57;9;"piano"
44.1700;44.6160;53;5;"piano"
45.8700;46.3860;75;3;"piano"
45.8700;46.3860;63;3;"piano"
45.8700;46.3860;54;6;"piano"
45.8700;46.3860;45;9;"piano"
46.3700;47.3260;74;2;"piano"
46.3700;47.8600;62;2;"piano"
46.3700;47.8600;55;7;"piano"
46.3700;47.8600;46;10;"piano"
47.4620;47.7980;72;0;"piano"
47.7950;47.9700;70;10;"piano"
47.9900;48.2260;70;10;"piano"
47.9900;48.6870;64;4;"piano"
47.9900;48.2260;55;7;"piano"
47.9900;48.6870;48;0;"piano"
48.2220;48.4580;69;9;"piano"
48.2220;48.4580;57;9;"piano"
48.4550;48.7100;67;7;"piano"
48.4550;48.7100;58;10;"piano"
48.7300;49.8100;67;7;"piano"
48.7300;49.8100;64;4;"piano"
48.7300;49.8100;58;10;"piano"
48.7300;49.8100;48;0;"piano"
49.7700;50.2390;65;5;"piano"
49.7700;50.2390;57;9;"piano"
49.7700;50.2390;53;5;"piano"
51.9300;52.4900;53;5;"voice"
52.4900;53.6900;53;5;"voice"
53.1900;53.6900;53;5;"piano"
53.1900;53.6900;45;9;"piano"
53.2680;53.6900;60;0;"piano"
53.2680;53.6900;48;0;"piano"
53.3460;53.6900;65;5;"piano"
53.6900;54.1900;53;5;"voice"
54.1900;54.6900;53;5;"voice"
54.6900;55.3500;53;5;"voice"
55.3500;55.9800;49;1;"voice"
55.9800;56.2300;51;3;"voice"
56.2300;57.2700;49;1;"voice"
56.2300;56.7300;53;5;"piano"
56.2300;56.7300;46;10;"piano"
56.3080;56.7300;58;10;"piano"
56.3080;56.7300;49;1;"piano"
56.3860;56.7300;61;1;"piano"
57.7700;58.1300;49;1;"voice"
58.1300;59.5900;49;1;"voice"
59.0900;59.5900;61;1;"piano"
59.0900;59.5900;68;8;"piano"
59.0900;59.5900;71;11;"piano"
59.0900;59.5900;41;5;"piano"
59.0900;59.5900;49;1;"piano"
59.0900;59.5900;53;5;"piano"
59.5900;60.0900;53;5;"voice"
60.0900;60.4260;56;8;"voice"
60.4220;60.7350;61;1;"voice"
60.7550;61.0900;59;11;"voice"
61.0900;62.0900;57;9;"voice"
62.0900;63.0900;58;10;"voice"
62.0900;62.5900;61;1;"piano"
62.0900;62.5900;66;6;"piano"
62.0900;62.5900;70;10;"piano"
62.0900;62.5900;42;6;"piano"
62.0900;62.5900;49;1;"piano"
62.0900;62.5900;54;6;"piano"
63.4100;63.8700;58;10;"voice"
63.8700;64.5600;58;10;"voice"
63.8700;64.3700;54;6;"piano"
63.8700;64.3700;58;10;"piano"
63.8700;64.3700;52;4;"piano"
64.5600;64.7900;58;10;"voice"
64.7900;65.5400;59;11;"voice"
64.7900;65.2900;54;6;"piano"
64.7900;65.2900;59;11;"piano"
64.7900;65.2900;51;3;"piano"
65.5400;65.7900;59;11;"voice"
65.7900;66.5400;60;0;"voice"
65.7900;66.2900;54;6;"piano"
65.7900;66.2900;60;0;"piano"
65.7900;66.2900;50;2;"piano"
66.5400;67.3300;60;0;"voice"
67.3300;69.3300;61;1;"voice"
67.3300;74.5500;61;1;"piano"
67.3300;69.3300;53;5;"piano"
67.3300;69.3300;56;8;"piano"
67.3300;69.1110;49;1;"piano"
69.0800;69.3340;47;11;"piano"
69.3300;70.8900;54;6;"piano"
69.3300;70.8900;57;9;"piano"
69.3300;70.3730;45;9;"piano"
70.3500;70.8940;42;6;"piano"
70.8900;74.5500;53;5;"piano"
70.8900;74.5500;56;8;"piano"
70.8900;73.7380;49;1;"piano"
75.1100;75.7100;49;1;"piano"
75.1100;75.7260;37;1;"piano"
75.7100;76.2300;51;3;"piano"
75.7100;76.2460;39;3;"piano"
76.2300;76.7300;53;5;"piano"
76.2300;76.7460;41;5;"piano"
76.7300;77.2700;54;6;"piano"
76.7300;77.2860;42;6;"piano"
77.2700;78.2300;56;8;"voice"
77.2700;77.9310;56;8;"piano"
77.2700;77.9310;44;8;"piano"
77.9310;78.2300;54;6;"piano"
77.9310;78.2300;42;6;"piano"
78.0330;78.2300;56;8;"piano"
78.0330;78.2300;44;8;"piano"
78.2300;79.8300;58;10;"voice"
78.2300;79.8300;58;10;"piano"
78.2300;79.6320;46;10;"piano"
79.8300;80.6300;56;8;"voice"
79.8300;80.6300;56;8;"piano"
79.8300;80.6460;44;8;"piano"
80.6300;81.5000;54;6;"voice"
80.6300;81.5000;54;6;"piano"
80.6300;81.5240;42;6;"piano"
81.5000;81.6870;53;5;"voice"
81.5000;81.9300;53;5;"piano"
81.5000;81.9380;41;5;"piano"
81.6870;81.9300;53;5;"voice"
81.9300;82.5630;52;4;"voice"
81.9300;84.3700;52;4;"piano"
81.9300;84.4480;40;4;"piano"
82.8100;83.3100;52;4;"voice"
84.3700;85.6160;53;5;"piano"
84.3700;85.6080;41;5;"piano"
85.1900;85.9300;53;5;"voice"
85.6160;85.9300;51;3;"piano"
85.6160;85.9300;39;3;"piano"
85.7470;85.9300;53;5;"piano"
85.7470;85.9300;41;5;"piano"
85.9300;87.6300;54;6;"voice"
85.9300;87.6300;54;6;"piano"
85.9300;87.3690;42;6;"piano"
87.6300;88.3300;53;5;"voice"
87.6300;88.3300;53;5;"piano"
87.6300;88.3460;41;5;"piano"
88.3300;89.3600;51;3;"voice"
88.3300;89.3600;51;3;"piano"
88.3300;89.3840;39;3;"piano"
89.3600;89.5590;49;1;"voice"
89.3600;89.7700;49;1;"piano"
89.3600;89.7780;37;1;"piano"
89.5590;89.7700;49;1;"voice"
89.7700;90.2430;48;0;"voice"
89.7700;93.8500;48;0;"piano"
89.7700;92.4730;36;0;"piano"
90.2700;90.7700;48;0;"voice"
93.8500;97.0900;45;9;"piano"
93.8500;97.0900;51;3;"piano"
93.8500;97.0900;53;5;"piano"
93.8500;96.8910;29;5;"piano"
93.8500;96.8910;36;0;"piano"
93.8500;96.8910;41;5;"piano"
99.2100;99.7100;46;10;"voice"
99.7100;100.4000;46;10;"voice"
99.7100;103.2300;46;10;"piano"
99.7100;103.2300;49;1;"piano"
99.7100;103.2300;53;5;"piano"
99.7100;103.2300;58;10;"piano"
100.4000;100.6500;49;1;"voice"
100.6500;102.1500;53;5;"voice"
102.1500;103.2300;54;6;"voice"
103.2300;104.1200;53;5;"voice"
103.2300;106.8900;46;10;"piano"
103.2300;106.8900;51;3;"piano"
103.2300;106.8900;53;5;"piano"
103.2300;106.8900;57;9;"piano"
104.1200;104.6500;57;9;"voice"
104.6500;106.3900;60;0;"voice"
106.3900;106.8900;57;9;"voice"
106.8900;108.3800;63;3;"voice"
106.8900;110.4500;46;10;"piano"
106.8900;110.4500;48;0;"piano"
106.8900;110.4500;51;3;"piano"
106.8900;110.4500;54;6;"piano"
106.8900;110.4500;57;9;"piano"
108.3800;108.7700;60;0;"voice"
108.8500;109.2700;57;9;"voice"
109.2700;109.3500;54;6;"voice"
109.3500;109.4300;57;9;"voice"
109.4300;109.6100;54;6;"voice"
109.6000;109.9600;53;5;"voice"
109.9900;110.4500;51;3;"voice"
110.4500;110.5300;49;1;"voice"
110.4500;113.8700;46;10;"piano"
110.4500;113.8700;49;1;"piano"
110.4500;113.8700;53;5;"piano"
110.4500;113.8700;58;10;"piano"
110.5300;110.6100;51;3;"voice"
110.6100;111.2100;49;1;"voice"
111.2000;111.4300;48;0;"voice"
111.4500;112.4500;46;10;"voice"
113.1900;113.8800;77;5;"piano"
113.8700;115.1400;78;6;"piano"
113.8700;117.0900;46;10;"piano"
113.8700;117.0900;48;0;"piano"
113.8700;117.0900;51;3;"piano"
113.8700;117.0900;54;6;"piano"
113.8700;117.0900;57;9;"piano"
115.3600;115.6800;75;3;"piano"
115.6700;115.9300;72;0;"piano"
115.9300;116.2500;69;9;"piano"
116.2500;116.5000;66;6;"piano"
116.4900;116.7200;63;3;"piano"
116.7200;117.0900;60;0;"piano"
116.7600;117.0900;61;1;"piano"
116.8000;117.0900;63;3;"piano"
117.0900;117.8400;61;1;"piano"
117.0900;119.2900;46;10;"piano"
117.0900;119.2900;49;1;"piano"
117.0900;119.2900;53;5;"piano"
117.0900;118.2900;58;10;"piano"
118.0400;118.2900;60;0;"piano"
118.2900;119.2400;58;10;"piano"
119.9500;120.5300;53;5;"voice"
120.5300;122.0300;58;10;"voice"
120.5300;122.8500;65;5;"piano"
120.5300;123.3100;58;10;"piano"
120.5300;123.3100;50;2;"piano"
122.0300;122.3500;53;5;"voice"
122.3500;122.8500;53;5;"voice"
122.8500;123.3100;54;6;"voice"
122.8500;123.3100;66;6;"piano"
123.3100;123.8100;57;9;"voice"
123.3100;124.3500;66;6;"piano"
123.3100;124.3500;60;0;"piano"
123.3100;125.2100;51;3;"piano"
123.8100;124.3100;55;7;"voice"
124.3100;125.2100;55;7;"voice"
124.3100;125.1300;67;7;"piano"
124.3100;125.1300;58;10;"piano"
125.7100;126.2100;55;7;"voice"
126.2100;127.5000;63;3;"voice"
126.2100;127.5000;48;0;"piano"
126.2100;128.2100;55;7;"piano"
126.2100;128.2100;36;0;"piano"
127.5000;127.8100;62;2;"voice"
127.5000;127.8400;50;2;"piano"
127.8300;128.1700;60;0;"voice"
127.8300;128.1700;51;3;"piano"
128.1700;128.5100;60;0;"voice"
128.1700;128.5100;57;9;"piano"
128.1700;128.9600;53;5;"piano"
128.1700;128.9600;41;5;"piano"
128.1700;128.1700;51;3;"piano"
128.5000;128.6500;58;10;"voice"
128.5000;128.6800;58;10;"piano"
128.6700;129.0500;57;9;"voice"
128.6700;128.9900;60;0;"piano"
129.0500;130.1300;60;0;"voice"
129.0500;130.1500;57;9;"piano"
129.0500;130.1500;60;0;"piano"
129.0500;131.0300;53;5;"piano"
129.0500;130.1500;41;5;"piano"
129.0500;130.1500;51;3;"piano"
130.1300;131.1300;58;10;"voice"
130.1300;131.0800;58;10;"piano"
130.1300;131.0800;46;10;"piano"
130.1300;131.0800;50;2;"piano"
131.7500;132.2700;58;10;"voice"
132.2700;133.6000;58;10;"voice"
132.2700;134.2700;48;0;"piano"
132.2700;134.2700;54;6;"piano"
132.2700;134.2700;58;10;"piano"
132.2700;134.2700;39;3;"piano"
133.6000;133.9100;54;6;"voice"
133.9300;134.2700;51;3;"voice"
134.2700;134.7300;58;10;"voice"
134.2700;135.4900;48;0;"piano"
134.2700;135.4900;51;3;"piano"
134.2700;135.4900;58;10;"piano"
134.2700;135.4900;42;6;"piano"
134.7200;135.0300;54;6;"voice"
135.0700;135.4900;51;3;"voice"
135.4900;139.0900;53;5;"voice"
135.4900;136.5300;58;10;"piano"
135.4900;139.0900;41;5;"piano"
135.4900;139.0900;48;0;"piano"
135.4900;139.0900;53;5;"piano"
136.5100;137.0600;57;9;"piano"
137.0500;137.6000;55;7;"piano"
137.5900;138.8400;57;9;"piano"
139.0900;140.1900;46;10;"voice"
139.0900;141.1900;58;10;"piano"
139.0900;142.4100;46;10;"piano"
139.0900;142.4100;49;1;"piano"
139.0900;142.4100;53;5;"piano"
141.6900;142.4200;77;5;"piano"
142.4100;143.7200;78;6;"piano"
142.4100;146.3700;46;10;"piano"
142.4100;146.3700;48;0;"piano"
142.4100;146.3700;51;3;"piano"
142.4100;146.3700;54;6;"piano"
142.4100;146.3700;57;9;"piano"
144.3600;144.7000;75;3;"piano"
144.6900;145.0300;72;0;"piano"
145.0300;145.3700;69;9;"piano"
145.3600;145.7000;66;6;"piano"
145.6900;145.8900;63;3;"piano"
145.8900;146.3700;60;0;"piano"
145.9400;146.3700;61;1;"piano"
145.9800;146.3700;63;3;"piano"
146.3700;147.1500;61;1;"piano"
146.3700;149.7700;46;10;"piano"
146.3700;149.7700;49;1;"piano"
146.3700;149.7700;53;5;"piano"
146.3700;148.0300;58;10;"piano"
147.5200;148.0300;60;0;"piano"
148.0300;148.9800;58;10;"piano"
