start;end;pitch;pitchclass;instrument
0.2600;1.7100;47;11;"piano"
0.2600;1.7100;50;2;"piano"
0.9200;2.9600;54;6;"piano"
1.7100;2.9600;62;2;"piano"
2.3200;2.9600;47;11;"piano"
2.3200;2.9600;50;2;"piano"
2.9600;4.2200;47;11;"piano"
2.9600;4.2200;51;3;"piano"
3.5500;5.5200;54;6;"piano"
4.2200;5.5200;57;9;"piano"
4.2200;5.5200;59;11;"piano"
4.8800;5.5200;47;11;"piano"
4.8800;5.5200;51;3;"piano"
5.5200;6.9400;47;11;"piano"
5.5200;6.9400;52;4;"piano"
6.1500;8.3000;56;8;"piano"
6.9400;8.3000;59;11;"piano"
6.9400;8.3000;64;4;"piano"
7.5400;8.3000;47;11;"piano"
7.5400;8.3000;52;4;"piano"
8.3000;9.6000;47;11;"piano"
8.3000;9.6000;52;4;"piano"
9.0000;11.0000;55;7;"piano"
9.6000;11.0000;59;11;"piano"
9.9000;11.0000;47;11;"piano"
9.9000;11.0000;52;4;"piano"
11.0000;12.1800;47;11;"piano"
11.0000;12.1800;51;3;"piano"
11.5200;13.9000;54;6;"piano"
12.1800;13.9000;59;11;"piano"
12.1800;13.9000;66;6;"piano"
13.1200;13.9000;47;11;"piano"
13.1200;13.9000;50;2;"piano"
13.9000;17.2000;42;6;"piano"
13.9000;17.2000;49;1;"piano"
15.2400;17.2000;54;6;"piano"
15.5400;17.2000;58;10;"piano"
15.5400;17.2000;66;6;"piano"
17.2000;17.9200;54;6;"voice"
17.9200;19.2300;54;6;"voice"
17.9200;19.3800;47;11;"piano"
17.9200;19.3800;50;2;"piano"
19.0800;20.7000;59;11;"piano"
19.2300;19.3800;55;7;"voice"
19.3800;19.9600;54;6;"voice"
19.3800;20.7000;71;11;"piano"
19.9600;20.7000;54;6;"voice"
19.9600;20.7000;47;11;"piano"
19.9600;20.7000;51;3;"piano"
20.7000;21.1500;57;9;"voice"
20.7000;21.3400;47;11;"piano"
20.7000;21.3400;52;4;"piano"
21.0000;23.5800;59;11;"piano"
21.1500;21.3400;55;7;"voice"
21.3400;21.9400;55;7;"voice"
21.3400;23.5800;71;11;"piano"
21.9400;23.5800;55;7;"voice"
21.9400;23.5800;47;11;"piano"
21.9400;23.5800;52;4;"piano"
23.5800;24.5700;58;10;"voice"
23.5800;24.7200;47;11;"piano"
23.5800;24.7200;52;4;"piano"
24.0400;26.2000;54;6;"piano"
24.5700;24.7200;58;10;"voice"
24.7200;25.4200;61;1;"voice"
24.7200;26.2000;66;6;"piano"
25.4200;25.7120;59;11;"voice"
25.4200;26.2000;47;11;"piano"
25.4200;26.2000;52;4;"piano"
25.7100;26.1910;58;10;"voice"
26.2000;26.8800;59;11;"voice"
26.2000;26.8800;47;11;"piano"
26.2000;26.8800;50;2;"piano"
26.5800;28.7400;54;6;"piano"
26.8800;28.0000;47;11;"voice"
26.8800;28.7400;66;6;"piano"
28.0000;28.7400;47;11;"piano"
28.0000;28.7400;50;2;"piano"
28.7400;29.3600;47;11;"piano"
28.7400;29.3600;52;4;"piano"
28.7400;29.3600;55;7;"piano"
29.0400;31.4800;59;11;"piano"
29.3600;31.4800;71;11;"piano"
30.8000;31.4800;59;11;"voice"
30.8000;31.4800;47;11;"piano"
30.8000;31.4800;52;4;"piano"
30.8000;31.4800;55;7;"piano"
31.4800;32.5700;59;11;"voice"
31.4800;32.7200;47;11;"piano"
31.4800;32.7200;50;2;"piano"
31.4800;32.7200;54;6;"piano"
32.3000;33.9600;59;11;"piano"
32.5700;32.7200;47;11;"voice"
32.7200;33.2400;47;11;"voice"
32.7200;33.9600;62;2;"piano"
32.7200;33.9600;66;6;"piano"
33.2400;33.9600;49;1;"voice"
33.2400;33.9600;47;11;"piano"
33.2400;33.9600;50;2;"piano"
33.2400;33.9600;54;6;"piano"
33.9600;34.9900;50;2;"voice"
33.9600;35.1400;45;9;"piano"
33.9600;35.1400;50;2;"piano"
33.9600;35.1400;54;6;"piano"
34.3000;35.7800;57;9;"piano"
34.9900;35.1400;52;4;"voice"
35.1400;35.7800;54;6;"voice"
35.1400;35.7850;69;9;"piano"
35.7800;36.4000;55;7;"voice"
35.7800;36.3840;59;11;"piano"
35.7800;36.3840;71;11;"piano"
35.7800;36.4000;43;7;"piano"
35.7800;36.4000;50;2;"piano"
35.7800;36.4000;52;4;"piano"
36.4000;37.0200;57;9;"voice"
36.4000;37.0350;57;9;"piano"
36.4000;37.0350;69;9;"piano"
36.4000;37.0350;42;6;"piano"
36.4000;37.0200;50;2;"piano"
36.4000;37.0350;54;6;"piano"
37.0200;37.7200;59;11;"voice"
37.0200;37.7250;55;7;"piano"
