start;end;pitch;pitchclass;instrument
2.6800;4.1500;46;10;"piano"
2.6800;4.1500;49;1;"piano"
3.4700;5.4600;53;5;"piano"
4.1500;5.4600;61;1;"piano"
4.8000;5.4600;46;10;"piano"
4.8000;5.4600;49;1;"piano"
5.4600;6.6800;46;10;"piano"
5.4600;6.6800;50;2;"piano"
6.0500;8.0600;53;5;"piano"
6.6800;8.0600;56;8;"piano"
6.6800;8.0600;58;10;"piano"
7.4000;8.0600;46;10;"piano"
7.4000;8.0600;50;2;"piano"
8.0600;9.3800;46;10;"piano"
8.0600;9.3800;51;3;"piano"
8.7600;10.6800;55;7;"piano"
9.3800;10.6800;58;10;"piano"
9.3800;10.6800;63;3;"piano"
10.0600;10.6800;46;10;"piano"
10.0600;10.6800;51;3;"piano"
10.6800;12.1100;46;10;"piano"
10.6800;12.1100;51;3;"piano"
11.4100;13.5000;54;6;"piano"
12.1100;13.5000;58;10;"piano"
12.8200;13.5000;46;10;"piano"
12.8200;13.5000;51;3;"piano"
13.5000;14.8600;46;10;"piano"
13.5000;14.8600;50;2;"piano"
14.1800;16.3800;53;5;"piano"
14.8600;16.3800;58;10;"piano"
14.8600;16.3800;65;5;"piano"
15.6000;16.3800;46;10;"piano"
15.6000;16.3800;49;1;"piano"
16.3800;21.5600;41;5;"piano"
16.3800;21.5600;48;0;"piano"
17.5400;21.5600;53;5;"piano"
18.1000;21.5600;57;9;"piano"
18.1000;21.5600;65;5;"piano"
21.5600;22.0200;53;5;"voice"
22.0200;22.5300;53;5;"voice"
22.0200;22.6800;46;10;"piano"
22.0200;22.6800;49;1;"piano"
22.3800;24.7800;58;10;"piano"
22.5300;22.6800;54;6;"voice"
22.6800;24.0800;53;5;"voice"
22.6800;24.7800;70;10;"piano"
24.0800;24.7800;53;5;"voice"
24.0800;24.7800;46;10;"piano"
24.0800;24.7800;50;2;"piano"
24.7800;25.2300;56;8;"voice"
24.7800;25.3800;46;10;"piano"
24.7800;25.3800;51;3;"piano"
25.0800;27.8800;58;10;"piano"
25.2300;25.3800;54;6;"voice"
25.3800;26.1000;54;6;"voice"
25.3800;27.8800;70;10;"piano"
26.1000;27.8800;54;6;"voice"
26.1000;27.8800;46;10;"piano"
26.1000;27.8800;51;3;"piano"
27.8800;28.6700;57;9;"voice"
27.8800;28.8600;46;10;"piano"
27.8800;28.8600;51;3;"piano"
28.2000;30.2400;53;5;"piano"
28.6700;28.8600;57;9;"voice"
28.8600;29.6200;60;0;"voice"
28.8600;30.2400;65;5;"piano"
29.6200;29.9920;58;10;"voice"
29.6200;30.2400;46;10;"piano"
29.6200;30.2400;51;3;"piano"
29.9900;30.2310;57;9;"voice"
30.2400;31.5800;58;10;"voice"
30.2400;31.5800;46;10;"piano"
30.2400;31.5800;49;1;"piano"
30.8700;33.0800;53;5;"piano"
31.5800;32.2800;46;10;"voice"
31.5800;33.0800;65;5;"piano"
32.2800;33.0800;46;10;"piano"
32.2800;33.0800;49;1;"piano"
33.0800;33.6900;46;10;"piano"
33.0800;33.6900;51;3;"piano"
33.0800;33.6900;54;6;"piano"
33.3800;35.7800;58;10;"piano"
33.6900;35.7800;70;10;"piano"
35.2800;35.7800;58;10;"voice"
35.2800;35.7800;46;10;"piano"
35.2800;35.7800;51;3;"piano"
35.2800;35.7800;54;6;"piano"
35.7800;36.9700;58;10;"voice"
35.7800;37.1200;46;10;"piano"
35.7800;37.1200;49;1;"piano"
35.7800;37.1200;53;5;"piano"
36.7800;38.5000;58;10;"piano"
36.9700;37.1200;46;10;"voice"
37.1200;37.7800;46;10;"voice"
37.1200;38.5000;61;1;"piano"
37.1200;38.5000;65;5;"piano"
37.7800;38.5000;48;0;"voice"
37.7800;38.5000;46;10;"piano"
37.7800;38.5000;49;1;"piano"
37.7800;38.5000;53;5;"piano"
38.5000;38.9700;49;1;"voice"
38.5000;39.1200;44;8;"piano"
38.5000;39.1200;49;1;"piano"
38.5000;39.1200;53;5;"piano"
38.8000;40.5600;56;8;"piano"
38.9700;39.1200;51;3;"voice"
39.1200;40.5600;53;5;"voice"
39.1200;40.5750;68;8;"piano"
40.5600;41.3200;54;6;"voice"
40.5600;41.3040;58;10;"piano"
40.5600;41.3040;70;10;"piano"
40.5600;41.3200;42;6;"piano"
40.5600;41.3200;49;1;"piano"
40.5600;41.3200;51;3;"piano"
41.3200;41.8500;56;8;"voice"
41.3200;41.8600;56;8;"piano"
41.3200;41.8600;68;8;"piano"
41.3200;41.8600;41;5;"piano"
41.3200;41.8500;49;1;"piano"
41.3200;41.8600;53;5;"piano"
41.8500;42.5400;58;10;"voice"
41.8500;42.5450;54;6;"piano"
41.8500;42.5450;66;6;"piano"
41.8500;42.5450;42;6;"piano"
41.8500;42.5400;49;1;"piano"
41.8500;42.5450;51;3;"piano"
42.5400;43.0400;56;8;"voice"
42.5400;43.0450;65;5;"piano"
