start;end;pitch;pitchclass;instrument
0.6400;1.2600;58;10;"piano"
0.6400;1.2600;62;2;"piano"
0.6400;1.2600;65;5;"piano"
0.6400;1.2600;46;10;"piano"
1.2600;1.9200;58;10;"piano"
1.2600;1.9200;63;3;"piano"
1.2600;1.9200;66;6;"piano"
1.2600;1.9200;51;3;"piano"
1.9200;2.8200;70;10;"piano"
2.8200;3.8200;58;10;"piano"
2.8200;3.8200;62;2;"piano"
2.8200;3.8200;65;5;"piano"
2.8200;3.8200;46;10;"piano"
3.8200;4.3600;58;10;"piano"
3.8200;4.3600;63;3;"piano"
3.8200;4.3600;66;6;"piano"
3.8200;4.3600;51;3;"piano"
4.3600;5.9200;58;10;"piano"
5.9200;6.4800;58;10;"piano"
5.9200;6.4800;62;2;"piano"
5.9200;6.4800;65;5;"piano"
5.9200;6.4800;46;10;"piano"
6.4800;7.0400;58;10;"piano"
6.4800;7.0400;63;3;"piano"
6.4800;7.0400;66;6;"piano"
6.4800;7.0400;51;3;"piano"
7.0400;8.2200;70;10;"piano"
7.7400;8.2200;54;6;"piano"
8.2200;8.9000;63;3;"piano"
8.2200;8.9000;66;6;"piano"
8.2200;9.5400;59;11;"piano"
8.9000;9.5400;63;3;"piano"
8.9000;9.5598;66;6;"piano"
8.9000;9.5400;71;11;"piano"
9.5400;10.1400;63;3;"piano"
9.5400;10.1600;67;7;"piano"
9.5400;10.1400;71;11;"piano"
9.5400;10.1600;58;10;"piano"
10.1400;10.7600;63;3;"piano"
10.1400;10.7400;68;8;"piano"
10.1400;10.7400;71;11;"piano"
10.1400;10.7600;56;8;"piano"
10.7400;11.3890;62;2;"piano"
10.7400;11.3890;68;8;"piano"
10.7400;11.3890;71;11;"piano"
10.7400;11.3890;54;6;"piano"
11.4400;12.0600;61;1;"piano"
11.4400;12.0600;68;8;"piano"
11.4400;12.0600;71;11;"piano"
11.4400;12.0600;53;5;"piano"
12.0600;12.3200;61;1;"piano"
12.0600;12.3200;66;6;"piano"
12.0600;12.3200;70;10;"piano"
12.0600;13.2800;49;1;"piano"
12.3200;12.6600;61;1;"piano"
12.3200;12.6600;65;5;"piano"
12.3200;12.6600;68;8;"piano"
12.6600;13.2800;61;1;"piano"
12.6600;13.2800;66;6;"piano"
12.6600;13.2800;70;10;"piano"
13.2800;13.5600;59;11;"piano"
13.2800;13.5600;61;1;"piano"
13.2800;13.5600;68;8;"piano"
13.2800;13.9200;54;6;"piano"
13.5600;13.9200;58;10;"piano"
13.5600;13.9200;61;1;"piano"
13.5600;13.9200;66;6;"piano"
13.9200;14.4600;59;11;"piano"
13.9200;14.4600;47;11;"piano"
14.4600;14.7400;58;10;"piano"
14.4600;14.7400;46;10;"piano"
14.7400;15.2400;56;8;"piano"
14.7400;15.2400;44;8;"piano"
15.2400;15.6000;56;8;"piano"
15.2400;15.6000;44;8;"piano"
15.6000;16.3600;57;9;"piano"
15.6000;16.3600;45;9;"piano"
16.3600;18.3800;58;10;"piano"
16.3600;18.3800;46;10;"piano"
16.3600;18.3800;50;2;"piano"
16.3600;18.3800;53;5;"piano"
16.3600;18.3800;34;10;"piano"
18.3800;19.0400;58;10;"voice"
18.3800;19.0400;58;10;"piano"
18.3800;19.0400;62;2;"piano"
18.3800;19.0400;65;5;"piano"
18.3800;19.0400;46;10;"piano"
19.0400;19.4000;58;10;"voice"
19.0400;19.4000;58;10;"piano"
19.0400;19.4000;63;3;"piano"
19.0400;19.4000;66;6;"piano"
19.0400;19.4000;51;3;"piano"
19.4000;19.9080;56;8;"voice"
19.4000;20.8800;70;10;"piano"
19.9000;20.2730;54;6;"voice"
20.3000;20.8800;54;6;"voice"
20.8800;21.5000;53;5;"voice"
20.8800;21.5000;58;10;"piano"
20.8800;21.5000;62;2;"piano"
20.8800;21.5000;65;5;"piano"
20.8800;21.5000;46;10;"piano"
21.5000;23.1000;54;6;"voice"
21.5000;22.1000;58;10;"piano"
21.5000;22.1000;63;3;"piano"
21.5000;22.1000;66;6;"piano"
21.5000;22.1000;51;3;"piano"
22.1000;23.5200;58;10;"piano"
23.1000;23.5200;51;3;"voice"
23.5200;23.8280;53;5;"voice"
23.5200;24.1800;58;10;"piano"
23.5200;24.1800;62;2;"piano"
23.5200;24.1800;65;5;"piano"
23.5200;24.1800;46;10;"piano"
23.8200;24.1680;59;11;"voice"
24.1800;24.5600;58;10;"voice"
24.1800;24.5600;58;10;"piano"
24.1800;24.5600;63;3;"piano"
24.1800;24.5600;66;6;"piano"
24.1800;24.5600;51;3;"piano"
24.5600;25.0680;56;8;"voice"
24.5600;26.0400;70;10;"piano"
25.0600;25.5330;54;6;"voice"
25.5600;26.0400;54;6;"voice"
26.0400;26.6400;53;5;"voice"
26.0400;26.6400;58;10;"piano"
26.0400;26.6400;62;2;"piano"
26.0400;26.6400;65;5;"piano"
26.0400;26.6400;46;10;"piano"
26.6400;27.9000;54;6;"voice"
26.6400;27.3000;58;10;"piano"
26.6400;27.3000;63;3;"piano"
26.6400;27.3000;66;6;"piano"
26.6400;27.3000;51;3;"piano"
27.3000;28.5400;58;10;"piano"
27.9000;28.5400;66;6;"piano"
28.5400;29.2400;71;11;"piano"
28.5400;29.2400;51;3;"piano"
29.2400;29.4800;59;11;"voice"
29.2400;29.4300;63;3;"piano"
29.2400;29.4300;66;6;"piano"
29.2400;29.4300;71;11;"piano"
29.2400;29.4800;59;11;"piano"
29.4800;29.9800;59;11;"voice"
29.4800;30.4800;63;3;"piano"
29.4800;30.4800;67;7;"piano"
29.4800;30.4800;71;11;"piano"
29.4800;30.4800;58;10;"piano"
29.9800;30.4800;59;11;"voice"
30.4800;31.2800;59;11;"voice"
30.4800;31.2800;63;3;"piano"
30.4800;31.2800;68;8;"piano"
30.4800;31.2800;71;11;"piano"
30.4800;31.2800;56;8;"piano"
31.2800;31.8200;59;11;"voice"
31.2800;31.8200;62;2;"piano"
31.2800;31.8200;68;8;"piano"
31.2800;31.8200;71;11;"piano"
31.2800;31.8200;54;6;"piano"
31.8200;32.5200;59;11;"voice"
31.8200;32.5000;61;1;"piano"
31.8200;32.5000;68;8;"piano"
31.8200;32.5000;71;11;"piano"
31.8200;32.5000;53;5;"piano"
32.5000;32.8080;58;10;"voice"
32.5000;32.8000;61;1;"piano"
32.5000;32.8000;66;6;"piano"
32.5000;32.8000;70;10;"piano"
32.5000;33.8000;49;1;"piano"
32.8000;33.2530;56;8;"voice"
32.8000;33.2800;61;1;"piano"
32.8000;33.2800;65;5;"piano"
32.8000;33.2800;68;8;"piano"
33.2800;33.8000;56;8;"voice"
33.2800;33.8000;61;1;"piano"
33.2800;33.8000;65;5;"piano"
33.2800;33.8000;68;8;"piano"
33.8000;34.3800;56;8;"voice"
33.8000;34.3800;61;1;"piano"
33.8000;34.3800;53;5;"piano"
34.3800;34.8800;58;10;"voice"
34.3800;34.8800;61;1;"piano"
34.3800;34.8800;70;10;"piano"
34.3800;34.8800;54;6;"piano"
34.8800;35.2480;56;8;"voice"
34.8800;35.2400;59;11;"piano"
34.8800;35.2400;61;1;"piano"
34.8800;35.2400;68;8;"piano"
34.8800;36.1600;49;1;"piano"
35.2400;35.6330;54;6;"voice"
35.2400;35.6530;58;10;"piano"
35.2400;35.6530;61;1;"piano"
35.2400;35.6530;66;6;"piano"
35.6530;36.1600;58;10;"voice"
35.6530;36.1600;58;10;"piano"
35.6530;36.1600;61;1;"piano"
35.6530;36.1600;66;6;"piano"
36.1600;36.8000;56;8;"voice"
36.1600;36.8000;61;1;"piano"
36.1600;36.8000;71;11;"piano"
36.1600;36.8000;53;5;"piano"
36.8000;38.0950;54;6;"voice"
36.8000;37.4400;61;1;"piano"
36.8000;37.4400;70;10;"piano"
36.8000;37.4400;54;6;"piano"
37.4400;37.8000;59;11;"piano"
37.4400;37.8000;61;1;"piano"
37.4400;37.8000;68;8;"piano"
37.4400;38.5200;49;1;"piano"
37.8000;38.0950;58;10;"piano"
37.8000;38.0950;61;1;"piano"
37.8000;38.0950;66;6;"piano"
38.0950;38.5200;58;10;"piano"
38.0950;38.5200;61;1;"piano"
38.0950;38.5200;66;6;"piano"
38.5200;39.3000;61;1;"voice"
38.5200;39.3000;61;1;"piano"
38.5200;39.3000;71;11;"piano"
38.5200;39.3000;53;5;"piano"
39.3000;39.6140;63;3;"voice"
39.3000;39.9400;61;1;"piano"
39.3000;39.9400;70;10;"piano"
39.3000;39.9400;54;6;"piano"
39.6120;39.9130;61;1;"voice"
39.9400;40.2880;59;11;"voice"
39.9400;40.2800;59;11;"piano"
39.9400;40.2800;61;1;"piano"
39.9400;40.2800;68;8;"piano"
39.9400;41.2000;49;1;"piano"
40.2800;40.6730;58;10;"voice"
40.2800;40.7000;58;10;"piano"
40.2800;40.7000;61;1;"piano"
40.2800;40.7000;66;6;"piano"
40.7000;41.2000;61;1;"voice"
40.7000;41.2000;58;10;"piano"
40.7000;41.2000;61;1;"piano"
40.7000;41.2000;66;6;"piano"
41.2000;41.8600;59;11;"voice"
41.2000;41.8600;56;8;"piano"
41.2000;41.8600;61;1;"piano"
41.2000;41.8600;65;5;"piano"
41.2000;41.8600;37;1;"piano"
41.8600;42.9600;58;10;"voice"
41.8600;42.4000;58;10;"piano"
41.8600;42.4000;61;1;"piano"
41.8600;42.4000;66;6;"piano"
41.8600;42.4000;42;6;"piano"
42.4000;42.6600;56;8;"piano"
42.4000;42.6600;59;11;"piano"
42.4000;43.4800;49;1;"piano"
42.6600;42.9600;54;6;"piano"
42.6600;42.9600;58;10;"piano"
42.9600;43.4800;58;10;"piano"
42.9600;43.4800;61;1;"piano"
43.4800;44.1850;53;5;"piano"
43.4800;44.1850;56;8;"piano"
43.4800;44.1850;59;11;"piano"
43.4800;44.1850;37;1;"piano"
43.4800;44.1850;49;1;"piano"
44.1850;44.7800;54;6;"piano"
44.1850;44.7800;58;10;"piano"
44.1850;44.7800;42;6;"piano"
44.1850;44.7800;49;1;"piano"
44.7800;44.9600;56;8;"piano"
44.7800;44.9600;59;11;"piano"
44.7800;45.8400;49;1;"piano"
44.9600;45.3200;54;6;"piano"
44.9600;45.3200;58;10;"piano"
45.3200;45.8400;58;10;"piano"
45.3200;45.8400;61;1;"piano"
45.8400;46.5800;53;5;"piano"
45.8400;46.5800;56;8;"piano"
45.8400;46.5800;59;11;"piano"
45.8400;46.5800;37;1;"piano"
45.8400;46.5800;49;1;"piano"
46.5800;47.0600;54;6;"piano"
46.5800;47.0600;58;10;"piano"
46.5800;47.0600;42;6;"piano"
46.5800;47.0600;49;1;"piano"
47.0600;47.3800;54;6;"piano"
47.0600;47.3800;42;6;"piano"
47.3800;47.6400;53;5;"piano"
47.3800;47.6400;41;5;"piano"
47.6400;48.1600;56;8;"piano"
47.6400;48.1600;44;8;"piano"
48.1600;48.8200;54;6;"piano"
48.1600;48.8200;42;6;"piano"
48.8200;49.3400;53;5;"piano"
48.8200;49.3400;41;5;"piano"
49.3400;49.6600;51;3;"piano"
49.3400;49.6600;39;3;"piano"
49.6600;49.9400;50;2;"piano"
49.6600;49.9400;38;2;"piano"
49.9400;50.4400;51;3;"piano"
49.9400;50.4400;39;3;"piano"
50.4400;51.0820;47;11;"voice"
50.4400;51.1250;47;11;"piano"
50.4400;51.1250;35;11;"piano"
51.0820;51.1250;47;11;"voice"
