start;end;pitch;pitchclass;instrument
0.1000;0.5850;56;8;"piano"
0.5850;0.7800;53;5;"piano"
0.7800;1.0800;74;2;"piano"
1.0800;1.3400;71;11;"piano"
1.3400;1.6400;65;5;"piano"
1.6400;1.8800;62;2;"piano"
1.8800;2.1800;62;2;"piano"
1.8800;2.1800;65;5;"piano"
1.8800;2.1800;68;8;"piano"
1.8800;2.1800;59;11;"piano"
2.1800;2.4400;62;2;"piano"
2.1800;2.4400;65;5;"piano"
2.1800;2.4400;67;7;"piano"
2.1800;2.4400;55;7;"piano"
2.1800;2.4400;59;11;"piano"
2.4400;2.7200;44;8;"piano"
2.7200;3.0200;43;7;"piano"
3.0200;3.3200;54;6;"piano"
3.0200;3.3200;60;0;"piano"
3.0200;3.3200;63;3;"piano"
3.3200;3.6000;55;7;"piano"
3.3200;3.6000;59;11;"piano"
3.3200;3.6000;62;2;"piano"
3.6000;3.9000;44;8;"piano"
3.9000;4.1400;41;5;"piano"
4.1400;4.4400;62;2;"piano"
4.4400;4.6600;59;11;"piano"
4.6600;4.9000;53;5;"piano"
4.9000;5.1800;50;2;"piano"
5.1800;5.4600;50;2;"piano"
5.1800;5.4600;53;5;"piano"
5.1800;5.4600;56;8;"piano"
5.1800;5.4600;47;11;"piano"
5.4600;5.7400;50;2;"piano"
5.4600;5.7400;53;5;"piano"
5.4600;5.7400;55;7;"piano"
5.4600;5.7400;43;7;"piano"
5.4600;5.7400;47;11;"piano"
5.7400;6.0400;32;8;"piano"
6.0400;6.3400;31;7;"piano"
6.3400;6.7200;42;6;"piano"
6.3400;6.7200;48;0;"piano"
6.3400;6.7200;51;3;"piano"
6.7200;7.7600;43;7;"piano"
6.7200;7.7600;47;11;"piano"
6.7200;7.7600;50;2;"piano"
7.7600;8.1200;56;8;"piano"
8.1200;8.4200;56;8;"voice"
8.1200;8.4200;53;5;"piano"
8.4200;8.7200;53;5;"voice"
8.4200;8.7200;74;2;"piano"
8.7200;9.5800;56;8;"voice"
8.7200;8.9800;71;11;"piano"
8.9800;9.2800;65;5;"piano"
9.2800;9.5800;62;2;"piano"
9.5800;9.8600;53;5;"voice"
9.5800;9.8600;62;2;"piano"
9.5800;9.8600;65;5;"piano"
9.5800;9.8600;68;8;"piano"
9.5800;9.8600;59;11;"piano"
9.8600;10.1400;50;2;"voice"
9.8600;10.1400;62;2;"piano"
9.8600;10.1400;65;5;"piano"
9.8600;10.1400;67;7;"piano"
9.8600;10.1400;55;7;"piano"
9.8600;10.1400;59;11;"piano"
10.1400;10.4400;54;6;"voice"
10.1400;10.4400;44;8;"piano"
10.4400;11.3800;55;7;"voice"
10.4400;10.7400;43;7;"piano"
