start;end;pitch;pitchclass;instrument
0.6800;0.9800;57;9;"piano"
0.6800;0.9800;62;2;"piano"
0.6800;0.9800;66;6;"piano"
0.6800;0.8325;50;2;"piano"
0.8300;0.9825;49;1;"piano"
0.9800;1.2600;57;9;"piano"
0.9800;1.2600;62;2;"piano"
0.9800;1.2600;66;6;"piano"
0.9800;1.1125;50;2;"piano"
1.1100;1.2625;49;1;"piano"
1.2600;1.5400;57;9;"piano"
1.2600;1.5400;62;2;"piano"
1.2600;1.5400;66;6;"piano"
1.2600;1.3925;50;2;"piano"
1.3900;1.5425;49;1;"piano"
1.5400;1.8400;57;9;"piano"
1.5400;1.8400;62;2;"piano"
1.5400;1.8400;66;6;"piano"
1.5400;1.6925;50;2;"piano"
1.6900;1.8425;49;1;"piano"
1.8400;2.1400;57;9;"piano"
1.8400;2.1400;62;2;"piano"
1.8400;2.1400;66;6;"piano"
1.8400;1.9925;50;2;"piano"
1.9900;2.1425;49;1;"piano"
2.1400;2.4400;57;9;"piano"
2.1400;2.4400;62;2;"piano"
2.1400;2.4400;66;6;"piano"
2.1400;2.2925;50;2;"piano"
2.2900;2.3462;49;1;"piano"
2.3462;2.4400;50;2;"piano"
2.3906;2.4400;52;4;"piano"
2.4400;3.2800;57;9;"piano"
2.4400;3.2800;62;2;"piano"
2.4400;3.2800;69;9;"piano"
2.4400;3.2637;54;6;"piano"
4.9400;5.4600;57;9;"piano"
4.9400;5.4600;62;2;"piano"
4.9400;5.4600;66;6;"piano"
4.9400;5.0925;50;2;"piano"
5.0900;5.4625;49;1;"piano"
5.4600;5.7600;57;9;"piano"
5.4600;5.7600;62;2;"piano"
5.4600;5.7600;66;6;"piano"
5.4600;5.6125;50;2;"piano"
5.6100;5.7625;49;1;"piano"
5.7600;6.0200;57;9;"piano"
5.7600;6.0200;62;2;"piano"
5.7600;6.0200;66;6;"piano"
5.7600;5.8812;50;2;"piano"
5.8800;6.0225;49;1;"piano"
6.0200;6.3000;57;9;"piano"
6.0200;6.3000;62;2;"piano"
6.0200;6.3000;66;6;"piano"
6.0200;6.1525;50;2;"piano"
6.1500;6.3025;49;1;"piano"
6.3000;6.6000;57;9;"piano"
6.3000;6.6000;62;2;"piano"
6.3000;6.6000;66;6;"piano"
6.3000;6.4525;50;2;"piano"
6.4500;6.6025;49;1;"piano"
6.6000;6.9000;57;9;"piano"
6.6000;6.9000;62;2;"piano"
6.6000;6.9000;66;6;"piano"
6.6000;6.7525;50;2;"piano"
6.7500;6.8113;49;1;"piano"
6.8113;6.9000;50;2;"piano"
6.8531;6.9000;52;4;"piano"
6.9000;7.5800;57;9;"piano"
6.9000;7.5800;62;2;"piano"
6.9000;7.5800;69;9;"piano"
6.9000;7.5637;54;6;"piano"
9.3200;9.6600;62;2;"piano"
9.3200;9.6600;64;4;"piano"
9.3200;9.6600;70;10;"piano"
9.3200;9.5125;43;7;"piano"
9.5100;9.6625;42;6;"piano"
9.6600;10.1600;62;2;"piano"
9.6600;10.1600;64;4;"piano"
9.6600;10.1600;70;10;"piano"
9.6600;10.0120;43;7;"piano"
10.0100;10.1620;42;6;"piano"
10.1600;10.4600;62;2;"piano"
10.1600;10.4600;64;4;"piano"
10.1600;10.4600;70;10;"piano"
10.1600;10.3130;43;7;"piano"
10.3100;10.4630;42;6;"piano"
10.4600;10.7600;62;2;"piano"
10.4600;10.7600;64;4;"piano"
10.4600;10.7600;70;10;"piano"
10.4600;10.6130;43;7;"piano"
10.6100;10.7620;42;6;"piano"
10.7600;11.0600;62;2;"piano"
10.7600;11.0600;64;4;"piano"
10.7600;11.0600;70;10;"piano"
10.7600;10.9120;43;7;"piano"
10.9100;11.0630;42;6;"piano"
11.0600;11.6800;62;2;"piano"
11.0600;11.6800;64;4;"piano"
11.0600;11.6800;70;10;"piano"
11.0600;11.5330;43;7;"piano"
11.5300;11.5740;42;6;"piano"
11.5740;11.6800;43;7;"piano"
11.6190;11.6800;45;9;"piano"
11.6800;11.9800;62;2;"piano"
11.6800;11.9800;64;4;"piano"
11.6800;11.9640;46;10;"piano"
13.5200;13.8200;62;2;"piano"
13.5200;13.8200;64;4;"piano"
13.5200;13.8200;71;11;"piano"
13.5200;13.6720;44;8;"piano"
13.6700;13.8220;43;7;"piano"
13.8200;14.3000;62;2;"piano"
13.8200;14.3000;64;4;"piano"
13.8200;14.3000;71;11;"piano"
13.8200;14.1520;44;8;"piano"
14.1500;14.3030;43;7;"piano"
14.3000;14.6000;62;2;"piano"
14.3000;14.6000;64;4;"piano"
14.3000;14.6000;71;11;"piano"
14.3000;14.4530;44;8;"piano"
14.4500;14.6020;43;7;"piano"
14.6000;14.9000;62;2;"piano"
14.6000;14.9000;64;4;"piano"
14.6000;14.9000;71;11;"piano"
14.6000;14.7520;44;8;"piano"
14.7500;14.9020;43;7;"piano"
14.9000;15.2000;62;2;"piano"
14.9000;15.2000;64;4;"piano"
14.9000;15.2000;71;11;"piano"
14.9000;15.0530;44;8;"piano"
15.0500;15.2030;43;7;"piano"
15.2000;15.5400;62;2;"piano"
15.2000;15.5400;64;4;"piano"
15.2000;15.5400;71;11;"piano"
15.2000;15.3520;44;8;"piano"
15.3500;15.3780;43;7;"piano"
15.3780;15.5400;44;8;"piano"
15.4220;15.5400;45;9;"piano"
15.5400;16.2400;62;2;"piano"
15.5400;16.2400;64;4;"piano"
15.5400;16.0990;47;11;"piano"
17.7600;18.0600;57;9;"piano"
17.7600;18.0600;62;2;"piano"
17.7600;18.0600;66;6;"piano"
17.7600;17.9130;45;9;"piano"
17.9100;18.0630;44;8;"piano"
18.0600;18.3400;57;9;"piano"
