start;end;pitch;pitchclass;instrument
0.6400;1.3883;83;11;"piano"
0.6400;0.9046;59;11;"piano"
0.9046;1.1923;62;2;"piano"
1.1923;1.3800;66;6;"piano"
1.3800;2.0283;82;10;"piano"
1.3800;1.6392;61;1;"piano"
1.6392;1.8523;64;4;"piano"
1.8523;2.0200;66;6;"piano"
2.0200;2.6883;83;11;"piano"
2.0200;2.2846;62;2;"piano"
2.2846;2.4723;66;6;"piano"
2.4723;2.6800;71;11;"piano"
2.6800;3.2883;78;6;"piano"
2.6800;2.9246;63;3;"piano"
2.9246;3.0923;66;6;"piano"
3.0923;3.2800;71;11;"piano"
3.2800;3.9667;81;9;"piano"
3.2800;3.5792;64;4;"piano"
3.5792;3.7723;67;7;"piano"
3.7723;3.9500;71;11;"piano"
3.9500;4.6083;79;7;"piano"
3.9500;4.1592;61;1;"piano"
4.1592;4.3523;64;4;"piano"
4.3523;4.6000;71;11;"piano"
4.6000;5.8890;78;6;"piano"
4.6000;4.8646;62;2;"piano"
4.8646;5.0323;66;6;"piano"
5.0323;5.2800;71;11;"piano"
5.2800;5.5046;66;6;"piano"
5.5046;5.7723;62;2;"piano"
5.7723;5.9285;59;11;"piano"
5.9400;6.5683;76;4;"piano"
5.9400;6.1446;60;0;"piano"
6.1446;6.3323;64;4;"piano"
6.3323;6.5600;67;7;"piano"
6.5600;7.1883;79;7;"piano"
6.5600;6.7846;59;11;"piano"
6.7846;6.9923;62;2;"piano"
6.9923;7.1800;67;7;"piano"
7.1800;7.8683;78;6;"piano"
7.1800;7.4246;58;10;"piano"
7.4246;7.6723;61;1;"piano"
7.6723;7.8600;66;6;"piano"
7.8600;8.5683;76;4;"piano"
7.8600;8.0646;54;6;"piano"
8.0646;8.2792;58;10;"piano"
8.2792;8.5600;64;4;"piano"
8.5600;9.2083;74;2;"piano"
8.5600;8.8646;55;7;"piano"
8.8646;9.0323;59;11;"piano"
9.0323;9.2000;62;2;"piano"
9.2000;9.8683;72;0;"piano"
9.2000;9.5046;52;4;"piano"
9.5046;9.6723;55;7;"piano"
9.6723;9.8600;60;0;"piano"
9.8600;10.4880;71;11;"piano"
9.8600;10.0250;54;6;"piano"
10.0250;10.3120;59;11;"piano"
10.3120;10.4800;62;2;"piano"
10.4800;11.1160;70;10;"piano"
10.4800;10.6450;54;6;"piano"
10.6450;10.9150;61;1;"piano"
10.9150;11.1600;64;4;"piano"
