start;end;pitch;pitchclass;instrument
0.7600;1.0400;41;5;"piano"
0.7600;1.0400;48;0;"piano"
0.8900;1.0400;53;5;"piano"
0.8900;1.0400;60;0;"piano"
1.0400;1.2675;43;7;"piano"
1.0400;1.2675;48;0;"piano"
1.1900;1.2675;55;7;"piano"
1.1900;1.2675;60;0;"piano"
1.2675;1.5400;44;8;"piano"
1.2675;1.5400;48;0;"piano"
1.3900;1.5400;56;8;"piano"
1.3900;1.5400;60;0;"piano"
1.5400;1.7600;45;9;"piano"
1.5400;1.7600;48;0;"piano"
1.6500;1.7600;57;9;"piano"
1.6500;1.7600;60;0;"piano"
1.7600;2.0000;46;10;"piano"
1.7600;2.0000;48;0;"piano"
1.8700;2.0000;58;10;"piano"
1.8700;2.0000;60;0;"piano"
2.0000;2.1686;47;11;"piano"
2.0000;2.1686;48;0;"piano"
2.1400;2.1686;59;11;"piano"
2.1400;2.1686;60;0;"piano"
2.1686;2.7000;36;0;"piano"
2.1686;2.7000;48;0;"piano"
2.2700;2.4225;72;0;"piano"
2.4200;2.5725;60;0;"piano"
2.5700;2.6906;72;0;"piano"
2.7000;3.2250;36;0;"piano"
2.7000;3.2250;48;0;"piano"
2.7900;2.9425;72;0;"piano"
2.9400;3.0925;60;0;"piano"
3.0900;3.2203;72;0;"piano"
3.2250;3.8200;36;0;"piano"
3.2250;3.8200;48;0;"piano"
3.3700;3.5225;72;0;"piano"
3.5200;3.6725;60;0;"piano"
3.6700;3.8106;72;0;"piano"
3.8200;4.0125;41;5;"piano"
3.8200;4.0125;48;0;"piano"
3.9533;4.0125;53;5;"piano"
3.9533;4.0125;60;0;"piano"
4.0125;4.2600;43;7;"piano"
4.0125;4.2600;48;0;"piano"
4.1100;4.2600;55;7;"piano"
4.1100;4.2600;60;0;"piano"
4.2600;4.5400;44;8;"piano"
4.2600;4.5400;48;0;"piano"
4.4100;4.5400;56;8;"piano"
4.4100;4.5400;60;0;"piano"
4.5400;4.7600;45;9;"piano"
4.5400;4.7600;48;0;"piano"
4.6900;4.7600;57;9;"piano"
4.6900;4.7600;60;0;"piano"
4.7600;5.0350;46;10;"piano"
4.7600;5.0350;48;0;"piano"
4.8900;5.0350;58;10;"piano"
4.8900;5.0350;60;0;"piano"
5.0350;5.2600;47;11;"piano"
5.0350;5.2600;48;0;"piano"
5.1700;5.2600;59;11;"piano"
5.1700;5.2600;60;0;"piano"
5.2600;5.8600;36;0;"piano"
5.2600;5.8600;48;0;"piano"
5.4100;5.5625;72;0;"piano"
5.5600;5.7125;60;0;"piano"
5.7100;5.8506;72;0;"piano"
5.8600;6.4520;36;0;"piano"
5.8600;6.4520;48;0;"piano"
6.0100;6.1625;72;0;"piano"
6.1600;6.3125;60;0;"piano"
6.3100;6.4501;72;0;"piano"
6.4520;6.8800;36;0;"piano"
6.4520;6.8800;48;0;"piano"
6.4900;6.6425;72;0;"piano"
6.6400;6.7606;60;0;"piano"
6.7600;6.8706;72;0;"piano"
6.8800;7.1000;46;10;"piano"
6.8800;7.1000;53;5;"piano"
7.0167;7.1000;58;10;"piano"
7.0167;7.1000;65;5;"piano"
7.1000;7.4000;48;0;"piano"
7.1000;7.4000;53;5;"piano"
7.2500;7.4000;60;0;"piano"
7.2500;7.4000;65;5;"piano"
7.4000;7.6200;49;1;"piano"
7.4000;7.6200;53;5;"piano"
7.5500;7.6200;61;1;"piano"
7.5500;7.6200;65;5;"piano"
7.6200;7.8000;50;2;"piano"
7.6200;7.8000;53;5;"piano"
7.7357;7.8000;62;2;"piano"
7.7357;7.8000;65;5;"piano"
7.8000;8.0400;51;3;"piano"
