start;end;pitch;pitchclass;instrument
0.3200;0.8200;58;10;"piano"
0.8200;1.1600;55;7;"piano"
1.1600;1.4800;76;4;"piano"
1.4800;1.8400;73;1;"piano"
1.8400;2.2000;67;7;"piano"
2.2000;2.5400;64;4;"piano"
2.5400;2.9000;64;4;"piano"
2.5400;2.9000;67;7;"piano"
2.5400;2.9000;70;10;"piano"
2.5400;2.9000;61;1;"piano"
2.9000;3.3000;64;4;"piano"
2.9000;3.3000;67;7;"piano"
2.9000;3.3000;69;9;"piano"
2.9000;3.3000;57;9;"piano"
2.9000;3.3000;61;1;"piano"
3.3000;3.6200;46;10;"piano"
3.6200;3.9600;45;9;"piano"
3.9600;4.3600;56;8;"piano"
3.9600;4.3600;62;2;"piano"
3.9600;4.3600;65;5;"piano"
4.3600;4.6600;57;9;"piano"
4.3600;4.6600;61;1;"piano"
4.3600;4.6600;64;4;"piano"
4.6600;5.0800;46;10;"piano"
5.0800;5.4000;43;7;"piano"
5.4000;5.8200;64;4;"piano"
5.8200;6.1600;61;1;"piano"
6.1600;6.5000;55;7;"piano"
6.5000;6.8600;52;4;"piano"
6.8600;7.2600;52;4;"piano"
6.8600;7.2600;55;7;"piano"
6.8600;7.2600;58;10;"piano"
6.8600;7.2600;49;1;"piano"
7.2600;7.9800;52;4;"piano"
7.2600;7.9800;55;7;"piano"
7.2600;7.9800;57;9;"piano"
7.2600;7.9800;45;9;"piano"
7.2600;7.9800;49;1;"piano"
7.9800;8.2800;34;10;"piano"
8.2800;8.5800;33;9;"piano"
8.5800;9.3600;44;8;"piano"
8.5800;9.3600;50;2;"piano"
8.5800;9.3600;53;5;"piano"
9.3600;10.9800;45;9;"piano"
9.3600;10.9800;49;1;"piano"
9.3600;10.9800;52;4;"piano"
10.9800;11.5000;58;10;"piano"
11.5000;11.9200;58;10;"voice"
11.5000;11.9200;55;7;"piano"
11.9200;12.2600;55;7;"voice"
11.9200;12.2600;76;4;"piano"
12.2600;13.4400;58;10;"voice"
12.2600;12.5600;73;1;"piano"
12.5600;12.8600;67;7;"piano"
12.8600;13.4400;64;4;"piano"
13.4400;13.7800;55;7;"voice"
13.4400;13.7800;64;4;"piano"
13.4400;13.7800;67;7;"piano"
13.4400;13.7800;70;10;"piano"
13.4400;13.7800;61;1;"piano"
13.7800;14.1700;52;4;"voice"
13.7800;14.1700;64;4;"piano"
13.7800;14.1700;67;7;"piano"
13.7800;14.1700;69;9;"piano"
13.7800;14.1700;57;9;"piano"
13.7800;14.1700;61;1;"piano"
14.1700;14.5200;56;8;"voice"
14.1700;14.5200;46;10;"piano"
14.5200;15.7600;57;9;"voice"
14.5200;14.9400;45;9;"piano"
14.9400;15.3200;56;8;"piano"
14.9400;15.3200;62;2;"piano"
14.9400;15.3200;65;5;"piano"
15.3200;15.7600;57;9;"piano"
15.3200;15.7600;61;1;"piano"
15.3200;15.7600;64;4;"piano"
15.7600;16.1200;55;7;"voice"
16.1200;16.5200;54;6;"voice"
16.1200;16.5250;50;2;"piano"
16.5200;16.9400;52;4;"voice"
16.5200;17.7760;74;2;"piano"
16.5200;16.9450;64;4;"piano"
16.5200;16.9450;68;8;"piano"
16.5200;16.9450;47;11;"piano"
16.9400;17.3000;50;2;"voice"
16.9400;17.3090;66;6;"piano"
16.9400;17.3090;69;9;"piano"
16.9400;18.5400;45;9;"piano"
17.3000;17.7600;52;4;"voice"
17.3000;17.7690;67;7;"piano"
17.7600;18.4300;54;6;"voice"
17.7600;18.5290;73;1;"piano"
17.7600;18.4210;69;9;"piano"
18.4300;18.5800;52;4;"voice"
18.4300;18.5730;67;7;"piano"
18.5800;19.2800;50;2;"voice"
18.5800;18.9240;74;2;"piano"
18.5800;18.9240;66;6;"piano"
18.5800;18.9240;50;2;"piano"
18.9400;19.2800;53;5;"piano"
19.2800;19.6600;54;6;"piano"
19.6600;20.0200;68;8;"piano"
20.0200;20.3200;69;9;"piano"
20.3200;20.8000;58;10;"piano"
20.8000;21.1000;58;10;"voice"
20.8000;21.1000;55;7;"piano"
21.1000;21.4600;55;7;"voice"
21.1000;21.4600;76;4;"piano"
21.4600;22.4400;58;10;"voice"
21.4600;21.8200;73;1;"piano"
21.8200;22.1200;67;7;"piano"
22.1200;22.4400;64;4;"piano"
22.4400;22.9400;55;7;"voice"
22.4400;22.9400;64;4;"piano"
22.4400;22.9400;67;7;"piano"
22.4400;22.9400;70;10;"piano"
22.4400;22.9400;61;1;"piano"
22.9400;23.2400;52;4;"voice"
22.9400;23.2400;64;4;"piano"
22.9400;23.2400;67;7;"piano"
22.9400;23.2400;69;9;"piano"
22.9400;23.2400;57;9;"piano"
22.9400;23.2400;61;1;"piano"
23.2400;23.6600;56;8;"voice"
23.2400;23.6600;46;10;"piano"
23.6600;24.7400;57;9;"voice"
23.6600;24.0000;45;9;"piano"
24.0000;24.3800;56;8;"piano"
24.0000;24.3800;62;2;"piano"
24.0000;24.3800;65;5;"piano"
24.3800;24.7400;57;9;"piano"
24.3800;24.7400;61;1;"piano"
24.3800;24.7400;64;4;"piano"
24.7400;25.2000;55;7;"voice"
25.2000;26.3400;54;6;"voice"
25.2000;25.5850;66;6;"piano"
25.2000;25.5850;78;6;"piano"
25.2000;25.5850;50;2;"piano"
25.5800;25.9600;70;10;"piano"
25.5800;25.9600;76;4;"piano"
25.5800;25.9600;49;1;"piano"
25.9500;26.3450;71;11;"piano"
25.9500;26.3450;74;2;"piano"
25.9500;26.3450;47;11;"piano"
26.3400;26.7400;58;10;"voice"
26.3400;26.7450;64;4;"piano"
26.3400;26.7450;73;1;"piano"
26.3400;26.7450;54;6;"piano"
26.7400;27.2600;59;11;"voice"
26.7400;27.2650;62;2;"piano"
26.7400;27.2650;71;11;"piano"
26.7400;27.2650;55;7;"piano"
27.2600;27.9000;52;4;"voice"
27.2600;27.7770;64;4;"piano"
27.2600;27.7770;52;4;"piano"
27.9000;29.1800;53;5;"voice"
27.9000;30.1350;65;5;"piano"
27.9000;30.1350;53;5;"piano"
29.1800;30.1000;53;5;"voice"
30.1000;30.9000;54;6;"voice"
30.1000;30.4840;66;6;"piano"
30.1000;30.4840;54;6;"piano"
30.5000;30.9000;55;7;"piano"
30.9000;31.2000;54;6;"piano"
31.2000;31.5600;79;7;"piano"
31.5600;31.8600;78;6;"piano"
31.8600;32.2800;70;10;"piano"
31.8600;32.2800;73;1;"piano"
31.8600;32.2800;58;10;"piano"
31.8600;32.2800;61;1;"piano"
32.2800;32.6400;73;1;"piano"
32.2800;32.6400;76;4;"piano"
32.2800;32.6400;61;1;"piano"
32.2800;32.6400;64;4;"piano"
32.6400;32.9400;55;7;"piano"
32.9400;33.2700;54;6;"piano"
33.2700;33.6200;79;7;"piano"
33.6200;33.9800;58;10;"voice"
33.6200;33.9800;78;6;"piano"
33.9800;34.4400;58;10;"voice"
33.9800;34.4400;70;10;"piano"
33.9800;34.4400;73;1;"piano"
33.9800;34.4400;58;10;"piano"
33.9800;34.4400;61;1;"piano"
34.4400;35.4000;58;10;"voice"
34.4400;34.7600;73;1;"piano"
34.4400;34.7600;76;4;"piano"
34.4400;34.7600;61;1;"piano"
34.4400;34.7600;64;4;"piano"
34.7600;35.0600;55;7;"piano"
35.0600;35.4000;54;6;"piano"
35.4000;35.7600;58;10;"voice"
35.4000;35.7600;79;7;"piano"
35.7600;36.1600;58;10;"voice"
35.7600;36.1600;78;6;"piano"
36.1600;36.5000;58;10;"voice"
36.1600;36.5000;70;10;"piano"
36.1600;36.5000;73;1;"piano"
36.1600;36.5000;58;10;"piano"
36.1600;36.5000;61;1;"piano"
36.5000;37.1800;61;1;"voice"
36.5000;36.8800;73;1;"piano"
36.5000;36.8800;76;4;"piano"
36.5000;36.8800;61;1;"piano"
36.5000;36.8800;64;4;"piano"
36.8800;37.1800;55;7;"piano"
37.1800;37.9400;58;10;"voice"
37.1800;37.5400;54;6;"piano"
37.5400;37.9400;79;7;"piano"
37.9400;38.1420;58;10;"voice"
37.9400;38.2400;78;6;"piano"
38.1390;38.3270;59;11;"voice"
38.2400;38.6800;70;10;"piano"
38.2400;38.6800;73;1;"piano"
38.2400;38.6800;58;10;"piano"
38.2400;38.6800;61;1;"piano"
38.3390;38.6800;61;1;"voice"
38.6800;39.7400;61;1;"voice"
38.6800;38.9800;71;11;"piano"
38.6800;38.9800;73;1;"piano"
38.6800;38.9800;59;11;"piano"
38.6800;38.9800;61;1;"piano"
38.9800;39.2800;53;5;"piano"
39.2800;39.7400;49;1;"piano"
39.7400;40.0600;59;11;"voice"
39.7400;40.0600;80;8;"piano"
40.0600;40.4400;56;8;"voice"
40.0600;40.4400;73;1;"piano"
40.4400;40.8200;61;1;"voice"
40.4400;40.8200;71;11;"piano"
40.4400;40.8200;73;1;"piano"
40.4400;40.8200;53;5;"piano"
40.4400;40.8200;59;11;"piano"
40.4400;40.8200;61;1;"piano"
40.8200;41.4800;58;10;"voice"
40.8200;41.1800;70;10;"piano"
40.8200;41.1800;73;1;"piano"
40.8200;41.1800;54;6;"piano"
40.8200;41.1800;58;10;"piano"
40.8200;41.1800;61;1;"piano"
41.1800;41.4800;55;7;"piano"
41.4800;41.8000;54;6;"piano"
41.8000;42.1400;79;7;"piano"
42.1400;42.5400;61;1;"voice"
42.1400;42.5400;78;6;"piano"
42.5400;42.8800;61;1;"voice"
42.5400;42.8800;73;1;"piano"
42.5400;42.8800;76;4;"piano"
42.5400;42.8800;61;1;"piano"
42.5400;42.8800;64;4;"piano"
42.8800;43.9000;64;4;"voice"
42.8800;43.2600;76;4;"piano"
42.8800;43.2600;79;7;"piano"
42.8800;43.2600;64;4;"piano"
42.8800;43.2600;67;7;"piano"
43.2600;43.5600;58;10;"piano"
43.5600;43.9000;57;9;"piano"
43.9000;44.3000;64;4;"voice"
43.9000;44.3000;82;10;"piano"
44.3000;44.6200;64;4;"voice"
44.3000;44.6200;81;9;"piano"
44.6200;44.9190;64;4;"voice"
44.6200;45.1200;73;1;"piano"
44.6200;45.1200;76;4;"piano"
44.6200;45.1200;61;1;"piano"
44.6200;45.1200;64;4;"piano"
44.9190;45.1200;62;2;"voice"
45.1200;45.4040;61;1;"voice"
45.1200;45.4200;76;4;"piano"
45.1200;45.4200;79;7;"piano"
45.1200;45.4200;64;4;"piano"
45.1200;45.4200;67;7;"piano"
45.4200;45.7800;61;1;"voice"
45.4200;45.7800;58;10;"piano"
45.7800;46.1000;57;9;"piano"
46.1000;46.4000;70;10;"piano"
46.1000;46.4000;76;4;"piano"
46.1000;46.4000;79;7;"piano"
46.1000;46.4000;61;1;"piano"
46.4000;46.9400;62;2;"voice"
46.4000;46.9400;69;9;"piano"
46.4000;46.9400;74;2;"piano"
46.4000;46.9400;77;5;"piano"
46.4000;46.9400;62;2;"piano"
46.9400;47.3400;60;0;"voice"
47.3400;48.4000;58;10;"voice"
47.6400;47.9450;74;2;"piano"
47.6400;47.9450;62;2;"piano"
47.9400;48.4050;70;10;"piano"
47.9400;48.4050;58;10;"piano"
48.4000;48.7600;57;9;"voice"
48.4000;48.7650;69;9;"piano"
48.4000;48.7650;57;9;"piano"
48.7600;49.1800;56;8;"voice"
48.7600;49.1800;68;8;"piano"
48.7600;49.1850;56;8;"piano"
49.1800;49.4800;62;2;"voice"
49.1800;49.4640;68;8;"piano"
49.1800;49.4640;76;4;"piano"
49.1800;49.4640;58;10;"piano"
49.1800;49.4640;62;2;"piano"
49.4800;50.1000;61;1;"voice"
49.4800;49.8000;69;9;"piano"
49.4800;49.8000;76;4;"piano"
49.4800;49.8000;57;9;"piano"
49.4800;49.8000;61;1;"piano"
49.8000;50.1000;68;8;"piano"
49.8000;50.1000;76;4;"piano"
49.8000;50.1000;58;10;"piano"
49.8000;50.1000;62;2;"piano"
50.1000;50.4200;69;9;"piano"
50.1000;50.4200;76;4;"piano"
50.1000;50.4200;57;9;"piano"
50.1000;50.4200;61;1;"piano"
50.4200;50.7400;68;8;"piano"
50.4200;50.7400;76;4;"piano"
50.4200;50.7400;58;10;"piano"
50.4200;50.7400;62;2;"piano"
50.7400;51.0400;69;9;"piano"
50.7400;51.0400;76;4;"piano"
50.7400;51.0400;57;9;"piano"
50.7400;51.0400;61;1;"piano"
51.0400;51.3400;68;8;"piano"
51.0400;51.3400;76;4;"piano"
51.0400;51.3400;58;10;"piano"
51.0400;51.3400;62;2;"piano"
51.3400;51.6300;69;9;"piano"
51.3400;51.7800;57;9;"piano"
51.3400;51.7800;61;1;"piano"
51.6300;51.7800;76;4;"piano"
51.7800;51.9300;68;8;"piano"
51.7800;52.0800;58;10;"piano"
51.7800;52.0800;62;2;"piano"
51.9300;52.0800;76;4;"piano"
52.0800;52.2500;69;9;"piano"
52.0800;52.4200;57;9;"piano"
52.0800;52.4200;61;1;"piano"
52.2500;52.4200;76;4;"piano"
52.4200;52.5700;68;8;"piano"
52.4200;52.7400;58;10;"piano"
52.4200;52.7400;62;2;"piano"
52.5700;52.7400;76;4;"piano"
52.7400;52.8900;69;9;"piano"
52.7400;53.0800;57;9;"piano"
52.7400;53.0800;61;1;"piano"
52.8900;53.0800;76;4;"piano"
53.0800;53.2900;68;8;"piano"
53.0800;53.5400;58;10;"piano"
53.0800;53.5400;62;2;"piano"
53.2900;53.5400;76;4;"piano"
53.5400;53.8400;69;9;"piano"
53.5400;53.8400;76;4;"piano"
53.5400;53.8400;57;9;"piano"
53.5400;53.8400;61;1;"piano"
55.0200;55.4000;58;10;"piano"
55.4000;55.7200;55;7;"piano"
55.7200;56.0200;70;10;"piano"
56.0200;56.3200;67;7;"piano"
56.3200;56.6700;46;10;"piano"
56.3200;56.6700;58;10;"piano"
56.6700;57.0200;43;7;"piano"
56.6700;57.0200;55;7;"piano"
57.0200;57.3600;69;9;"piano"
57.0200;57.3600;45;9;"piano"
57.0200;57.3600;57;9;"piano"
57.3600;57.7200;57;9;"voice"
57.3600;57.7200;41;5;"piano"
57.3600;57.7200;53;5;"piano"
57.5100;57.7200;65;5;"piano"
57.7200;58.0400;57;9;"voice"
57.7200;58.0400;40;4;"piano"
57.7200;58.0400;52;4;"piano"
57.8700;58.0400;64;4;"piano"
58.0400;58.9400;62;2;"voice"
58.0400;58.3400;38;2;"piano"
58.0400;58.3400;50;2;"piano"
58.1900;58.3400;62;2;"piano"
58.3400;58.6400;45;9;"piano"
58.3400;58.6400;57;9;"piano"
58.4900;58.6400;69;9;"piano"
58.6400;58.9400;43;7;"piano"
58.6400;58.9400;55;7;"piano"
58.7900;58.9400;67;7;"piano"
58.9400;59.2800;53;5;"voice"
58.9400;59.2800;41;5;"piano"
58.9400;59.2800;53;5;"piano"
59.1100;59.2800;65;5;"piano"
59.2800;59.5600;55;7;"voice"
59.2800;59.5600;40;4;"piano"
59.2800;59.5600;52;4;"piano"
59.4300;59.5600;64;4;"piano"
59.5600;59.8400;57;9;"voice"
59.5600;59.8400;38;2;"piano"
59.5600;59.8400;50;2;"piano"
59.7100;59.8400;62;2;"piano"
59.8400;60.1400;58;10;"voice"
59.8400;60.1400;36;0;"piano"
59.8400;60.1400;48;0;"piano"
59.9900;60.1400;60;0;"piano"
60.1400;60.4200;46;10;"voice"
60.1400;60.4200;34;10;"piano"
60.1400;60.4200;46;10;"piano"
60.2700;60.4200;58;10;"piano"
60.4200;60.6600;45;9;"piano"
60.5550;60.6600;57;9;"piano"
60.6600;60.9600;46;10;"piano"
60.8100;60.9600;58;10;"piano"
60.9600;61.2200;45;9;"piano"
61.1100;61.2200;57;9;"piano"
61.2200;61.5200;46;10;"piano"
61.3700;61.5200;58;10;"piano"
61.5200;61.8200;48;0;"piano"
61.6700;61.8200;60;0;"piano"
61.8200;62.2800;46;10;"piano"
62.1300;62.2800;58;10;"piano"
62.2800;62.6200;45;9;"piano"
62.4700;62.6200;57;9;"piano"
62.6200;63.2800;43;7;"piano"
63.1300;63.2800;55;7;"piano"
63.2800;64.1700;45;9;"voice"
63.2800;63.5800;57;9;"piano"
63.2800;63.5800;45;9;"piano"
64.1700;64.4200;50;2;"voice"
64.4200;65.7700;53;5;"voice"
64.4200;65.0400;57;9;"piano"
64.4200;65.0400;62;2;"piano"
64.4200;65.0400;65;5;"piano"
64.4200;65.0400;45;9;"piano"
65.7700;66.0200;57;9;"voice"
66.0200;66.7500;52;4;"voice"
66.0200;66.3600;57;9;"piano"
66.0200;66.3600;61;1;"piano"
66.0200;66.3600;64;4;"piano"
66.0200;66.3600;45;9;"piano"
66.7500;67.4800;57;9;"voice"
67.4800;68.7800;53;5;"voice"
67.4800;68.1100;57;9;"piano"
67.4800;68.1100;62;2;"piano"
67.4800;68.1100;65;5;"piano"
67.4800;68.1100;50;2;"piano"
68.5300;68.7820;81;9;"piano"
68.7800;69.7670;77;5;"piano"
68.7800;69.6400;57;9;"piano"
68.7800;69.6400;62;2;"piano"
68.7800;69.6400;65;5;"piano"
69.7900;70.0820;81;9;"piano"
70.0800;71.0070;76;4;"piano"
70.0800;70.6300;57;9;"piano"
70.0800;70.6300;61;1;"piano"
70.0800;70.6300;64;4;"piano"
71.0300;71.2220;81;9;"piano"
71.2200;71.6000;77;5;"piano"
71.2200;71.6600;62;2;"piano"
71.2200;71.6600;65;5;"piano"
71.6600;71.9600;57;9;"piano"
71.9600;72.2600;53;5;"piano"
72.2600;72.5600;70;10;"piano"
72.5600;72.9000;67;7;"piano"
72.9000;73.2400;69;9;"piano"
72.9000;73.2400;45;9;"piano"
72.9000;73.2400;57;9;"piano"
73.2400;73.5600;62;2;"voice"
73.2400;73.5600;41;5;"piano"
73.2400;73.5600;53;5;"piano"
73.4100;73.5600;65;5;"piano"
73.5600;73.8700;64;4;"voice"
73.5600;73.8700;40;4;"piano"
73.5600;73.8700;52;4;"piano"
73.7100;73.8700;64;4;"piano"
73.8700;74.7800;65;5;"voice"
73.8700;74.1800;38;2;"piano"
73.8700;74.1800;50;2;"piano"
74.0300;74.1800;62;2;"piano"
74.1800;74.4800;45;9;"piano"
74.1800;74.4800;57;9;"piano"
74.3300;74.4800;69;9;"piano"
74.4800;74.7800;43;7;"piano"
74.4800;74.7800;55;7;"piano"
74.6300;74.7800;67;7;"piano"
74.7800;75.0800;53;5;"voice"
74.7800;75.0800;41;5;"piano"
74.7800;75.0800;53;5;"piano"
74.9300;75.0800;65;5;"piano"
75.0800;75.3400;52;4;"voice"
75.0800;75.3400;40;4;"piano"
75.0800;75.3400;52;4;"piano"
75.2300;75.3400;64;4;"piano"
75.3400;75.6400;50;2;"voice"
75.3400;75.6400;38;2;"piano"
75.3400;75.6400;50;2;"piano"
75.4900;75.6400;62;2;"piano"
75.6400;75.9400;48;0;"voice"
75.6400;75.9400;36;0;"piano"
75.6400;75.9400;48;0;"piano"
75.7900;75.9400;60;0;"piano"
75.9400;76.2400;46;10;"voice"
75.9400;76.2400;34;10;"piano"
75.9400;76.2400;46;10;"piano"
76.0900;76.2400;58;10;"piano"
76.2400;76.5400;45;9;"piano"
76.3900;76.5400;57;9;"piano"
76.5400;76.8600;46;10;"piano"
76.6600;76.8600;58;10;"piano"
76.8600;77.1600;43;7;"piano"
77.0100;77.1600;55;7;"piano"
77.1600;77.4600;40;4;"piano"
77.3100;77.4600;52;4;"piano"
77.4600;77.7800;37;1;"piano"
77.6100;77.7800;49;1;"piano"
77.7800;78.1600;34;10;"piano"
78.0100;78.1600;46;10;"piano"
78.1600;78.6700;33;9;"piano"
78.3900;78.6700;45;9;"piano"
78.6700;79.9000;31;7;"piano"
78.6700;79.9000;43;7;"piano"
79.0300;79.9000;52;4;"piano"
79.0300;79.9000;57;9;"piano"
79.0300;79.9000;61;1;"piano"
79.9000;81.4920;57;9;"voice"
79.9000;82.9600;57;9;"piano"
79.9000;82.9600;62;2;"piano"
79.9000;82.9600;50;2;"piano"
79.9000;82.9600;30;6;"piano"
79.9000;82.9600;42;6;"piano"
81.4800;83.4330;62;2;"voice"
82.9600;85.0400;58;10;"piano"
82.9600;85.0400;62;2;"piano"
82.9600;85.0400;50;2;"piano"
82.9600;85.0400;30;6;"piano"
82.9600;85.0400;42;6;"piano"
83.2600;84.8430;61;1;"voice"
85.0400;85.8720;61;1;"voice"
85.0400;87.3990;62;2;"piano"
85.0400;85.8720;58;10;"piano"
85.0400;87.4600;50;2;"piano"
85.0400;87.4600;31;7;"piano"
85.0400;87.4600;43;7;"piano"
85.8600;87.4290;59;11;"voice"
85.8600;87.4290;59;11;"piano"
88.1200;88.5000;55;7;"voice"
88.5000;90.5000;54;6;"voice"
89.1400;90.5000;57;9;"piano"
89.1400;90.5000;62;2;"piano"
89.1400;90.5000;66;6;"piano"
89.1400;90.5000;45;9;"piano"
89.1400;90.5000;50;2;"piano"
89.1400;90.5000;54;6;"piano"
90.5000;91.5600;57;9;"voice"
90.5000;91.5650;49;1;"piano"
90.5000;91.5650;57;9;"piano"
90.5000;91.9290;45;9;"piano"
91.5600;91.8210;52;4;"voice"
91.5600;91.9650;61;1;"piano"
91.5600;91.9650;69;9;"piano"
91.5600;91.9440;52;4;"piano"
91.5600;91.9440;55;7;"piano"
91.8060;92.1070;57;9;"voice"
91.9600;92.7440;64;4;"piano"
91.9600;92.7440;67;7;"piano"
92.1190;92.7600;55;7;"voice"
92.7600;93.3720;55;7;"voice"
92.7600;93.3840;64;4;"piano"
92.7600;93.3840;67;7;"piano"
92.7600;93.3840;52;4;"piano"
92.7600;93.3840;55;7;"piano"
92.7600;93.8410;47;11;"piano"
93.3600;93.9290;54;6;"voice"
93.3600;93.8990;62;2;"piano"
93.3600;93.8990;66;6;"piano"
93.3600;93.8990;50;2;"piano"
93.3600;93.8990;54;6;"piano"
96.4000;97.4120;57;9;"voice"
96.4000;98.5300;57;9;"piano"
96.4000;98.5300;62;2;"piano"
96.4000;98.5300;50;2;"piano"
96.4000;98.5300;30;6;"piano"
96.4000;98.5300;42;6;"piano"
97.4000;99.9030;66;6;"voice"
98.5300;100.9600;58;10;"piano"
98.5300;100.9600;62;2;"piano"
98.5300;100.9600;50;2;"piano"
98.5300;100.9600;30;6;"piano"
98.5300;100.9600;42;6;"piano"
99.6800;100.8700;62;2;"voice"
100.9600;102.3500;58;10;"voice"
100.9600;102.3600;54;6;"piano"
