start;end;pitch;pitchclass;instrument
0.3400;0.6765;62;2;"piano"
0.3400;1.4300;50;2;"piano"
0.3400;1.4300;53;5;"piano"
0.3400;1.4300;57;9;"piano"
0.6723;1.3477;69;9;"piano"
1.3446;1.6602;74;2;"piano"
1.4300;1.6800;50;2;"piano"
1.4300;1.6800;53;5;"piano"
1.4300;1.6800;57;9;"piano"
1.6800;3.3071;69;9;"piano"
1.6800;3.7800;52;4;"piano"
1.6800;3.7800;55;7;"piano"
1.6800;3.7800;57;9;"piano"
3.2800;3.7529;61;1;"piano"
3.7800;4.2565;62;2;"piano"
3.7800;4.7500;50;2;"piano"
3.7800;4.7500;53;5;"piano"
3.7800;4.7500;57;9;"piano"
4.2523;4.6585;69;9;"piano"
4.6429;4.9802;74;2;"piano"
4.7500;5.0000;50;2;"piano"
4.7500;5.0000;53;5;"piano"
4.7500;5.0000;57;9;"piano"
5.0000;6.6271;69;9;"piano"
5.0000;7.1400;52;4;"piano"
5.0000;7.1400;55;7;"piano"
5.0000;7.1400;57;9;"piano"
6.6000;7.1129;61;1;"piano"
7.1400;7.9900;62;2;"piano"
7.1400;7.9900;50;2;"piano"
7.1400;7.9900;53;5;"piano"
7.1400;7.9900;57;9;"piano"
7.9900;8.3842;62;2;"piano"
7.9900;8.3800;50;2;"piano"
7.9900;8.3800;53;5;"piano"
7.9900;8.3800;57;9;"piano"
8.3800;9.0915;69;9;"piano"
8.3800;9.2100;45;9;"piano"
8.3800;9.2100;53;5;"piano"
8.3800;9.2100;57;9;"piano"
9.2100;9.6400;69;9;"piano"
9.2100;9.6400;45;9;"piano"
9.2100;9.6400;53;5;"piano"
9.2100;9.6400;57;9;"piano"
9.6400;10.6710;69;9;"piano"
9.6400;10.1560;61;1;"piano"
9.6400;10.1560;64;4;"piano"
9.6400;10.7100;45;9;"piano"
9.6400;10.7100;57;9;"piano"
10.1520;10.6250;62;2;"piano"
10.1520;10.6250;65;5;"piano"
10.6190;10.7810;64;4;"piano"
10.6190;10.7810;67;7;"piano"
10.7100;11.3000;69;9;"piano"
10.7100;11.3000;45;9;"piano"
10.7100;11.3000;57;9;"piano"
11.3000;14.3800;62;2;"piano"
11.3000;14.3800;65;5;"piano"
11.3000;14.3800;69;9;"piano"
11.3000;14.3800;50;2;"piano"
11.3000;14.3800;57;9;"piano"
14.3800;14.7160;50;2;"voice"
14.3800;15.3700;57;9;"piano"
14.3800;15.3700;62;2;"piano"
14.3800;15.3700;65;5;"piano"
14.3800;15.3700;50;2;"piano"
14.7120;15.0690;53;5;"voice"
15.1050;15.8000;57;9;"voice"
15.3700;15.8000;57;9;"piano"
15.3700;15.8000;62;2;"piano"
15.3700;15.8000;65;5;"piano"
15.3700;15.8000;50;2;"piano"
15.8000;17.8800;62;2;"voice"
15.8000;18.5000;57;9;"piano"
15.8000;18.5000;62;2;"piano"
15.8000;18.5000;65;5;"piano"
15.8000;18.5000;50;2;"piano"
17.8800;18.5000;57;9;"voice"
18.5000;18.8760;53;5;"voice"
18.5000;19.2900;57;9;"piano"
18.5000;19.2900;62;2;"piano"
18.5000;19.2900;65;5;"piano"
18.5000;19.2900;50;2;"piano"
18.8720;19.1850;52;4;"voice"
19.2050;20.0200;50;2;"voice"
19.2900;20.0200;57;9;"piano"
19.2900;20.0200;62;2;"piano"
19.2900;20.0200;65;5;"piano"
19.2900;20.0200;50;2;"piano"
20.0200;21.4800;57;9;"voice"
20.0200;22.6800;57;9;"piano"
20.0200;22.6800;62;2;"piano"
20.0200;22.6800;65;5;"piano"
20.0200;22.6800;50;2;"piano"
21.4800;22.0800;45;9;"voice"
22.6800;23.7100;52;4;"voice"
22.6800;23.7100;57;9;"piano"
22.6800;23.7100;61;1;"piano"
22.6800;23.7100;64;4;"piano"
22.6800;23.7100;45;9;"piano"
23.7100;24.0200;57;9;"voice"
23.7100;24.0200;57;9;"piano"
23.7100;24.0200;61;1;"piano"
23.7100;24.0200;64;4;"piano"
23.7100;24.0200;45;9;"piano"
24.0200;25.0300;52;4;"voice"
24.0200;25.0300;57;9;"piano"
24.0200;25.0300;61;1;"piano"
24.0200;25.0300;64;4;"piano"
24.0200;25.0300;45;9;"piano"
25.0300;25.6000;57;9;"voice"
25.0300;25.6000;57;9;"piano"
25.0300;25.6000;61;1;"piano"
25.0300;25.6000;64;4;"piano"
25.0300;25.6000;45;9;"piano"
25.6000;25.9490;52;4;"voice"
25.6000;26.5300;57;9;"piano"
25.6000;26.5300;61;1;"piano"
25.6000;26.5300;64;4;"piano"
25.6000;26.5300;45;9;"piano"
25.9370;26.3290;57;9;"voice"
26.3650;27.2000;55;7;"voice"
26.5300;27.2000;57;9;"piano"
26.5300;27.2000;61;1;"piano"
26.5300;27.2000;64;4;"piano"
26.5300;27.2000;45;9;"piano"
27.2000;29.1800;53;5;"voice"
27.2000;30.1800;57;9;"piano"
27.2000;30.1800;62;2;"piano"
27.2000;30.1800;65;5;"piano"
27.2000;30.1800;50;2;"piano"
30.1800;30.6560;50;2;"voice"
30.1800;31.2700;57;9;"piano"
30.1800;31.2700;62;2;"piano"
30.1800;31.2700;65;5;"piano"
30.1800;31.2700;50;2;"piano"
30.6520;30.9650;53;5;"voice"
30.9850;31.7400;57;9;"voice"
31.2700;31.7400;57;9;"piano"
31.2700;31.7400;62;2;"piano"
31.2700;31.7400;65;5;"piano"
31.2700;31.7400;50;2;"piano"
31.7400;33.8400;62;2;"voice"
31.7400;34.4600;57;9;"piano"
31.7400;34.4600;62;2;"piano"
31.7400;34.4600;65;5;"piano"
31.7400;34.4600;50;2;"piano"
33.8400;34.4600;57;9;"voice"
34.4600;34.7960;53;5;"voice"
34.4600;35.5500;57;9;"piano"
34.4600;35.5500;62;2;"piano"
34.4600;35.5500;65;5;"piano"
34.4600;35.5500;50;2;"piano"
34.7920;35.3270;52;4;"voice"
35.4250;36.3200;50;2;"voice"
35.5500;36.3200;57;9;"piano"
35.5500;36.3200;62;2;"piano"
35.5500;36.3200;65;5;"piano"
35.5500;36.3200;50;2;"piano"
36.3200;37.8400;57;9;"voice"
36.3200;39.0000;57;9;"piano"
36.3200;39.0000;62;2;"piano"
36.3200;39.0000;65;5;"piano"
36.3200;39.0000;50;2;"piano"
37.8400;38.4200;45;9;"voice"
39.0000;39.4490;45;9;"voice"
39.0000;40.3900;57;9;"piano"
39.0000;40.3900;62;2;"piano"
39.0000;40.3900;69;9;"piano"
39.0000;40.3900;45;9;"piano"
39.0000;40.3900;53;5;"piano"
39.4370;40.1550;50;2;"voice"
40.3050;40.7400;52;4;"voice"
40.3900;40.7400;57;9;"piano"
40.3900;40.7400;62;2;"piano"
40.3900;40.7400;69;9;"piano"
40.3900;40.7400;45;9;"piano"
40.3900;40.7400;53;5;"piano"
40.7400;41.5900;53;5;"voice"
40.7400;41.5900;57;9;"piano"
40.7400;41.5900;62;2;"piano"
40.7400;41.5900;69;9;"piano"
40.7400;41.5900;45;9;"piano"
40.7400;41.5900;53;5;"piano"
41.5900;41.8400;55;7;"voice"
41.5900;41.8400;57;9;"piano"
41.5900;41.8400;62;2;"piano"
41.5900;41.8400;69;9;"piano"
41.5900;41.8400;45;9;"piano"
41.5900;41.8400;53;5;"piano"
41.8400;42.3250;57;9;"voice"
41.8400;43.2100;61;1;"piano"
41.8400;43.2100;64;4;"piano"
41.8400;43.2100;69;9;"piano"
41.8400;43.2100;45;9;"piano"
41.8400;43.2100;55;7;"piano"
41.8400;43.2100;57;9;"piano"
42.2250;42.9450;59;11;"voice"
43.0810;43.6600;61;1;"voice"
43.2100;43.6600;61;1;"piano"
43.2100;43.6600;64;4;"piano"
43.2100;43.6600;69;9;"piano"
43.2100;43.6600;45;9;"piano"
43.2100;43.6600;55;7;"piano"
43.2100;43.6600;57;9;"piano"
43.6600;45.4640;62;2;"voice"
43.6600;48.0080;69;9;"piano"
43.6600;48.0080;72;0;"piano"
43.6600;44.8600;62;2;"piano"
43.6600;48.0080;42;6;"piano"
43.6600;48.0080;54;6;"piano"
43.6600;44.8600;50;2;"piano"
44.8400;48.0590;63;3;"piano"
44.8400;48.0590;51;3;"piano"
45.4200;47.0080;63;3;"voice"
47.0000;47.6330;60;0;"voice"
48.7200;49.2360;58;10;"voice"
48.7200;50.0900;58;10;"piano"
48.7200;50.0900;62;2;"piano"
48.7200;50.0900;67;7;"piano"
48.7200;50.0900;70;10;"piano"
48.7200;50.0900;43;7;"piano"
48.7200;50.0900;50;2;"piano"
48.7200;50.0900;55;7;"piano"
49.2320;49.6650;57;9;"voice"
49.8010;50.5800;55;7;"voice"
50.0900;50.5800;58;10;"piano"
50.0900;50.5800;62;2;"piano"
50.0900;50.5800;67;7;"piano"
50.0900;50.5800;46;10;"piano"
50.0900;50.5800;50;2;"piano"
50.0900;50.5800;55;7;"piano"
50.5800;51.2560;57;9;"voice"
50.5800;51.9900;57;9;"piano"
50.5800;51.9900;62;2;"piano"
50.5800;51.9900;65;5;"piano"
50.5800;51.9900;69;9;"piano"
50.5800;51.9900;45;9;"piano"
50.5800;51.9900;50;2;"piano"
50.5800;51.9900;53;5;"piano"
51.2520;51.7930;55;7;"voice"
51.8650;52.5400;53;5;"voice"
51.9900;52.5400;57;9;"piano"
51.9900;52.5400;62;2;"piano"
51.9900;52.5400;65;5;"piano"
51.9900;52.5400;69;9;"piano"
51.9900;52.5400;45;9;"piano"
51.9900;52.5400;50;2;"piano"
51.9900;52.5400;53;5;"piano"
52.5400;53.1160;55;7;"voice"
52.5400;54.2500;61;1;"piano"
52.5400;54.2500;64;4;"piano"
52.5400;54.2500;69;9;"piano"
52.5400;54.2500;73;1;"piano"
52.5400;54.2500;45;9;"piano"
52.5400;54.2500;55;7;"piano"
52.5400;54.2500;57;9;"piano"
53.1120;54.0050;53;5;"voice"
54.1450;54.8800;52;4;"voice"
54.2500;54.8800;61;1;"piano"
54.2500;54.8800;64;4;"piano"
54.2500;54.8800;69;9;"piano"
54.2500;54.8800;73;1;"piano"
54.2500;54.8800;45;9;"piano"
54.2500;54.8800;55;7;"piano"
54.2500;54.8800;57;9;"piano"
54.8800;56.9200;50;2;"voice"
54.8800;58.0800;62;2;"piano"
54.8800;58.0800;65;5;"piano"
54.8800;58.0800;69;9;"piano"
54.8800;58.0800;74;2;"piano"
54.8800;58.0800;50;2;"piano"
54.8800;58.0800;53;5;"piano"
54.8800;58.0800;57;9;"piano"
58.0800;58.7160;62;2;"piano"
58.0800;59.1900;50;2;"piano"
58.0800;59.1900;53;5;"piano"
58.0800;59.1900;57;9;"piano"
58.7120;59.1080;69;9;"piano"
59.1050;59.4410;74;2;"piano"
59.1900;59.4800;50;2;"piano"
59.1900;59.4800;53;5;"piano"
59.1900;59.4800;57;9;"piano"
59.4800;61.1870;69;9;"piano"
59.4800;61.6400;52;4;"piano"
59.4800;61.6400;55;7;"piano"
59.4800;61.6400;57;9;"piano"
61.1600;61.6130;61;1;"piano"
61.6400;62.1760;62;2;"piano"
61.6400;62.6500;50;2;"piano"
61.6400;62.6500;53;5;"piano"
61.6400;62.6500;57;9;"piano"
62.1720;62.5610;69;9;"piano"
62.5480;62.9110;74;2;"piano"
62.6500;62.9600;50;2;"piano"
62.6500;62.9600;53;5;"piano"
62.6500;62.9600;57;9;"piano"
62.9600;64.4870;69;9;"piano"
62.9600;65.0000;52;4;"piano"
62.9600;65.0000;55;7;"piano"
62.9600;65.0000;57;9;"piano"
64.4600;64.9730;61;1;"piano"
65.0000;65.8500;62;2;"piano"
