start;end;pitch;pitchclass;instrument
0.7400;1.2000;57;9;"piano"
1.2000;1.5000;54;6;"piano"
1.5000;1.8000;75;3;"piano"
1.8000;2.0800;72;0;"piano"
2.0800;2.3800;66;6;"piano"
2.3800;2.6800;63;3;"piano"
2.6800;2.9800;63;3;"piano"
2.6800;2.9800;66;6;"piano"
2.6800;2.9800;69;9;"piano"
2.6800;2.9800;60;0;"piano"
2.9800;3.2400;63;3;"piano"
2.9800;3.2400;66;6;"piano"
2.9800;3.2400;68;8;"piano"
2.9800;3.2400;56;8;"piano"
2.9800;3.2400;60;0;"piano"
3.2400;3.5400;45;9;"piano"
3.5400;3.8400;44;8;"piano"
3.8400;4.2200;55;7;"piano"
3.8400;4.2200;61;1;"piano"
3.8400;4.2200;64;4;"piano"
4.2200;4.6100;56;8;"piano"
4.2200;4.6100;60;0;"piano"
4.2200;4.6100;63;3;"piano"
4.6100;5.0600;45;9;"piano"
5.0600;5.3200;42;6;"piano"
5.3200;5.6400;63;3;"piano"
5.6400;5.9400;60;0;"piano"
5.9400;6.2200;54;6;"piano"
6.2200;6.5200;51;3;"piano"
6.5200;6.8200;51;3;"piano"
6.5200;6.8200;54;6;"piano"
6.5200;6.8200;57;9;"piano"
6.5200;6.8200;48;0;"piano"
6.8200;7.1200;51;3;"piano"
6.8200;7.1200;54;6;"piano"
6.8200;7.1200;56;8;"piano"
6.8200;7.1200;44;8;"piano"
6.8200;7.1200;48;0;"piano"
7.1200;7.4600;33;9;"piano"
7.4600;7.8200;32;8;"piano"
7.8200;8.4600;43;7;"piano"
7.8200;8.4600;49;1;"piano"
7.8200;8.4600;52;4;"piano"
8.4600;10.0800;44;8;"piano"
8.4600;10.0800;48;0;"piano"
8.4600;10.0800;51;3;"piano"
10.0800;10.5200;57;9;"piano"
10.5200;10.8400;57;9;"voice"
10.5200;10.8400;54;6;"piano"
10.8400;11.1400;54;6;"voice"
10.8400;11.1400;75;3;"piano"
11.1400;12.0400;57;9;"voice"
11.1400;11.4400;72;0;"piano"
11.4400;11.7400;66;6;"piano"
11.7400;12.0400;63;3;"piano"
12.0400;12.3600;54;6;"voice"
12.0400;12.3600;63;3;"piano"
12.0400;12.3600;66;6;"piano"
12.0400;12.3600;69;9;"piano"
12.0400;12.3600;60;0;"piano"
12.3600;12.6600;51;3;"voice"
12.3600;12.6600;63;3;"piano"
12.3600;12.6600;66;6;"piano"
12.3600;12.6600;68;8;"piano"
12.3600;12.6600;56;8;"piano"
12.3600;12.6600;60;0;"piano"
12.6600;12.9600;55;7;"voice"
12.6600;12.9600;45;9;"piano"
12.9600;13.9600;56;8;"voice"
12.9600;13.2600;44;8;"piano"
13.2600;13.5800;55;7;"piano"
13.2600;13.5800;61;1;"piano"
13.2600;13.5800;64;4;"piano"
13.5800;13.9600;56;8;"piano"
13.5800;13.9600;60;0;"piano"
13.5800;13.9600;63;3;"piano"
13.9600;14.2600;54;6;"voice"
14.2600;14.5800;53;5;"voice"
14.2600;14.5850;49;1;"piano"
14.5800;14.9500;51;3;"voice"
14.5800;15.7160;73;1;"piano"
14.5800;14.9600;63;3;"piano"
14.5800;14.9600;67;7;"piano"
14.5800;14.9600;46;10;"piano"
14.9500;15.3000;49;1;"voice"
14.9500;15.3090;65;5;"piano"
14.9500;15.3090;68;8;"piano"
14.9500;16.4600;44;8;"piano"
15.3000;15.7000;51;3;"voice"
15.3000;15.7090;66;6;"piano"
15.7000;16.3300;53;5;"voice"
15.7000;16.4490;72;0;"piano"
15.7000;16.2360;68;8;"piano"
16.3300;16.5600;51;3;"voice"
16.3300;16.5530;66;6;"piano"
16.5600;17.2400;49;1;"voice"
16.5600;16.8990;73;1;"piano"
16.5600;16.8990;65;5;"piano"
16.5600;16.8990;49;1;"piano"
16.9400;17.2400;52;4;"piano"
17.2400;17.5400;53;5;"piano"
17.5400;17.8600;67;7;"piano"
17.8600;18.1600;68;8;"piano"
18.1600;18.4800;57;9;"piano"
18.4800;18.7800;57;9;"voice"
18.4800;18.7800;54;6;"piano"
18.7800;19.0600;54;6;"voice"
18.7800;19.0600;75;3;"piano"
19.0600;19.9600;57;9;"voice"
19.0600;19.3600;72;0;"piano"
19.3600;19.6600;66;6;"piano"
19.6600;19.9600;63;3;"piano"
19.9600;20.2600;54;6;"voice"
19.9600;20.2600;63;3;"piano"
19.9600;20.2600;66;6;"piano"
