start;end;pitch;pitchclass;instrument
0.3400;0.9565;60;0;"piano"
0.3400;1.7100;48;0;"piano"
0.3400;1.7100;51;3;"piano"
0.3400;1.7100;55;7;"piano"
0.9523;1.6277;67;7;"piano"
1.6246;2.0525;72;0;"piano"
1.7100;2.1800;48;0;"piano"
1.7100;2.1800;51;3;"piano"
1.7100;2.1800;55;7;"piano"
2.1800;4.5271;67;7;"piano"
2.1800;5.2200;50;2;"piano"
2.1800;5.2200;53;5;"piano"
2.1800;5.2200;55;7;"piano"
4.5000;5.1929;59;11;"piano"
5.2200;5.8565;60;0;"piano"
5.2200;6.6300;48;0;"piano"
5.2200;6.6300;51;3;"piano"
5.2200;6.6300;55;7;"piano"
5.8523;6.5477;67;7;"piano"
6.5446;6.9929;72;0;"piano"
6.6300;7.1400;48;0;"piano"
6.6300;7.1400;51;3;"piano"
6.6300;7.1400;55;7;"piano"
7.1400;9.3871;67;7;"piano"
7.1400;10.1200;50;2;"piano"
7.1400;10.1200;53;5;"piano"
7.1400;10.1200;55;7;"piano"
9.3600;10.0930;59;11;"piano"
10.1200;11.0500;60;0;"piano"
10.1200;11.0500;48;0;"piano"
10.1200;11.0500;51;3;"piano"
10.1200;11.0500;55;7;"piano"
11.0500;11.4040;60;0;"piano"
11.0500;11.4000;48;0;"piano"
11.0500;11.4000;51;3;"piano"
11.0500;11.4000;55;7;"piano"
11.4000;12.1110;67;7;"piano"
11.4000;12.3500;43;7;"piano"
11.4000;12.3500;51;3;"piano"
11.4000;12.3500;55;7;"piano"
12.3500;12.7000;67;7;"piano"
12.3500;12.7000;43;7;"piano"
12.3500;12.7000;51;3;"piano"
12.3500;12.7000;55;7;"piano"
12.7000;13.8710;67;7;"piano"
12.7000;13.1760;59;11;"piano"
12.7000;13.1760;62;2;"piano"
12.7000;13.9100;43;7;"piano"
12.7000;13.9100;55;7;"piano"
13.1720;13.8280;60;0;"piano"
13.1720;13.8280;63;3;"piano"
13.8250;13.9810;62;2;"piano"
13.8250;13.9810;65;5;"piano"
13.9100;14.4400;67;7;"piano"
13.9100;14.4400;43;7;"piano"
13.9100;14.4400;55;7;"piano"
14.4400;17.9000;60;0;"piano"
14.4400;17.9000;63;3;"piano"
14.4400;17.9000;67;7;"piano"
14.4400;17.9000;48;0;"piano"
14.4400;17.9000;55;7;"piano"
17.9000;18.3560;48;0;"voice"
17.9000;18.8300;55;7;"piano"
17.9000;18.8300;60;0;"piano"
17.9000;18.8300;63;3;"piano"
17.9000;18.8300;48;0;"piano"
18.3390;18.7200;51;3;"voice"
18.7450;19.1000;55;7;"voice"
18.8300;19.1000;55;7;"piano"
18.8300;19.1000;60;0;"piano"
18.8300;19.1000;63;3;"piano"
18.8300;19.1000;48;0;"piano"
19.1000;21.6600;60;0;"voice"
19.1000;22.3000;55;7;"piano"
19.1000;22.3000;60;0;"piano"
19.1000;22.3000;63;3;"piano"
19.1000;22.3000;48;0;"piano"
21.6600;22.3000;55;7;"voice"
22.3000;22.8220;51;3;"voice"
22.3000;23.6700;55;7;"piano"
22.3000;23.6700;60;0;"piano"
22.3000;23.6700;63;3;"piano"
22.3000;23.6700;48;0;"piano"
22.8010;23.4880;50;2;"voice"
23.5450;24.3000;48;0;"voice"
23.6700;24.3000;55;7;"piano"
23.6700;24.3000;60;0;"piano"
23.6700;24.3000;63;3;"piano"
23.6700;24.3000;48;0;"piano"
24.3000;25.6400;55;7;"voice"
24.3000;27.1800;55;7;"piano"
24.3000;27.1800;60;0;"piano"
24.3000;27.1800;63;3;"piano"
24.3000;27.1800;48;0;"piano"
25.6400;26.1400;43;7;"voice"
27.1800;28.0900;50;2;"voice"
27.1800;28.0900;55;7;"piano"
27.1800;28.0900;59;11;"piano"
27.1800;28.0900;62;2;"piano"
27.1800;28.0900;43;7;"piano"
28.0900;28.5400;55;7;"voice"
28.0900;28.5400;55;7;"piano"
28.0900;28.5400;59;11;"piano"
28.0900;28.5400;62;2;"piano"
28.0900;28.5400;43;7;"piano"
28.5400;29.4100;50;2;"voice"
28.5400;29.4100;55;7;"piano"
28.5400;29.4100;59;11;"piano"
28.5400;29.4100;62;2;"piano"
28.5400;29.4100;43;7;"piano"
29.4100;29.6600;55;7;"voice"
29.4100;29.6600;55;7;"piano"
29.4100;29.6600;59;11;"piano"
29.4100;29.6600;62;2;"piano"
29.4100;29.6600;43;7;"piano"
29.6600;30.4560;50;2;"voice"
29.6600;31.1700;55;7;"piano"
29.6600;31.1700;59;11;"piano"
29.6600;31.1700;62;2;"piano"
29.6600;31.1700;43;7;"piano"
30.4520;30.8540;55;7;"voice"
30.9050;31.8200;53;5;"voice"
31.1700;31.8200;55;7;"piano"
31.1700;31.8200;59;11;"piano"
31.1700;31.8200;62;2;"piano"
31.1700;31.8200;43;7;"piano"
31.8200;34.8800;51;3;"voice"
31.8200;35.9600;55;7;"piano"
31.8200;35.9600;60;0;"piano"
31.8200;35.9600;63;3;"piano"
31.8200;35.9600;48;0;"piano"
35.9600;36.3030;48;0;"voice"
35.9600;36.9100;55;7;"piano"
35.9600;36.9100;60;0;"piano"
35.9600;36.9100;63;3;"piano"
35.9600;36.9100;48;0;"piano"
36.2950;36.7640;51;3;"voice"
36.8050;37.6200;55;7;"voice"
36.9100;37.6200;55;7;"piano"
36.9100;37.6200;60;0;"piano"
36.9100;37.6200;63;3;"piano"
36.9100;37.6200;48;0;"piano"
37.6200;39.8600;60;0;"voice"
37.6200;40.5600;55;7;"piano"
37.6200;40.5600;60;0;"piano"
37.6200;40.5600;63;3;"piano"
37.6200;40.5600;48;0;"piano"
39.8600;40.5600;55;7;"voice"
40.5600;42.1960;51;3;"voice"
40.5600;42.6100;55;7;"piano"
40.5600;42.6100;60;0;"piano"
40.5600;42.6100;63;3;"piano"
40.5600;42.6100;48;0;"piano"
42.1920;42.5050;50;2;"voice"
42.5250;42.8600;48;0;"voice"
42.6100;42.8600;55;7;"piano"
42.6100;42.8600;60;0;"piano"
42.6100;42.8600;63;3;"piano"
42.6100;42.8600;48;0;"piano"
42.8600;43.8600;55;7;"voice"
42.8600;45.5400;55;7;"piano"
42.8600;45.5400;60;0;"piano"
42.8600;45.5400;63;3;"piano"
42.8600;45.5400;48;0;"piano"
43.8600;44.5400;43;7;"voice"
45.5400;45.8760;43;7;"voice"
45.5400;47.2500;55;7;"piano"
45.5400;47.2500;60;0;"piano"
45.5400;47.2500;67;7;"piano"
45.5400;47.2500;43;7;"piano"
45.5400;47.2500;51;3;"piano"
45.8720;46.1850;48;0;"voice"
46.3210;47.5200;50;2;"voice"
47.2500;47.5200;55;7;"piano"
47.2500;47.5200;60;0;"piano"
47.2500;47.5200;67;7;"piano"
47.2500;47.5200;43;7;"piano"
47.2500;47.5200;51;3;"piano"
47.5200;48.2700;51;3;"voice"
47.5200;48.2700;55;7;"piano"
47.5200;48.2700;60;0;"piano"
47.5200;48.2700;67;7;"piano"
47.5200;48.2700;43;7;"piano"
47.5200;48.2700;51;3;"piano"
48.2700;48.5400;53;5;"voice"
48.2700;48.5400;55;7;"piano"
48.2700;48.5400;60;0;"piano"
48.2700;48.5400;67;7;"piano"
48.2700;48.5400;43;7;"piano"
48.2700;48.5400;51;3;"piano"
48.5400;49.1360;55;7;"voice"
48.5400;49.7100;59;11;"piano"
48.5400;49.7100;62;2;"piano"
48.5400;49.7100;67;7;"piano"
48.5400;49.7100;43;7;"piano"
48.5400;49.7100;53;5;"piano"
48.5400;49.7100;55;7;"piano"
49.1320;49.4450;57;9;"voice"
49.4650;50.3400;59;11;"voice"
49.7100;50.3400;59;11;"piano"
49.7100;50.3400;62;2;"piano"
49.7100;50.3400;67;7;"piano"
49.7100;50.3400;43;7;"piano"
49.7100;50.3400;53;5;"piano"
49.7100;50.3400;55;7;"piano"
50.3400;52.3870;60;0;"voice"
50.3400;53.7880;67;7;"piano"
50.3400;53.7880;70;10;"piano"
50.3400;51.4400;60;0;"piano"
50.3400;53.7880;40;4;"piano"
50.3400;53.7880;52;4;"piano"
50.3400;51.4400;48;0;"piano"
51.4200;54.6390;61;1;"piano"
51.4200;54.6390;49;1;"piano"
52.3600;52.8880;61;1;"voice"
52.8800;53.4130;58;10;"voice"
54.8000;55.3360;56;8;"voice"
54.8000;56.0500;56;8;"piano"
54.8000;56.0500;60;0;"piano"
54.8000;56.0500;65;5;"piano"
54.8000;56.0500;68;8;"piano"
54.8000;56.0500;41;5;"piano"
54.8000;56.0500;48;0;"piano"
54.8000;56.0500;53;5;"piano"
55.3320;55.7780;55;7;"voice"
55.8450;56.4400;53;5;"voice"
56.0500;56.4400;56;8;"piano"
56.0500;56.4400;60;0;"piano"
56.0500;56.4400;65;5;"piano"
56.0500;56.4400;44;8;"piano"
56.0500;56.4400;48;0;"piano"
56.0500;56.4400;53;5;"piano"
56.4400;57.0160;55;7;"voice"
56.4400;57.6100;55;7;"piano"
56.4400;57.6100;60;0;"piano"
56.4400;57.6100;63;3;"piano"
56.4400;57.6100;67;7;"piano"
56.4400;57.6100;43;7;"piano"
56.4400;57.6100;48;0;"piano"
56.4400;57.6100;51;3;"piano"
57.0120;57.4740;53;5;"voice"
57.5050;58.2000;51;3;"voice"
57.6100;58.2000;55;7;"piano"
57.6100;58.2000;60;0;"piano"
57.6100;58.2000;63;3;"piano"
57.6100;58.2000;67;7;"piano"
57.6100;58.2000;43;7;"piano"
57.6100;58.2000;48;0;"piano"
57.6100;58.2000;51;3;"piano"
58.2000;58.5360;53;5;"voice"
58.2000;59.3900;59;11;"piano"
58.2000;59.3900;62;2;"piano"
58.2000;59.3900;67;7;"piano"
58.2000;59.3900;71;11;"piano"
58.2000;59.3900;43;7;"piano"
58.2000;59.3900;53;5;"piano"
58.2000;59.3900;55;7;"piano"
58.5320;59.2450;51;3;"voice"
59.2650;60.2200;50;2;"voice"
59.3900;60.2200;59;11;"piano"
59.3900;60.2200;62;2;"piano"
59.3900;60.2200;67;7;"piano"
59.3900;60.2200;71;11;"piano"
59.3900;60.2200;43;7;"piano"
59.3900;60.2200;53;5;"piano"
59.3900;60.2200;55;7;"piano"
60.2200;62.2200;48;0;"voice"
60.2200;64.4000;60;0;"piano"
60.2200;64.4000;63;3;"piano"
60.2200;64.4000;67;7;"piano"
60.2200;64.4000;72;0;"piano"
60.2200;64.4000;48;0;"piano"
60.2200;64.4000;51;3;"piano"
60.2200;64.4000;55;7;"piano"
64.4000;65.0160;60;0;"piano"
64.4000;65.8500;48;0;"piano"
64.4000;65.8500;51;3;"piano"
64.4000;65.8500;55;7;"piano"
65.0120;65.7680;67;7;"piano"
65.7650;66.2030;72;0;"piano"
65.8500;66.3400;48;0;"piano"
65.8500;66.3400;51;3;"piano"
65.8500;66.3400;55;7;"piano"
66.3400;68.6070;67;7;"piano"
66.3400;69.3600;50;2;"piano"
66.3400;69.3600;53;5;"piano"
66.3400;69.3600;55;7;"piano"
68.5800;69.3330;59;11;"piano"
69.3600;70.0160;60;0;"piano"
69.3600;70.7900;48;0;"piano"
69.3600;70.7900;51;3;"piano"
69.3600;70.7900;55;7;"piano"
70.0120;70.7080;67;7;"piano"
70.7050;71.1730;72;0;"piano"
70.7900;71.3400;48;0;"piano"
70.7900;71.3400;51;3;"piano"
70.7900;71.3400;55;7;"piano"
71.3400;73.5670;67;7;"piano"
71.3400;74.4000;50;2;"piano"
71.3400;74.4000;53;5;"piano"
71.3400;74.4000;55;7;"piano"
73.5400;74.3730;59;11;"piano"
74.4000;75.4100;60;0;"piano"
74.4000;75.4100;48;0;"piano"
74.4000;75.4100;51;3;"piano"
74.4000;75.4100;55;7;"piano"
75.4100;75.8040;60;0;"piano"
75.4100;75.8000;48;0;"piano"
75.4100;75.8000;51;3;"piano"
75.4100;75.8000;55;7;"piano"
75.8000;76.7710;67;7;"piano"
75.8000;76.8100;46;10;"piano"
75.8000;76.8100;51;3;"piano"
75.8000;76.8100;55;7;"piano"
76.8100;77.2200;67;7;"piano"
76.8100;77.2200;46;10;"piano"
76.8100;77.2200;51;3;"piano"
76.8100;77.2200;55;7;"piano"
77.2200;78.2710;70;10;"piano"
77.2200;77.6760;62;2;"piano"
77.2200;77.6760;65;5;"piano"
77.2200;78.4500;46;10;"piano"
77.2200;78.4500;58;10;"piano"
77.6720;78.2280;63;3;"piano"
77.6720;78.2280;67;7;"piano"
78.2250;78.5210;65;5;"piano"
78.2250;78.5210;68;8;"piano"
78.4500;79.1600;70;10;"piano"
78.4500;79.1600;46;10;"piano"
78.4500;79.1600;58;10;"piano"
79.1600;82.4400;63;3;"piano"
79.1600;82.4400;67;7;"piano"
79.1600;82.4400;70;10;"piano"
79.1600;82.4400;51;3;"piano"
79.1600;82.4400;58;10;"piano"
82.4400;82.8410;56;8;"voice"
82.4400;84.0900;56;8;"piano"
82.4400;84.0900;62;2;"piano"
82.4400;84.0900;47;11;"piano"
82.4400;84.0900;53;5;"piano"
82.7950;83.7200;55;7;"voice"
83.8650;84.3800;53;5;"voice"
84.0900;84.3800;56;8;"piano"
84.0900;84.3800;62;2;"piano"
84.0900;84.3800;47;11;"piano"
84.0900;84.3800;53;5;"piano"
84.3800;86.0720;53;5;"voice"
84.3800;87.0800;56;8;"piano"
84.3800;87.0800;62;2;"piano"
