start;end;pitch;pitchclass;instrument
0.3800;1.0400;50;2;"piano"
1.0400;1.7200;57;9;"piano"
1.0400;1.7200;62;2;"piano"
1.0400;1.7200;65;5;"piano"
1.7200;2.4000;48;0;"piano"
2.4000;3.0600;57;9;"piano"
2.4000;3.0600;62;2;"piano"
2.4000;3.0600;65;5;"piano"
3.0600;3.5600;46;10;"piano"
3.5600;4.4000;58;10;"piano"
3.5600;4.4000;62;2;"piano"
3.5600;4.4000;65;5;"piano"
4.4000;5.0200;41;5;"piano"
5.0200;5.9000;57;9;"piano"
5.0200;5.9000;62;2;"piano"
5.0200;5.9000;65;5;"piano"
5.9000;6.5400;43;7;"piano"
6.5400;7.2200;58;10;"piano"
6.5400;7.2200;62;2;"piano"
6.5400;7.2200;64;4;"piano"
7.2200;7.7200;45;9;"piano"
7.7200;8.5600;57;9;"piano"
7.7200;8.5600;61;1;"piano"
7.7200;8.5600;64;4;"piano"
8.5600;9.3400;50;2;"piano"
9.3400;9.9400;57;9;"piano"
9.3400;9.9400;62;2;"piano"
9.3400;9.9400;65;5;"piano"
9.9400;10.4600;45;9;"piano"
10.4600;11.4200;57;9;"piano"
10.4600;11.4200;61;1;"piano"
10.4600;11.4200;64;4;"piano"
11.4200;11.9200;50;2;"voice"
11.4200;11.9200;50;2;"piano"
11.9200;12.4100;50;2;"voice"
11.9200;12.7200;57;9;"piano"
11.9200;12.7200;62;2;"piano"
11.9200;12.7200;65;5;"piano"
12.4100;12.7200;52;4;"voice"
12.7200;13.6300;53;5;"voice"
12.7200;13.3800;53;5;"piano"
13.3800;14.0800;57;9;"piano"
13.3800;14.0800;62;2;"piano"
13.3800;14.0800;65;5;"piano"
13.6300;14.0800;55;7;"voice"
14.0800;14.7600;57;9;"voice"
14.0800;14.7600;57;9;"piano"
14.7600;15.5000;57;9;"voice"
14.7600;15.5000;57;9;"piano"
14.7600;15.5000;62;2;"piano"
14.7600;15.5000;64;4;"piano"
15.5000;16.0000;45;9;"piano"
16.0000;16.8800;45;9;"voice"
16.0000;16.8800;57;9;"piano"
16.0000;16.8800;61;1;"piano"
16.0000;16.8800;64;4;"piano"
16.8800;17.9100;50;2;"voice"
16.8800;17.6400;50;2;"piano"
17.6400;18.1600;57;9;"piano"
17.6400;18.1600;62;2;"piano"
17.6400;18.1600;65;5;"piano"
17.9100;18.1600;52;4;"voice"
18.1600;19.0700;53;5;"voice"
18.1600;18.8200;53;5;"piano"
18.8200;19.5400;57;9;"piano"
18.8200;19.5400;62;2;"piano"
18.8200;19.5400;65;5;"piano"
19.0700;19.5400;55;7;"voice"
19.5400;20.8200;57;9;"voice"
19.5400;20.2800;57;9;"piano"
20.2800;20.8200;57;9;"piano"
20.2800;20.8200;62;2;"piano"
20.2800;20.8200;64;4;"piano"
20.8200;21.3200;45;9;"piano"
21.3200;22.5600;57;9;"voice"
21.3200;22.5600;57;9;"piano"
21.3200;22.5600;61;1;"piano"
21.3200;22.5600;64;4;"piano"
22.5600;23.4300;56;8;"voice"
22.5600;23.1800;44;8;"piano"
23.1800;24.2000;56;8;"piano"
23.1800;24.2000;61;1;"piano"
23.1800;24.2000;64;4;"piano"
