start;end;pitch;pitchclass;instrument
0.8200;0.9322;60;0;"piano"
0.8200;1.1599;45;9;"piano"
0.9308;1.0426;64;4;"piano"
1.0415;1.1547;52;4;"piano"
1.1533;1.2655;60;0;"piano"
1.1533;1.4933;44;8;"piano"
1.2641;1.3759;64;4;"piano"
1.3749;1.4881;52;4;"piano"
1.4867;1.5988;60;0;"piano"
1.4867;1.8266;45;9;"piano"
1.5974;1.7092;64;4;"piano"
1.7082;1.8214;52;4;"piano"
1.8200;1.9322;60;0;"piano"
1.8200;1.9322;48;0;"piano"
1.9308;2.0426;64;4;"piano"
1.9308;2.0426;50;2;"piano"
2.0415;2.0835;52;4;"piano"
2.0415;2.0947;48;0;"piano"
2.0933;2.2255;60;0;"piano"
2.0933;2.4733;47;11;"piano"
2.2241;2.3559;64;4;"piano"
2.3549;2.4681;52;4;"piano"
2.4667;2.5788;60;0;"piano"
2.4667;2.7666;45;9;"piano"
2.5774;2.6764;64;4;"piano"
2.6761;2.7614;52;4;"piano"
2.7600;2.8722;60;0;"piano"
2.7600;3.0999;44;8;"piano"
2.8708;2.9826;64;4;"piano"
2.9815;3.0947;52;4;"piano"
3.0933;3.2055;60;0;"piano"
3.0933;3.4097;45;9;"piano"
3.2041;3.3159;64;4;"piano"
3.3149;3.4201;52;4;"piano"
3.4267;3.5188;60;0;"piano"
3.4267;3.7383;41;5;"piano"
3.5174;3.6292;64;4;"piano"
3.6282;3.7357;52;4;"piano"
3.7350;3.8321;60;0;"piano"
3.7350;4.0599;40;4;"piano"
3.8308;3.9426;64;4;"piano"
3.9415;4.0547;52;4;"piano"
4.0533;4.1655;60;0;"piano"
4.0533;4.3133;39;3;"piano"
4.1641;4.2552;64;4;"piano"
4.2550;4.3081;52;4;"piano"
4.3067;4.4188;60;0;"piano"
4.3067;4.4188;40;4;"piano"
4.4174;4.5292;64;4;"piano"
4.4174;4.5292;41;5;"piano"
4.5282;4.6334;52;4;"piano"
4.5282;4.6414;40;4;"piano"
4.6400;4.7743;60;0;"piano"
4.6400;5.0199;38;2;"piano"
4.7715;4.9026;64;4;"piano"
4.9015;5.0147;52;4;"piano"
5.0133;5.1255;60;0;"piano"
5.0133;5.3533;36;0;"piano"
5.1241;5.2359;64;4;"piano"
5.2349;5.3481;52;4;"piano"
5.3467;5.4588;60;0;"piano"
5.3467;5.6466;35;11;"piano"
5.4574;5.5692;64;4;"piano"
5.5682;5.6414;52;4;"piano"
5.6400;5.7521;60;0;"piano"
5.6400;5.9426;36;0;"piano"
5.7508;5.8463;64;4;"piano"
5.8458;5.9635;52;4;"piano"
5.9733;6.0855;57;9;"piano"
5.9733;6.3133;38;2;"piano"
6.0841;6.1959;62;2;"piano"
6.1949;6.3080;50;2;"piano"
6.3067;6.4188;57;9;"piano"
6.3067;6.6466;37;1;"piano"
6.4174;6.5292;61;1;"piano"
6.5282;6.6414;49;1;"piano"
6.6400;6.7521;57;9;"piano"
6.6400;6.9599;38;2;"piano"
6.7508;6.8626;62;2;"piano"
6.8615;6.9547;50;2;"piano"
6.9533;7.0655;57;9;"piano"
6.9533;7.0655;41;5;"piano"
7.0641;7.1559;65;5;"piano"
7.0641;7.1559;43;7;"piano"
7.1549;7.2601;53;5;"piano"
7.1549;7.2680;41;5;"piano"
7.2667;7.3876;57;9;"piano"
7.2667;7.6266;40;4;"piano"
7.3848;7.5092;64;4;"piano"
7.5082;7.6214;52;4;"piano"
7.6200;7.7321;57;9;"piano"
7.6200;7.9399;38;2;"piano"
7.7308;7.8226;62;2;"piano"
7.8215;7.9347;50;2;"piano"
7.9333;8.0455;53;5;"piano"
7.9333;8.2733;36;0;"piano"
8.0441;8.1559;60;0;"piano"
8.1549;8.2680;48;0;"piano"
8.2667;8.3788;53;5;"piano"
8.2667;8.5430;34;10;"piano"
8.3774;8.4472;58;10;"piano"
8.4494;8.5600;46;10;"piano"
8.5600;9.7817;28;4;"piano"
8.5600;9.7817;40;4;"piano"
8.5600;9.2527;36;0;"piano"
8.5600;8.6732;52;4;"piano"
8.6708;8.7840;57;9;"piano"
8.7815;8.8961;45;9;"piano"
8.8933;9.0065;52;4;"piano"
