start;end;pitch;pitchclass;instrument
0.7600;2.7198;55;7;"piano"
0.7600;2.7000;58;10;"piano"
0.7600;2.7198;67;7;"piano"
0.7600;2.7000;39;3;"piano"
0.7600;2.7000;46;10;"piano"
2.7000;3.9483;53;5;"piano"
2.7000;3.9400;58;10;"piano"
2.7000;3.9483;65;5;"piano"
2.7000;3.9400;39;3;"piano"
2.7000;3.9483;44;8;"piano"
2.7000;3.9400;46;10;"piano"
3.9400;4.5500;51;3;"piano"
3.9400;4.5500;58;10;"piano"
3.9400;4.5500;63;3;"piano"
3.9400;4.5500;39;3;"piano"
3.9400;4.5500;43;7;"piano"
3.9400;4.5500;46;10;"piano"
5.3800;7.8798;55;7;"piano"
5.3800;7.8600;58;10;"piano"
5.3800;7.8798;67;7;"piano"
5.3800;7.8600;39;3;"piano"
5.3800;7.8600;46;10;"piano"
7.8600;8.9483;53;5;"piano"
7.8600;8.9400;58;10;"piano"
7.8600;8.9483;65;5;"piano"
7.8600;8.9400;39;3;"piano"
7.8600;8.9483;44;8;"piano"
7.8600;8.9400;46;10;"piano"
8.9400;9.5383;51;3;"piano"
8.9400;9.5383;58;10;"piano"
8.9400;9.5383;63;3;"piano"
8.9400;9.5383;39;3;"piano"
8.9400;9.5383;43;7;"piano"
8.9400;9.5383;46;10;"piano"
10.3000;12.5600;50;2;"piano"
10.3000;12.5400;58;10;"piano"
10.3000;12.5600;62;2;"piano"
10.3000;12.5400;34;10;"piano"
10.3000;12.5600;41;5;"piano"
10.3000;12.5400;46;10;"piano"
12.5400;13.5680;51;3;"piano"
12.5400;13.5600;58;10;"piano"
12.5400;13.5600;63;3;"piano"
12.5400;13.5600;34;10;"piano"
12.5400;13.5680;43;7;"piano"
12.5400;13.5600;46;10;"piano"
13.5600;14.1350;55;7;"piano"
13.5600;14.1350;58;10;"piano"
13.5600;14.1350;63;3;"piano"
13.5600;14.1350;67;7;"piano"
13.5600;14.1350;34;10;"piano"
13.5600;14.1350;39;3;"piano"
13.5600;14.1350;46;10;"piano"
14.7600;16.2600;55;7;"piano"
14.7600;16.2400;58;10;"piano"
14.7600;16.2600;63;3;"piano"
14.7600;16.2600;67;7;"piano"
14.7600;18.3200;34;10;"piano"
14.7600;18.3200;46;10;"piano"
16.2400;18.2590;53;5;"piano"
16.2400;18.2590;58;10;"piano"
16.2400;18.2590;62;2;"piano"
16.2400;18.2590;65;5;"piano"
19.4800;21.6000;55;7;"piano"
19.4800;21.5800;58;10;"piano"
19.4800;21.6000;67;7;"piano"
19.4800;21.5800;39;3;"piano"
19.4800;21.5800;46;10;"piano"
21.5800;22.8080;53;5;"piano"
21.5800;22.8000;58;10;"piano"
21.5800;22.8080;65;5;"piano"
21.5800;22.8000;39;3;"piano"
21.5800;22.8080;44;8;"piano"
21.5800;22.8000;46;10;"piano"
22.8000;23.3810;51;3;"piano"
22.8000;23.3810;58;10;"piano"
22.8000;23.3810;63;3;"piano"
22.8000;23.3810;39;3;"piano"
22.8000;23.3810;43;7;"piano"
22.8000;23.3810;46;10;"piano"
24.0400;26.3800;58;10;"piano"
24.0400;26.3600;61;1;"piano"
24.0400;26.3800;67;7;"piano"
24.0400;26.3600;39;3;"piano"
24.0400;26.3600;46;10;"piano"
24.0400;26.3600;49;1;"piano"
24.0400;26.3600;51;3;"piano"
26.3600;27.5880;56;8;"piano"
26.3600;27.5800;61;1;"piano"
26.3600;27.5880;65;5;"piano"
26.3600;27.5800;39;3;"piano"
26.3600;27.5800;46;10;"piano"
26.3600;27.5800;49;1;"piano"
26.3600;27.5800;51;3;"piano"
27.5800;28.1580;55;7;"piano"
27.5800;28.1580;61;1;"piano"
27.5800;28.1580;63;3;"piano"
27.5800;28.1580;39;3;"piano"
27.5800;28.1580;46;10;"piano"
27.5800;28.1580;49;1;"piano"
27.5800;28.1580;51;3;"piano"
28.8000;30.0080;56;8;"piano"
28.8000;30.0080;61;1;"piano"
28.8000;30.0000;63;3;"piano"
28.8000;30.0080;49;1;"piano"
28.8000;31.2800;51;3;"piano"
28.8000;32.9590;44;8;"piano"
30.0000;31.2680;60;0;"piano"
30.0000;31.2680;63;3;"piano"
30.0000;31.2680;68;8;"piano"
30.0000;31.2680;48;0;"piano"
31.2600;32.5680;58;10;"piano"
31.2600;32.5680;61;1;"piano"
31.2600;32.5680;64;4;"piano"
31.2600;32.5680;67;7;"piano"
31.2600;32.5680;49;1;"piano"
31.2600;32.5680;52;4;"piano"
32.5600;33.1580;56;8;"piano"
32.5600;33.1580;60;0;"piano"
32.5600;33.1580;65;5;"piano"
32.5600;33.1580;48;0;"piano"
32.5600;33.1580;53;5;"piano"
33.9200;36.1600;58;10;"piano"
33.9200;36.1600;63;3;"piano"
33.9200;36.1400;46;10;"piano"
33.9200;36.1400;55;7;"piano"
36.1200;37.1440;56;8;"piano"
36.1200;37.1440;62;2;"piano"
36.1200;37.3490;47;11;"piano"
36.1200;37.3490;53;5;"piano"
38.2600;39.4900;60;0;"piano"
38.2600;42.3390;55;7;"piano"
38.2600;41.4600;48;0;"piano"
38.2600;41.4600;51;3;"piano"
39.4900;39.5720;62;2;"piano"
39.5720;39.6550;60;0;"piano"
39.6550;39.7360;58;10;"piano"
