start;end;pitch;pitchclass;instrument
1.8000;2.8400;50;2;"piano"
2.8400;3.9244;55;7;"piano"
2.8400;3.9244;59;11;"piano"
2.8400;4.1690;50;2;"piano"
2.8400;3.9244;43;7;"piano"
3.8900;4.3050;54;6;"piano"
3.8900;4.3050;57;9;"piano"
3.8900;4.3050;38;2;"piano"
4.3600;6.0871;50;2;"piano"
4.3600;6.0871;54;6;"piano"
4.3600;6.0871;57;9;"piano"
4.3600;6.0871;38;2;"piano"
6.0600;6.6592;53;5;"piano"
6.0600;6.6592;55;7;"piano"
6.0600;6.6592;59;11;"piano"
6.0600;6.6592;43;7;"piano"
6.8400;7.9015;52;4;"piano"
6.8400;7.8900;55;7;"piano"
6.8400;7.9015;60;0;"piano"
6.8400;7.9015;36;0;"piano"
7.8900;8.2969;50;2;"piano"
7.8900;8.2969;55;7;"piano"
7.8900;8.2969;59;11;"piano"
7.8900;8.2969;43;7;"piano"
8.3800;10.1600;50;2;"piano"
8.3800;10.1600;55;7;"piano"
8.3800;10.1600;59;11;"piano"
8.3800;10.1600;43;7;"piano"
10.1600;11.0600;50;2;"piano"
10.1600;11.0600;55;7;"piano"
10.1600;11.0600;59;11;"piano"
10.1600;11.0600;43;7;"piano"
11.0600;12.0930;59;11;"piano"
11.0600;12.3400;50;2;"piano"
11.0600;12.3600;54;6;"piano"
11.0600;12.3800;38;2;"piano"
11.0600;12.3800;48;0;"piano"
12.0700;12.3400;57;9;"piano"
12.3400;12.3440;57;9;"piano"
12.3400;13.8620;50;2;"piano"
12.3400;13.7880;43;7;"piano"
12.3400;13.7880;47;11;"piano"
12.5900;12.8400;55;7;"piano"
12.8400;13.0900;54;6;"piano"
13.0900;13.3900;55;7;"piano"
13.9400;15.2580;57;9;"piano"
13.9400;15.5750;50;2;"piano"
13.9400;15.5750;55;7;"piano"
13.9400;16.0800;43;7;"piano"
15.2500;15.9070;59;11;"piano"
16.0800;17.1500;59;11;"piano"
16.0800;17.4800;50;2;"piano"
16.0800;17.5000;54;6;"piano"
16.0800;17.5200;38;2;"piano"
16.0800;17.5200;48;0;"piano"
17.0700;17.4840;57;9;"piano"
17.4800;19.3420;55;7;"piano"
17.4800;19.3420;50;2;"piano"
17.4800;19.2240;43;7;"piano"
17.4800;19.2240;47;11;"piano"
19.6000;20.5200;59;11;"voice"
19.6000;20.5200;50;2;"piano"
19.6000;20.5200;55;7;"piano"
19.6000;20.5200;59;11;"piano"
19.6000;20.5200;43;7;"piano"
20.5200;21.5500;59;11;"voice"
20.5200;21.5610;55;7;"piano"
20.5200;21.5610;59;11;"piano"
20.5200;21.8680;50;2;"piano"
20.5200;21.5610;43;7;"piano"
