start;end;pitch;pitchclass;instrument
0.7000;1.0000;55;7;"piano"
0.7000;1.0000;60;0;"piano"
0.7000;1.0000;64;4;"piano"
0.7000;0.8525;48;0;"piano"
0.8500;1.0025;47;11;"piano"
1.0000;1.3000;55;7;"piano"
1.0000;1.3000;60;0;"piano"
1.0000;1.3000;64;4;"piano"
1.0000;1.1525;48;0;"piano"
1.1500;1.3025;47;11;"piano"
1.3000;1.6000;55;7;"piano"
1.3000;1.6000;60;0;"piano"
1.3000;1.6000;64;4;"piano"
1.3000;1.4525;48;0;"piano"
1.4500;1.6025;47;11;"piano"
1.6000;1.9000;55;7;"piano"
1.6000;1.9000;60;0;"piano"
1.6000;1.9000;64;4;"piano"
1.6000;1.7525;48;0;"piano"
1.7500;1.9025;47;11;"piano"
1.9000;2.2000;55;7;"piano"
1.9000;2.2000;60;0;"piano"
1.9000;2.2000;64;4;"piano"
1.9000;2.0525;48;0;"piano"
2.0500;2.2025;47;11;"piano"
2.2000;2.5800;55;7;"piano"
2.2000;2.5800;60;0;"piano"
2.2000;2.5800;64;4;"piano"
2.2000;2.3525;48;0;"piano"
2.3500;2.4225;47;11;"piano"
2.4225;2.5800;48;0;"piano"
2.4912;2.5800;50;2;"piano"
2.5800;3.2300;55;7;"piano"
2.5800;3.2300;60;0;"piano"
2.5800;3.2300;67;7;"piano"
2.5800;3.0975;52;4;"piano"
4.7400;5.0400;55;7;"piano"
4.7400;5.0400;60;0;"piano"
4.7400;5.0400;64;4;"piano"
4.7400;4.8925;48;0;"piano"
4.8900;5.0425;47;11;"piano"
5.0400;5.3200;55;7;"piano"
5.0400;5.3200;60;0;"piano"
5.0400;5.3200;64;4;"piano"
5.0400;5.1725;48;0;"piano"
5.1700;5.3225;47;11;"piano"
5.3200;5.6000;55;7;"piano"
5.3200;5.6000;60;0;"piano"
5.3200;5.6000;64;4;"piano"
5.3200;5.4725;48;0;"piano"
5.4700;5.6025;47;11;"piano"
5.6000;5.8400;55;7;"piano"
5.6000;5.8400;60;0;"piano"
5.6000;5.8400;64;4;"piano"
5.6000;5.7325;48;0;"piano"
5.7300;5.8425;47;11;"piano"
5.8400;6.1400;55;7;"piano"
5.8400;6.1400;60;0;"piano"
5.8400;6.1400;64;4;"piano"
5.8400;5.9925;48;0;"piano"
5.9900;6.1425;47;11;"piano"
6.1400;6.4600;55;7;"piano"
6.1400;6.4600;60;0;"piano"
6.1400;6.4600;64;4;"piano"
6.1400;6.2925;48;0;"piano"
6.2900;6.3713;47;11;"piano"
6.3713;6.4600;48;0;"piano"
6.4131;6.4600;50;2;"piano"
6.4600;7.1800;55;7;"piano"
6.4600;7.1800;60;0;"piano"
6.4600;7.1800;67;7;"piano"
6.4600;7.1638;52;4;"piano"
8.6800;8.9800;60;0;"piano"
8.6800;8.9800;62;2;"piano"
8.6800;8.9800;68;8;"piano"
8.6800;8.8325;41;5;"piano"
8.8300;8.9825;40;4;"piano"
8.9800;9.5000;60;0;"piano"
8.9800;9.5000;62;2;"piano"
8.9800;9.5000;68;8;"piano"
8.9800;9.1325;41;5;"piano"
9.1300;9.5025;40;4;"piano"
9.5000;9.8000;60;0;"piano"
9.5000;9.8000;62;2;"piano"
9.5000;9.8000;68;8;"piano"
9.5000;9.6525;41;5;"piano"
9.6500;9.8025;40;4;"piano"
9.8000;10.1000;60;0;"piano"
9.8000;10.1000;62;2;"piano"
9.8000;10.1000;68;8;"piano"
9.8000;9.9525;41;5;"piano"
9.9500;10.1020;40;4;"piano"
10.1000;10.4400;60;0;"piano"
10.1000;10.4400;62;2;"piano"
10.1000;10.4400;68;8;"piano"
10.1000;10.2520;41;5;"piano"
10.2500;10.4430;40;4;"piano"
10.4400;10.7400;60;0;"piano"
10.4400;10.7400;62;2;"piano"
10.4400;10.7400;68;8;"piano"
10.4400;10.5920;41;5;"piano"
10.5900;10.6340;40;4;"piano"
10.6340;10.7400;41;5;"piano"
10.6790;10.7400;43;7;"piano"
10.7400;11.1400;60;0;"piano"
10.7400;11.1400;62;2;"piano"
10.7400;11.0920;44;8;"piano"
12.7000;13.2400;60;0;"piano"
12.7000;13.2400;62;2;"piano"
12.7000;13.2400;69;9;"piano"
12.7000;13.0920;42;6;"piano"
13.0900;13.2420;41;5;"piano"
13.2400;13.7400;60;0;"piano"
13.2400;13.7400;62;2;"piano"
13.2400;13.7400;69;9;"piano"
13.2400;13.5230;42;6;"piano"
13.5100;13.7420;41;5;"piano"
13.7400;14.0400;60;0;"piano"
13.7400;14.0400;62;2;"piano"
13.7400;14.0400;69;9;"piano"
13.7400;13.8930;42;6;"piano"
13.8900;14.0430;41;5;"piano"
14.0400;14.3800;60;0;"piano"
14.0400;14.3800;62;2;"piano"
14.0400;14.3800;69;9;"piano"
14.0400;14.2320;42;6;"piano"
14.2300;14.3830;41;5;"piano"
14.3800;14.7200;60;0;"piano"
14.3800;14.7200;62;2;"piano"
14.3800;14.7200;69;9;"piano"
14.3800;14.5720;42;6;"piano"
14.5700;14.7230;41;5;"piano"
14.7200;15.0200;60;0;"piano"
14.7200;15.0200;62;2;"piano"
14.7200;15.0200;69;9;"piano"
14.7200;14.8730;42;6;"piano"
14.8700;14.8980;41;5;"piano"
14.8980;15.0200;42;6;"piano"
14.9430;15.0200;43;7;"piano"
15.0200;15.3400;60;0;"piano"
15.0200;15.3400;62;2;"piano"
15.0200;15.3180;45;9;"piano"
16.8400;17.1400;55;7;"piano"
16.8400;17.1400;60;0;"piano"
16.8400;17.1400;64;4;"piano"
16.8400;16.9920;43;7;"piano"
16.9900;17.1420;42;6;"piano"
17.1400;17.4000;55;7;"piano"
17.1400;17.4000;60;0;"piano"
17.1400;17.4000;64;4;"piano"
17.1400;17.2530;43;7;"piano"
17.2500;17.4030;42;6;"piano"
