start;end;pitch;pitchclass;instrument
1.7200;2.1925;62;2;"piano"
1.7200;2.1925;50;2;"piano"
2.1900;2.3425;67;7;"piano"
2.1900;2.3425;55;7;"piano"
2.3400;2.4806;70;10;"piano"
2.3400;2.4806;58;10;"piano"
2.4900;2.7317;74;2;"piano"
2.4900;2.7317;62;2;"piano"
2.7300;2.9950;70;10;"piano"
2.7300;2.9950;58;10;"piano"
2.9900;3.2738;67;7;"piano"
2.9900;3.2738;55;7;"piano"
3.2900;3.6600;62;2;"piano"
3.2900;3.6600;50;2;"piano"
3.6600;3.7325;75;3;"piano"
3.6600;3.7325;63;3;"piano"
3.7300;3.8625;74;2;"piano"
3.7300;3.8625;62;2;"piano"
3.8600;3.9419;75;3;"piano"
3.8600;3.9419;63;3;"piano"
3.9700;4.2350;74;2;"piano"
3.9700;4.2350;62;2;"piano"
4.2300;4.4350;70;10;"piano"
4.2300;4.4350;58;10;"piano"
4.4300;4.7137;67;7;"piano"
4.4300;4.7137;55;7;"piano"
4.7300;5.0669;62;2;"piano"
4.7300;5.0669;50;2;"piano"
5.0600;5.1325;63;3;"piano"
5.0600;5.1325;51;3;"piano"
5.1300;5.2825;62;2;"piano"
5.1300;5.2825;50;2;"piano"
5.2800;5.3606;63;3;"piano"
5.2800;5.3606;51;3;"piano"
5.3700;5.6750;65;5;"piano"
5.3700;5.6750;53;5;"piano"
5.6700;5.8550;62;2;"piano"
5.6700;5.8550;50;2;"piano"
5.8500;6.1350;60;0;"piano"
5.8500;6.1350;48;0;"piano"
6.1300;6.4350;58;10;"piano"
6.1300;6.4350;46;10;"piano"
6.4300;6.7350;57;9;"piano"
6.4300;6.7350;45;9;"piano"
6.7300;6.9362;55;7;"piano"
6.7300;6.9362;43;7;"piano"
7.1500;7.2412;55;7;"piano"
7.1500;7.1987;57;9;"piano"
7.1500;7.2412;43;7;"piano"
7.1500;7.1987;45;9;"piano"
7.2719;7.3375;58;10;"piano"
7.2719;7.2812;57;9;"piano"
7.2719;7.3375;46;10;"piano"
7.2719;7.2812;45;9;"piano"
7.3544;7.4200;57;9;"piano"
7.3544;7.4200;45;9;"piano"
7.4362;7.5019;58;10;"piano"
7.4362;7.5019;46;10;"piano"
7.5181;7.6250;57;9;"piano"
7.5181;7.6250;45;9;"piano"
7.6600;7.7256;58;10;"piano"
7.6600;7.7256;46;10;"piano"
7.7425;7.8081;57;9;"piano"
7.7425;7.8081;45;9;"piano"
7.8244;7.8900;58;10;"piano"
7.8244;7.8900;46;10;"piano"
7.9062;7.9719;57;9;"piano"
7.9062;7.9719;45;9;"piano"
7.9881;8.0537;58;10;"piano"
7.9881;8.0537;46;10;"piano"
8.0562;8.1700;55;7;"piano"
8.0562;8.1700;43;7;"piano"
8.1031;8.1700;57;9;"piano"
8.1056;8.1700;45;9;"piano"
8.1700;8.7481;55;7;"piano"
8.1700;8.7481;43;7;"piano"
9.0600;9.2125;57;9;"piano"
9.0600;9.2125;45;9;"piano"
9.2100;9.3625;55;7;"piano"
9.2100;9.3625;43;7;"piano"
9.3600;9.4162;57;9;"piano"
9.3600;9.4162;45;9;"piano"
9.6100;9.6756;55;7;"piano"
9.6100;9.6544;57;9;"piano"
9.6100;9.6756;43;7;"piano"
9.6100;9.6544;45;9;"piano"
9.6919;9.7650;58;10;"piano"
9.6919;9.7012;57;9;"piano"
9.6919;9.7650;46;10;"piano"
9.6919;9.7012;45;9;"piano"
9.7944;9.8600;57;9;"piano"
9.7944;9.8600;45;9;"piano"
9.8762;10.0490;58;10;"piano"
9.8762;10.0490;46;10;"piano"
10.1380;10.2040;57;9;"piano"
10.1380;10.2040;45;9;"piano"
10.2200;10.2860;58;10;"piano"
10.2200;10.2860;46;10;"piano"
10.3020;10.3680;57;9;"piano"
10.3020;10.3680;45;9;"piano"
10.3840;10.4500;58;10;"piano"
10.3840;10.4500;46;10;"piano"
10.4820;10.7520;57;9;"piano"
10.4820;10.7520;45;9;"piano"
10.7680;10.8340;58;10;"piano"
10.7680;10.8340;46;10;"piano"
10.8360;10.9300;55;7;"piano"
10.8360;10.9300;43;7;"piano"
10.8830;10.9300;57;9;"piano"
10.8830;10.9300;45;9;"piano"
10.9300;11.2850;55;7;"piano"
10.9300;11.2850;43;7;"piano"
11.9100;12.2700;50;2;"voice"
11.9100;12.2750;62;2;"piano"
11.9100;12.2750;50;2;"piano"
12.2700;12.5150;58;10;"voice"
12.2700;12.5150;70;10;"piano"
12.2700;12.5150;58;10;"piano"
12.5100;12.7650;57;9;"voice"
12.5100;12.7750;69;9;"piano"
12.5100;12.7750;57;9;"piano"
12.7700;13.0500;55;7;"voice"
12.7700;13.0550;67;7;"piano"
12.7700;13.0550;55;7;"piano"
13.0500;13.3550;54;6;"voice"
13.0500;13.3550;66;6;"piano"
13.0500;13.3550;54;6;"piano"
13.3500;13.5860;57;9;"voice"
13.3500;13.5950;69;9;"piano"
13.3500;13.5950;57;9;"piano"
13.5900;13.8900;58;10;"voice"
13.5900;13.8410;70;10;"piano"
13.5900;13.8200;58;10;"piano"
13.8200;13.8900;57;9;"piano"
13.8410;13.8900;69;9;"piano"
13.8900;14.1550;60;0;"voice"
13.8900;14.1380;72;0;"piano"
13.8900;14.1380;60;0;"piano"
14.1500;14.4140;58;10;"voice"
14.1500;14.4350;70;10;"piano"
14.1500;14.4350;58;10;"piano"
14.4300;14.7300;57;9;"voice"
14.4300;14.7350;69;9;"piano"
14.4300;14.7350;57;9;"piano"
14.7300;14.9900;55;7;"voice"
14.7300;14.9950;67;7;"piano"
14.7300;14.9950;55;7;"piano"
14.9900;15.2700;58;10;"voice"
14.9900;15.2750;70;10;"piano"
14.9900;15.2750;58;10;"piano"
15.2700;15.5100;60;0;"voice"
15.2700;15.4940;72;0;"piano"
15.2700;15.4940;60;0;"piano"
15.5100;15.8150;62;2;"voice"
15.5100;15.8150;74;2;"piano"
15.5100;15.8150;62;2;"piano"
15.8100;16.0270;60;0;"voice"
15.8100;16.0350;72;0;"piano"
15.8100;16.0350;60;0;"piano"
16.0300;16.3100;58;10;"voice"
16.0300;16.3150;70;10;"piano"
16.0300;16.3150;58;10;"piano"
16.3100;16.6150;63;3;"voice"
16.3100;16.6150;75;3;"piano"
16.3100;16.6150;63;3;"piano"
16.6100;16.8940;62;2;"voice"
16.6100;16.9150;74;2;"piano"
16.6100;16.9150;62;2;"piano"
16.9100;17.2700;61;1;"voice"
16.9100;17.2210;73;1;"piano"
16.9100;17.2210;61;1;"piano"
17.2700;17.5750;62;2;"voice"
17.2700;20.3200;74;2;"piano"
17.2700;20.3200;62;2;"piano"
17.5700;17.8540;57;9;"voice"
17.8700;18.4900;54;6;"voice"
18.4900;20.4700;62;2;"voice"
20.3200;20.4720;62;2;"piano"
20.3200;20.4720;50;2;"piano"
20.4700;20.6220;66;6;"piano"
20.4700;20.6220;54;6;"piano"
20.6200;20.7810;69;9;"piano"
20.6200;20.7810;57;9;"piano"
20.7900;21.0150;74;2;"piano"
20.7900;21.0150;62;2;"piano"
21.0100;21.3150;69;9;"piano"
21.0100;21.3150;57;9;"piano"
21.3100;21.6150;66;6;"piano"
21.3100;21.6150;54;6;"piano"
21.6100;21.8950;62;2;"piano"
21.6100;21.8950;50;2;"piano"
21.8900;22.2100;61;1;"piano"
21.8900;22.2100;49;1;"piano"
22.1900;22.5700;57;9;"voice"
22.1900;22.5540;60;0;"piano"
22.1900;22.5540;48;0;"piano"
22.5700;23.1700;58;10;"voice"
22.5700;23.1700;58;10;"piano"
22.5700;23.1700;62;2;"piano"
22.5700;23.1700;46;10;"piano"
22.5700;23.1700;53;5;"piano"
23.1700;23.4700;62;2;"voice"
23.4700;23.9200;60;0;"voice"
23.4700;24.0700;57;9;"piano"
23.4700;24.0700;63;3;"piano"
23.4700;24.0700;46;10;"piano"
23.4700;24.0700;54;6;"piano"
23.9200;24.0700;60;0;"voice"
24.0700;24.2200;58;10;"voice"
24.2200;24.4900;57;9;"voice"
24.4900;24.7900;58;10;"voice"
24.4900;25.0900;58;10;"piano"
24.4900;25.0900;62;2;"piano"
24.4900;25.0900;46;10;"piano"
24.4900;25.0900;53;5;"piano"
24.7900;25.0900;53;5;"voice"
25.0900;25.3900;62;2;"voice"
25.3900;25.6950;62;2;"voice"
25.3900;25.9450;41;5;"piano"
25.3900;25.9450;50;2;"piano"
25.3900;25.9450;53;5;"piano"
25.6410;25.6900;62;2;"piano"
25.6900;25.9410;65;5;"voice"
25.6900;25.9410;74;2;"piano"
25.9450;26.2300;62;2;"voice"
26.2300;26.5350;62;2;"voice"
26.2300;26.8300;43;7;"piano"
26.2300;26.8300;50;2;"piano"
26.2300;26.8300;53;5;"piano"
26.4810;26.5300;62;2;"piano"
26.5300;26.8140;65;5;"voice"
26.5300;26.8140;74;2;"piano"
26.8300;27.1300;62;2;"voice"
27.1300;27.4350;62;2;"voice"
27.1300;27.7300;45;9;"piano"
27.1300;27.7300;50;2;"piano"
27.1300;27.7300;53;5;"piano"
27.3830;27.4300;69;9;"piano"
27.4300;27.7140;64;4;"voice"
27.4300;27.6830;81;9;"piano"
27.6830;27.7300;69;9;"piano"
27.7300;28.0300;61;1;"voice"
27.7300;27.9690;81;9;"piano"
27.7300;28.0300;45;9;"piano"
27.7300;28.0300;52;4;"piano"
27.7300;28.0300;55;7;"piano"
27.9690;28.0300;69;9;"piano"
28.0300;29.6500;62;2;"voice"
28.0300;28.4570;81;9;"piano"
28.0300;28.4800;50;2;"piano"
28.0300;28.4800;53;5;"piano"
28.4800;28.6920;74;2;"piano"
28.4800;28.6920;62;2;"piano"
28.6900;28.8420;69;9;"piano"
28.6900;28.8420;57;9;"piano"
28.8400;29.0210;65;5;"piano"
28.8400;29.0210;53;5;"piano"
29.0300;29.3550;62;2;"piano"
29.0300;29.3550;50;2;"piano"
29.3500;29.5020;60;0;"piano"
29.3500;29.5020;48;0;"piano"
29.5000;29.6520;58;10;"piano"
29.5000;29.6520;46;10;"piano"
29.6500;29.9900;50;2;"voice"
29.6500;29.8020;57;9;"piano"
29.6500;29.8020;45;9;"piano"
29.8000;29.9430;58;10;"piano"
29.8000;29.9430;46;10;"piano"
29.9900;30.2950;52;4;"voice"
29.9900;30.2900;55;7;"piano"
29.9900;30.2900;43;7;"piano"
30.0700;30.2900;46;10;"piano"
30.1490;30.2900;52;4;"piano"
30.2900;30.5940;58;10;"voice"
30.2900;30.6100;55;7;"piano"
30.3700;30.6100;58;10;"piano"
30.4490;30.6100;64;4;"piano"
30.6100;30.8810;52;4;"voice"
30.8810;30.9300;55;7;"voice"
30.9300;31.2210;53;5;"voice"
30.9300;31.2700;45;9;"piano"
31.0100;31.2700;48;0;"piano"
31.0890;31.2700;53;5;"piano"
31.2700;31.7400;53;5;"voice"
31.2700;31.5900;57;9;"piano"
31.3500;31.5900;60;0;"piano"
31.4290;31.5900;65;5;"piano"
31.7400;31.9300;53;5;"voice"
31.9300;32.1950;52;4;"voice"
31.9300;32.1900;43;7;"piano"
31.9900;32.1900;46;10;"piano"
32.0690;32.1900;52;4;"piano"
32.1900;32.4740;58;10;"voice"
32.1900;32.4900;55;7;"piano"
32.2700;32.4900;58;10;"piano"
32.3490;32.4900;64;4;"piano"
32.4900;32.7430;52;4;"voice"
32.7430;32.7900;55;7;"voice"
32.7900;33.0740;53;5;"voice"
32.7900;33.0900;45;9;"piano"
32.8700;33.0900;48;0;"piano"
32.9490;33.0900;53;5;"piano"
33.0900;33.3900;53;5;"voice"
33.0900;33.3900;57;9;"piano"
33.1700;33.3900;60;0;"piano"
33.2490;33.3900;65;5;"piano"
33.6200;33.8300;53;5;"voice"
33.8300;34.1350;54;6;"voice"
33.8300;34.1300;45;9;"piano"
33.9100;34.1300;48;0;"piano"
33.9890;34.1300;54;6;"piano"
34.1300;34.3940;60;0;"voice"
34.1300;34.4100;57;9;"piano"
34.2100;34.4100;60;0;"piano"
34.2890;34.4100;66;6;"piano"
34.4100;34.7100;54;6;"voice"
34.7100;35.0150;55;7;"voice"
34.7100;35.0100;46;10;"piano"
34.7900;35.0100;50;2;"piano"
34.8690;35.0100;55;7;"piano"
35.0100;35.2940;62;2;"voice"
35.0100;35.3100;58;10;"piano"
35.0900;35.3100;62;2;"piano"
35.1690;35.3100;67;7;"piano"
35.3100;35.5300;55;7;"voice"
35.5300;35.6820;54;6;"voice"
35.5300;35.8300;45;9;"piano"
35.6100;35.8300;48;0;"piano"
35.6800;35.8330;63;3;"voice"
35.6890;35.8300;54;6;"piano"
35.8300;35.9830;62;2;"voice"
35.8300;36.1300;57;9;"piano"
35.9100;36.1300;60;0;"piano"
35.9800;36.1210;60;0;"voice"
35.9890;36.1300;66;6;"piano"
36.1300;36.2820;58;10;"voice"
36.2800;36.4210;57;9;"voice"
36.4300;37.0300;55;7;"voice"
36.4300;36.7300;46;10;"piano"
36.5100;36.7300;50;2;"piano"
36.5890;36.7300;55;7;"piano"
36.7300;37.0300;58;10;"piano"
36.8100;37.0300;62;2;"piano"
36.8890;37.0300;67;7;"piano"
37.0300;37.5800;55;7;"voice"
37.5800;37.8750;55;7;"voice"
37.5800;38.4700;47;11;"piano"
37.5800;38.4700;53;5;"piano"
37.5800;38.4700;55;7;"piano"
37.7950;37.8700;68;8;"piano"
37.8700;38.1540;62;2;"voice"
37.8700;38.4390;67;7;"piano"
38.1700;38.4700;55;7;"voice"
38.4700;38.9270;63;3;"voice"
38.4700;39.3700;48;0;"piano"
38.4700;39.3700;51;3;"piano"
38.4700;39.3700;55;7;"piano"
38.6950;38.7700;68;8;"piano"
38.7700;39.3390;67;7;"piano"
38.9200;39.0610;62;2;"voice"
39.0700;39.3700;60;0;"voice"
39.3700;39.7150;58;10;"voice"
39.3700;40.3300;52;4;"piano"
39.3700;40.3300;58;10;"piano"
39.3700;40.3300;60;0;"piano"
39.6350;39.7100;73;1;"piano"
39.7100;39.8620;60;0;"voice"
39.7100;40.2990;72;0;"piano"
39.8600;40.0010;58;10;"voice"
40.0100;40.1630;56;8;"voice"
40.1600;40.3210;55;7;"voice"
40.3300;40.6500;53;5;"voice"
40.3300;41.3700;53;5;"piano"
40.3300;41.3700;56;8;"piano"
40.3300;41.3700;60;0;"piano"
40.5750;40.6500;73;1;"piano"
40.6500;40.9500;56;8;"voice"
40.6500;41.2990;72;0;"piano"
40.9500;41.3700;60;0;"voice"
41.3700;41.6750;60;0;"voice"
41.3700;41.9700;51;3;"piano"
41.3700;41.9700;60;0;"piano"
41.3700;41.9700;63;3;"piano"
41.6090;41.6700;72;0;"piano"
41.6700;41.9540;63;3;"voice"
41.6700;41.9540;84;0;"piano"
41.9700;42.2700;60;0;"voice"
42.2700;42.5950;60;0;"voice"
42.2700;42.8900;53;5;"piano"
42.2700;42.8900;60;0;"piano"
42.2700;42.8900;63;3;"piano"
42.5290;42.5900;72;0;"piano"
42.5900;42.8740;63;3;"voice"
42.5900;42.8740;84;0;"piano"
42.8900;43.1900;60;0;"voice"
43.1900;43.6470;60;0;"voice"
43.1900;43.7900;55;7;"piano"
43.1900;43.7900;60;0;"piano"
43.1900;43.7900;63;3;"piano"
43.4220;43.4900;79;7;"piano"
43.4900;43.7220;91;7;"piano"
43.6400;43.7810;62;2;"voice"
43.7220;43.7900;79;7;"piano"
43.7900;44.0900;59;11;"voice"
43.7900;44.0220;91;7;"piano"
43.7900;44.0900;55;7;"piano"
43.7900;44.0900;62;2;"piano"
43.7900;44.0900;65;5;"piano"
44.0220;44.0900;79;7;"piano"
44.0900;44.8500;60;0;"voice"
44.0900;44.5340;91;7;"piano"
44.0900;44.5500;60;0;"piano"
44.0900;44.5500;63;3;"piano"
44.7000;44.8520;62;2;"piano"
44.7000;44.8520;50;2;"piano"
44.8500;44.9830;66;6;"piano"
44.8500;44.9830;54;6;"piano"
44.9800;45.1330;69;9;"piano"
44.9800;45.1330;57;9;"piano"
45.1300;45.4350;72;0;"piano"
45.1300;45.4350;60;0;"piano"
45.4300;45.6750;69;9;"piano"
45.4300;45.6750;57;9;"piano"
45.6700;45.9550;66;6;"piano"
45.6700;45.9550;54;6;"piano"
45.9500;46.3770;62;2;"piano"
45.9500;46.3770;50;2;"piano"
46.4000;46.5120;75;3;"piano"
46.4000;46.5120;63;3;"piano"
46.5100;46.6620;74;2;"piano"
46.5100;46.6620;62;2;"piano"
46.6600;46.8960;75;3;"piano"
46.6600;46.8960;63;3;"piano"
46.9900;47.3270;74;2;"piano"
46.9900;47.3270;62;2;"piano"
47.3200;47.4530;72;0;"piano"
47.3200;47.4530;60;0;"piano"
47.4500;47.6030;69;9;"piano"
47.4500;47.6030;57;9;"piano"
47.6000;47.8410;66;6;"piano"
47.6000;47.8410;54;6;"piano"
47.8500;48.5700;62;2;"piano"
47.8500;48.5700;50;2;"piano"
48.5700;49.1700;50;2;"voice"
48.5700;49.1790;50;2;"piano"
48.5700;49.1790;38;2;"piano"
49.1700;49.4750;58;10;"voice"
49.1700;49.4470;58;10;"piano"
49.1700;49.4470;46;10;"piano"
49.4700;49.6940;57;9;"voice"
49.4700;49.7190;57;9;"piano"
49.4700;49.7190;45;9;"piano"
49.7100;49.9700;55;7;"voice"
49.7100;49.9790;55;7;"piano"
49.7100;49.9790;43;7;"piano"
49.9700;50.2750;54;6;"voice"
49.9700;50.2790;54;6;"piano"
49.9700;50.2790;42;6;"piano"
50.2700;50.5540;57;9;"voice"
50.2700;50.5790;57;9;"piano"
50.2700;50.5790;45;9;"piano"
50.5700;50.8500;58;10;"voice"
50.5700;50.8010;58;10;"piano"
50.5700;50.8010;46;10;"piano"
50.8010;50.8500;57;9;"piano"
50.8010;50.8500;45;9;"piano"
50.8500;51.1750;60;0;"voice"
50.8500;51.1470;60;0;"piano"
50.8500;51.1470;48;0;"piano"
51.1700;51.4540;58;10;"voice"
51.1700;51.4790;58;10;"piano"
51.1700;51.4790;46;10;"piano"
51.4700;51.7700;57;9;"voice"
51.4700;51.7790;57;9;"piano"
51.4700;51.7790;45;9;"piano"
51.7700;52.0150;55;7;"voice"
51.7700;52.0190;55;7;"piano"
51.7700;52.0190;43;7;"piano"
52.0100;52.2940;58;10;"voice"
52.0100;52.3190;58;10;"piano"
52.0100;52.3190;46;10;"piano"
52.3100;52.6100;60;0;"voice"
52.3100;52.5780;60;0;"piano"
52.3100;52.5780;48;0;"piano"
52.6100;52.9100;62;2;"voice"
52.6100;52.9150;62;2;"piano"
52.6100;52.9150;50;2;"piano"
52.9100;53.2500;60;0;"voice"
52.9100;53.2550;60;0;"piano"
52.9100;53.2550;48;0;"piano"
53.2500;54.1300;58;10;"voice"
53.2500;53.7890;58;10;"piano"
53.2500;53.7890;46;10;"piano"
54.1300;55.2100;63;3;"voice"
54.1300;55.2220;63;3;"piano"
54.1300;55.2220;51;3;"piano"
55.2100;55.8100;61;1;"voice"
55.2100;55.6200;61;1;"piano"
55.2100;55.6200;49;1;"piano"
55.8100;56.2550;62;2;"voice"
55.8100;57.7490;62;2;"piano"
55.8100;57.7490;50;2;"piano"
56.2500;56.6170;57;9;"voice"
56.9100;57.5100;54;6;"voice"
57.5100;59.3300;62;2;"voice"
