start;end;pitch;pitchclass;instrument
0.3800;0.4897;56;8;"piano"
0.3800;2.8600;40;4;"piano"
0.3800;3.3099;47;11;"piano"
0.4897;0.7615;64;4;"piano"
0.7615;0.8767;56;8;"piano"
0.8767;1.0631;54;6;"piano"
1.0631;1.1749;63;3;"piano"
1.1749;1.2867;54;6;"piano"
1.2867;1.3964;56;8;"piano"
1.3964;1.5082;64;4;"piano"
1.5082;1.6200;56;8;"piano"
1.6200;1.7297;59;11;"piano"
1.7297;1.9015;68;8;"piano"
1.9015;2.0133;59;11;"piano"
2.0133;2.1231;57;9;"piano"
2.1231;2.2349;66;6;"piano"
2.2349;2.3467;57;9;"piano"
2.3467;2.4964;56;8;"piano"
2.4964;2.6082;64;4;"piano"
2.6082;2.8524;56;8;"piano"
2.8600;4.0600;54;6;"piano"
2.8600;4.0600;59;11;"piano"
2.8600;3.3099;35;11;"piano"
4.0600;4.2894;73;1;"piano"
4.2867;5.5526;71;11;"piano"
6.9600;7.0697;68;8;"piano"
6.9600;9.0400;52;4;"piano"
6.9600;9.4533;59;11;"piano"
7.0697;7.2015;76;4;"piano"
7.2015;7.3333;68;8;"piano"
7.3333;7.4431;66;6;"piano"
7.4431;7.5549;75;3;"piano"
7.5549;7.6667;66;6;"piano"
7.6667;7.7764;68;8;"piano"
7.7764;7.8882;76;4;"piano"
7.8882;8.0000;68;8;"piano"
8.0000;8.1097;71;11;"piano"
8.1097;8.2415;80;8;"piano"
8.2415;8.3533;71;11;"piano"
8.3533;8.4631;69;9;"piano"
8.4631;8.5749;78;6;"piano"
8.5749;8.6867;69;9;"piano"
8.6867;8.7964;68;8;"piano"
8.7964;8.9082;76;4;"piano"
8.9082;9.0324;68;8;"piano"
9.0400;9.1497;66;6;"piano"
9.0400;9.4533;47;11;"piano"
9.1497;9.3415;75;3;"piano"
9.3415;9.4533;66;6;"piano"
9.4533;9.5630;64;4;"piano"
9.5630;9.6749;73;1;"piano"
9.6200;9.8289;49;1;"piano"
9.6749;9.8233;64;4;"piano"
9.8233;9.9364;63;3;"piano"
9.8233;10.8930;47;11;"piano"
9.9364;10.0480;71;11;"piano"
10.0480;10.1700;63;3;"piano"
10.1700;10.3100;61;1;"piano"
10.3100;10.4220;69;9;"piano"
10.4220;10.5530;61;1;"piano"
10.5530;10.6630;59;11;"piano"
10.6630;10.8150;68;8;"piano"
10.8150;10.9270;59;11;"piano"
10.9270;11.0560;57;9;"piano"
10.9270;11.2980;48;0;"piano"
11.0560;11.1680;66;6;"piano"
11.1680;11.3320;57;9;"piano"
11.3400;11.4690;56;8;"piano"
11.3400;11.6990;49;1;"piano"
11.4690;11.5820;64;4;"piano"
11.5820;11.6930;56;8;"piano"
11.6930;11.8030;57;9;"piano"
